Area,2011-12,2012-13,2013-14,2014-15,2015-16
E01020000,#,#,#,#,#
E01020001,#,0,#,0,#
E01020002,#,#,#,#,#
E01020003,#,#,5,#,5
E01020004,9,9,10,#,11
E01020005,12,16,16,9,12
E01020006,#,#,#,#,#
E01020007,#,#,#,#,#
E01020008,#,5,5,5,10
E01020009,#,5,5,#,#
E01020010,0,6,7,#,5
E01020011,#,#,#,#,#
E01020012,#,6,#,#,#
E01020013,#,#,#,0,#
E01020014,#,5,5,#,#
E01020015,#,5,5,0,#
E01020016,0,#,#,0,#
E01020017,#,#,#,0,#
E01020018,#,5,5,#,#
E01020019,#,#,#,#,0
E01020020,#,#,#,0,0
E01020021,6,6,8,#,#
E01020022,#,6,5,0,#
E01020023,#,#,0,0,0
E01020024,0,#,#,#,#
E01020025,0,0,#,0,#
E01020026,#,#,#,#,#
E01020027,#,#,#,6,7
E01020029,7,9,11,#,11
E01020030,#,#,#,#,#
E01020031,0,#,#,0,#
E01020032,#,#,#,#,6
E01020033,0,#,#,#,#
E01020035,#,#,#,#,#
E01020036,#,#,#,#,#
E01020037,#,#,#,#,#
E01020038,6,#,5,#,#
E01020039,#,6,5,#,5
E01020040,#,#,#,#,#
E01020041,#,#,#,5,#
E01020042,#,#,#,#,#
E01020043,#,#,#,#,#
E01020044,0,#,0,0,0
E01020045,#,#,#,5,6
E01020046,5,6,7,#,5
E01020047,#,7,6,6,7
E01020048,19,22,22,6,15
E01020049,#,#,#,#,0
E01020050,8,7,5,#,5
E01020051,0,0,0,0,#
E01020052,9,12,10,6,5
E01020053,#,#,#,#,#
E01020054,#,#,#,#,#
E01020055,5,6,5,#,#
E01020056,#,#,#,#,#
E01020057,5,7,7,#,5
E01020058,#,#,0,#,#
E01020059,#,7,5,#,#
E01020060,7,10,9,#,8
E01020061,6,9,11,10,10
E01020062,#,#,5,#,#
E01020063,#,#,#,6,7
E01020064,#,#,#,#,#
E01020065,#,#,#,#,#
E01020066,#,5,#,5,7
E01020067,8,9,8,10,10
E01020068,#,#,#,#,#
E01020069,#,#,0,#,#
E01020070,#,#,#,#,#
E01020071,0,0,0,0,0
E01020072,#,#,#,#,#
E01020073,0,#,#,#,#
E01020074,8,10,10,#,6
E01020075,0,0,0,0,0
E01020076,#,9,9,7,#
E01020077,0,#,0,0,0
E01020078,9,7,7,8,6
E01020079,11,11,12,6,15
E01020080,#,#,#,#,#
E01020081,#,#,#,#,#
E01020082,0,#,#,#,#
E01020083,0,#,#,#,5
E01020084,#,#,#,#,#
E01020085,#,#,#,#,#
E01020086,0,#,#,#,#
E01020087,#,#,#,#,#
E01020088,0,0,#,#,#
E01020089,#,#,#,#,#
E01020090,#,#,#,#,#
E01020091,0,0,0,0,0
E01020092,0,0,#,#,#
E01020093,0,#,#,0,0
E01020094,5,9,16,0,#
E01020095,#,#,#,0,#
E01020096,#,#,11,#,#
E01020097,#,5,#,#,#
E01020098,0,#,#,#,0
E01020099,#,#,#,0,0
E01020100,#,#,#,#,0
E01020101,#,#,#,#,#
E01020102,0,0,0,0,#
E01020103,7,9,11,8,16
E01020104,#,#,#,0,0
E01020105,#,#,#,#,#
E01020106,#,#,#,#,#
E01020107,5,5,6,#,6
E01020108,#,#,#,#,#
E01020109,0,#,#,#,#
E01020110,#,#,#,#,#
E01020111,0,#,#,#,#
E01020112,0,#,#,#,#
E01020113,#,#,#,#,#
E01020114,#,8,#,#,#
E01020115,#,#,#,#,#
E01020116,#,#,#,#,0
E01020117,#,#,#,#,#
E01020118,0,0,0,#,#
E01020119,#,#,#,#,#
E01020120,#,5,6,#,5
E01020121,#,5,5,#,#
E01020122,#,#,#,#,#
E01020123,#,#,#,#,#
E01020124,#,#,#,#,#
E01020125,#,#,#,#,#
E01020126,0,0,0,0,0
E01020127,#,#,#,#,#
E01020128,#,#,#,#,#
E01020129,#,#,#,0,#
E01020130,0,#,0,#,6
E01020131,#,#,#,#,#
E01020132,0,#,#,#,#
E01020133,0,#,#,#,0
E01020134,0,#,0,0,0
E01020135,#,6,5,#,#
E01020136,#,#,5,#,#
E01020137,#,5,5,#,#
E01020138,#,#,#,#,0
E01020139,0,#,#,#,#
E01020140,#,#,#,0,#
E01020141,#,0,0,#,#
E01020142,#,#,#,#,#
E01020143,0,#,0,0,0
E01020144,#,#,0,0,#
E01020145,#,#,#,#,#
E01020146,#,#,#,#,#
E01020147,#,#,#,#,#
E01020148,0,#,#,#,#
E01020149,#,#,#,#,#
E01020150,0,0,#,0,#
E01020151,0,#,0,0,0
E01020152,0,#,#,#,#
E01020153,0,0,#,0,0
E01020154,#,#,#,#,#
E01020155,#,#,#,#,#
E01020156,#,#,#,#,#
E01020157,#,#,5,5,#
E01020158,0,0,#,0,0
E01020159,0,0,0,0,0
E01020160,#,#,#,#,#
E01020161,8,10,13,9,12
E01020162,#,#,6,5,6
E01020163,#,#,#,#,#
E01020164,#,#,#,#,#
E01020165,0,0,0,0,#
E01020166,#,#,#,#,#
E01020167,#,#,#,#,#
E01020168,6,9,10,6,10
E01020169,7,11,12,5,5
E01020170,#,#,#,#,#
E01020171,#,#,#,0,0
E01020172,#,#,#,#,#
E01020173,#,#,0,0,0
E01020174,#,6,5,#,#
E01020175,#,#,#,#,0
E01020176,#,#,#,0,0
E01020177,#,#,#,#,#
E01020178,#,#,#,#,#
E01020179,0,#,#,#,#
E01020180,6,8,10,6,9
E01020181,#,9,10,5,6
E01020182,#,6,6,#,5
E01020183,#,#,#,5,6
E01020184,#,5,#,#,#
E01020185,#,#,#,#,#
E01020186,#,#,#,0,#
E01020187,#,#,#,#,#
E01020188,0,0,0,#,#
E01020189,16,23,23,18,24
E01020190,#,#,#,#,#
E01020191,0,0,0,#,#
E01020192,#,#,#,#,0
E01020193,#,#,#,#,#
E01020194,#,#,#,#,#
E01020195,#,#,#,#,#
E01020196,0,0,#,0,0
E01020197,#,#,5,6,7
E01020198,#,#,5,#,6
E01020199,#,#,#,#,#
E01020200,#,#,#,#,#
E01020201,#,#,0,0,#
E01020202,5,6,6,0,#
E01020203,#,#,#,#,0
E01020204,#,#,#,#,#
E01020205,#,#,#,#,#
E01020206,#,#,#,#,#
E01020207,0,0,#,#,#
E01020208,#,#,#,#,#
E01020209,#,#,#,#,#
E01020210,#,#,#,0,0
E01020211,#,#,6,#,#
E01020212,#,#,#,#,#
E01020213,#,#,#,#,#
E01020214,#,#,#,#,#
E01020215,0,#,#,#,#
E01020216,5,5,5,#,#
E01020217,7,7,7,6,8
E01020218,8,10,11,6,11
E01020219,#,#,#,#,#
E01020220,#,#,#,#,#
E01020221,#,5,7,#,#
E01020222,0,0,#,#,#
E01020223,#,#,8,5,9
E01020224,#,#,#,#,0
E01020225,#,6,12,6,13
E01020226,#,#,#,#,#
E01020227,#,#,#,8,6
E01020228,#,#,#,#,#
E01020229,9,10,14,10,15
E01020230,#,5,6,6,6
E01020231,#,5,7,5,8
E01020232,7,9,5,5,12
E01020233,#,#,#,#,#
E01020234,#,#,#,0,#
E01020235,5,7,7,#,#
E01020236,0,0,0,#,#
E01020237,0,#,#,#,#
E01020238,#,#,#,#,#
E01020239,0,#,#,#,#
E01020240,#,#,#,0,#
E01020241,0,0,0,#,#
E01020242,0,0,#,0,#
E01020243,#,#,#,#,#
E01020244,0,0,#,#,#
E01020245,#,#,#,0,#
E01020246,0,0,0,0,#
E01020247,9,12,14,12,14
E01020248,#,#,#,#,#
E01020249,0,#,#,#,#
E01020250,#,#,#,0,0
E01020251,#,#,#,#,#
E01020252,6,11,13,8,11
E01020253,#,#,#,0,0
E01020254,0,0,0,0,#
E01020255,#,#,#,#,5
E01020256,#,#,#,#,#
E01020257,0,#,#,#,#
E01020258,0,0,#,#,#
E01020259,#,0,#,0,0
E01020260,0,#,#,0,#
E01020261,#,#,#,#,#
E01020262,#,#,#,#,#
E01020263,#,#,#,#,#
E01020264,#,6,11,8,11
E01020265,0,0,0,0,#
E01020266,#,#,#,#,#
E01020267,#,#,#,#,#
E01020268,#,#,5,#,#
E01020269,#,#,5,#,#
E01020270,#,5,#,#,#
E01020271,#,#,#,#,#
E01020272,#,#,#,0,#
E01020273,#,#,#,#,#
E01020274,0,0,0,#,#
E01020275,#,5,#,#,#
E01020276,#,#,5,#,5
E01020277,#,17,22,6,7
E01020278,0,#,0,#,#
E01020279,#,#,6,5,5
E01020280,5,6,6,5,8
E01020281,#,6,#,#,9
E01020282,#,#,#,#,#
E01020283,#,#,#,#,#
E01020284,#,7,7,5,#
E01020285,#,6,7,5,7
E01020286,#,5,5,5,#
E01020287,0,#,#,#,#
E01020288,#,#,5,#,#
E01020289,0,0,0,0,0
E01020290,#,5,#,#,#
E01020291,0,#,#,0,0
E01020292,0,0,0,0,0
E01020293,#,6,7,5,6
E01020294,#,#,#,#,#
E01020295,#,#,#,#,#
E01020296,#,6,7,7,#
E01020297,#,#,#,#,#
E01020298,#,#,#,#,5
E01020299,#,5,6,8,9
E01020300,6,15,13,11,10
E01020301,#,#,#,#,#
E01020302,0,#,#,#,#
E01020303,#,#,#,#,#
E01020304,#,#,#,#,#
E01020305,0,0,0,0,0
E01020306,0,0,0,0,0
E01020307,#,#,#,#,#
E01020308,#,#,#,#,#
E01020309,#,#,#,#,#
E01020310,7,20,28,22,29
E01020311,7,8,#,#,0
E01020312,#,5,#,#,#
E01020313,#,0,0,0,0
E01020314,#,#,#,#,#
E01020315,#,#,#,#,0
E01020316,0,0,#,#,#
E01020317,#,#,#,#,#
E01020318,#,#,#,#,#
E01020319,#,#,#,#,#
E01020320,#,#,#,#,#
E01020321,12,13,17,11,18
E01020322,#,#,#,#,#
E01020323,#,#,#,#,#
E01020324,#,#,#,#,#
E01020325,#,#,#,#,#
E01020326,#,#,#,0,#
E01020327,#,#,#,7,8
E01020328,#,#,#,#,#
E01020329,#,#,#,#,5
E01020330,#,#,#,#,0
E01020331,#,#,#,#,#
E01020332,10,10,11,7,7
E01020333,#,#,#,#,#
E01020334,#,#,#,#,#
E01020335,#,#,#,0,#
E01020336,#,#,#,#,#
E01020337,#,#,#,#,#
E01020338,6,10,10,#,9
E01020339,7,5,6,#,9
E01020340,#,#,#,0,0
E01020341,0,#,#,#,#
E01020342,5,5,5,#,#
E01032628,#,5,6,#,6
E01032657,,,,,
E01032658,,,,,
E01033232,#,#,#,#,#
E01033233,#,#,#,#,5
E01033234,0,0,0,0,0
E01033235,0,0,0,#,#
E01033236,0,0,#,0,0
E07000040,173,238,252,128,230
E07000041,134,222,240,131,222
E07000042,154,199,188,137,171
E07000043,83,147,160,94,130
E07000044,103,159,176,118,147
E07000045,159,228,266,182,264
E07000046,79,155,171,138,150
E07000047,88,102,117,73,99
E10000008,973,1450,1570,1001,1413
E06000026,,,,,
E06000027,,,,,
IMDQ1,49,93,114,43,74
IMDQ2,345,501,532,342,486
IMDQ3,304,433,473,308,415
IMDQ4,198,309,326,227,320
IMDQ5,77,114,125,81,118
E02003122,,,,,
E02003123,,,,,
E02003124,,,,,
E02003125,,,,,
E02003126,,,,,
E02003127,,,,,
E02003128,,,,,
E02003129,,,,,
E02003130,,,,,
E02003131,,,,,
E02003132,,,,,
E02003133,,,,,
E02003134,,,,,
E02003135,,,,,
E02003136,,,,,
E02003137,,,,,
E02003138,,,,,
E02003139,,,,,
E02003140,,,,,
E02003141,,,,,
E02003142,,,,,
E02003143,,,,,
E02003144,,,,,
E02003145,,,,,
E02003146,,,,,
E02003147,,,,,
E02003148,,,,,
E02003149,,,,,
E02003150,,,,,
E02003151,,,,,
E02003152,,,,,
E02003153,,,,,
E02003154,,,,,
E02003155,,,,,
E02003156,,,,,
E02003157,,,,,
E02003158,,,,,
E02003159,,,,,
E02003161,,,,,
E02003163,,,,,
E02003164,,,,,
E02003165,,,,,
E02003166,,,,,
E02003167,,,,,
E02003168,,,,,
E02003169,,,,,
E02003170,,,,,
E02003171,,,,,
E02004129,#,#,6,#,5
E02004130,36,51,51,29,54
E02004131,5,8,7,#,10
E02004132,8,11,14,7,14
E02004133,6,#,6,#,6
E02004134,#,5,12,11,11
E02004135,5,9,8,#,6
E02004136,17,21,26,12,20
E02004137,#,#,5,#,#
E02004138,#,5,5,#,6
E02004139,6,8,9,5,8
E02004140,6,5,#,#,#
E02004141,7,8,9,7,6
E02004142,6,9,9,6,5
E02004143,7,9,9,6,15
E02004144,6,10,7,#,6
E02004145,#,#,#,#,#
E02004146,16,25,22,7,18
E02004147,14,21,23,8,17
E02004148,12,17,16,7,15
E02004149,#,6,7,#,11
E02004150,8,11,13,8,10
E02004151,24,32,35,19,32
E02004152,12,14,15,#,5
E02004153,8,16,14,7,20
E02004154,9,16,15,12,19
E02004155,13,16,14,11,14
E02004156,9,22,32,11,18
E02004157,#,#,#,#,#
E02004158,12,19,20,9,23
E02004159,12,14,15,13,20
E02004160,6,10,15,8,10
E02004161,7,20,19,7,14
E02004162,5,14,14,11,13
E02004163,#,8,9,6,11
E02004164,14,15,13,6,10
E02004165,12,16,14,15,19
E02004166,12,14,14,8,13
E02004167,22,27,24,22,21
E02004168,40,42,43,22,38
E02004169,8,15,15,10,14
E02004170,13,16,14,9,12
E02004171,#,6,5,#,#
E02004172,6,17,15,13,8
E02004173,6,7,7,8,10
E02004174,18,24,24,20,23
E02004175,#,13,9,9,9
E02004176,#,#,5,#,#
E02004177,#,9,6,5,7
E02004178,#,9,8,5,6
E02004179,#,8,7,6,8
E02004180,#,7,10,6,9
E02004181,0,6,6,#,#
E02004182,9,13,21,#,7
E02004183,9,13,19,11,10
E02004184,11,14,16,11,27
E02004185,10,13,13,10,13
E02004186,7,12,14,9,10
E02004187,13,19,21,10,16
E02004188,#,7,5,5,#
E02004189,5,8,6,#,5
E02004190,7,12,14,10,10
E02004191,20,31,34,21,30
E02004192,#,5,7,6,7
E02004193,18,26,33,25,31
E02004194,#,#,#,#,#
E02004195,#,6,5,#,5
E02004196,#,7,8,#,#
E02004197,6,6,7,5,6
E02004198,29,43,45,29,39
E02004199,5,9,9,5,#
E02004200,#,#,#,#,#
E02004201,#,6,6,6,5
E02004202,#,#,#,#,8
E02004203,#,#,5,5,5
E02004204,8,12,21,12,18
E02004205,24,29,32,26,41
E02004206,8,14,14,#,8
E02004207,6,9,8,#,6
E02004208,8,15,13,8,11
E02004209,10,18,22,12,20
E02004210,11,14,20,11,18
E02004211,6,7,7,5,8
E02004212,6,12,9,8,9
E02004213,#,#,#,8,10
E02004214,19,23,25,14,22
E02004215,12,16,23,17,23
E02004216,6,8,10,7,7
E02004217,7,11,16,12,18
E02004218,10,15,17,15,20
E02004219,6,10,10,6,7
E02004220,12,15,19,17,20
E02004221,16,37,43,35,44
E02004222,9,14,12,12,18
E02004223,11,37,44,26,28
E02004224,6,10,13,13,9
E02004225,#,#,#,6,#
E02004226,10,15,9,7,#
E02004227,#,11,15,11,14
E02004228,7,12,13,11,9
E02004229,18,21,26,16,24
E02004230,7,10,14,12,14
E02004231,11,12,14,11,16
E02004232,5,7,8,5,6
E02004233,30,35,38,20,29
E02004234,8,9,9,5,7
E02004235,9,8,8,#,#
E02006840,,,,,
TOWN01,7,11,16,12,18
TOWN02,10,13,13,#,11
TOWN03,47,75,97,50,78
TOWN04,56,116,133,105,121
TOWN05,6,13,11,8,11
TOWN06,30,48,46,41,41
TOWN07,33,44,43,26,37
TOWN08,#,8,10,6,6
TOWN09,32,43,47,31,50
TOWN10,148,240,260,148,244
TOWN11,64,93,88,37,77
TOWN12,7,11,8,11,8
TOWN13,11,23,28,22,23
TOWN14,44,62,65,35,69
TOWN15,13,30,24,19,20
TOWN16,35,51,58,40,50
TOWN17,35,55,58,39,47
TOWN18,0,0,0,0,0
TOWN19,#,#,#,#,#
TOWN20,90,132,155,109,149
TOWN21,44,53,60,41,54
TOWN22,22,30,43,21,33
TOWN23,7,7,9,5,9
TOWN24,16,20,20,13,16
TOWN25,14,24,25,14,19
TOWN26,51,57,61,34,45
TOWN27,22,33,36,21,33
TOWN28,94,112,103,73,97
TOWN29,29,45,50,33,44
DIV1,9,23,28,19,26
DIV2,10,16,21,17,26
DIV3,7,5,6,#,9
DIV4,13,23,38,8,14
DIV5,16,23,24,19,34
DIV6,10,15,14,11,13
DIV7,19,42,47,32,34
DIV8,7,19,22,19,21
DIV9,10,13,14,8,9
DIV10,6,13,11,8,11
DIV11,8,11,18,15,15
DIV12,9,13,22,15,22
DIV13,8,18,19,10,12
DIV14,6,10,13,9,8
DIV15,22,38,38,33,33
DIV16,8,12,8,8,8
DIV17,16,21,19,13,15
DIV18,6,11,12,10,12
DIV19,32,43,46,30,49
DIV20,13,15,19,9,16
DIV21,#,6,8,6,11
DIV22,15,21,20,9,17
DIV23,45,68,64,25,57
DIV24,20,33,32,14,37
DIV25,45,66,66,36,71
DIV26,13,19,20,14,19
DIV27,28,32,38,25,38
DIV28,20,23,20,15,19
DIV29,11,23,28,22,23
DIV30,8,22,15,14,16
DIV31,16,25,27,22,28
DIV32,18,26,33,25,31
DIV33,34,52,54,34,42
DIV34,16,24,27,16,26
DIV35,26,34,33,24,32
DIV36,17,25,35,25,32
DIV37,28,52,62,52,64
DIV38,12,17,22,17,20
DIV39,24,29,35,19,26
DIV40,27,37,40,21,35
DIV41,6,9,12,8,7
DIV42,7,7,10,5,9
DIV43,13,16,15,9,13
DIV44,9,14,16,9,10
DIV45,13,19,20,12,16
DIV46,#,13,15,5,15
DIV47,23,40,48,24,32
DIV48,30,35,38,20,29
DIV49,19,29,33,19,29
DIV50,29,39,33,29,32
DIV51,57,61,59,35,54
DIV52,14,19,12,13,8
DIV53,20,32,35,21,32
DIV54,6,11,11,9,15
DIV55,9,15,18,8,13
DIV56,22,28,31,19,29
DIV57,12,27,27,15,27
DIV58,18,18,19,11,12
CHSCTAXE,33,40,42,22,36
CHSCTBARNSTAPLE,36,59,79,38,61
CHSCTBIDEFORD,65,129,146,113,134
CHSCTBRAUNTON,19,43,35,27,31
CHSCTCREDITON,30,48,47,41,40
CHSCTCULLOMPTON,35,48,46,29,41
CHSCTDAWLISH,54,77,84,53,84
CHSCTEXETERCHALL,69,112,125,74,129
CHSCTEXETERSYCAMORE,75,124,138,75,115
CHSCTEXMOUTH,64,93,88,37,77
CHSCTHONITON,66,91,101,52,98
CHSCTIVYBRIDGE,34,50,59,39,48
CHSCTKINGSBRIDGE,35,55,58,39,47
CHSCTNABBOT,81,114,129,91,125
CHSCTOKE,37,43,56,42,57
CHSCTSMOLTON,21,34,30,18,21
CHSCTTAVISTOCK,55,63,65,35,47
CHSCTTEIGN,21,36,48,35,47
CHSCTTIVERTON,98,114,106,75,100
CHSCTTORRINGTON,20,37,41,37,35
CHSCTTOTNES,25,40,47,29,40
Eastern,504,712,746,446,693
Northern,162,302,331,232,280
Southern,185,275,315,212,299
Western,122,161,178,111,141
