Area,2013,2014,2015,2016,2017,2018
E01015236,,,,,,
E01015237,,,,,,
E01015238,,,,,,
E01015239,,,,,,
E01015240,,,,,,
E01015241,,,,,,
E01015242,,,,,,
E01015243,,,,,,
E01015244,,,,,,
E01015245,,,,,,
E01015246,,,,,,
E01015247,,,,,,
E01015248,,,,,,
E01015249,,,,,,
E01015250,,,,,,
E01015251,,,,,,
E01015252,,,,,,
E01015253,,,,,,
E01015254,,,,,,
E01015255,,,,,,
E01015256,,,,,,
E01015257,,,,,,
E01015258,,,,,,
E01015259,,,,,,
E01015260,,,,,,
E01015261,,,,,,
E01015262,,,,,,
E01015263,,,,,,
E01015264,,,,,,
E01015265,,,,,,
E01015266,,,,,,
E01015267,,,,,,
E01015268,,,,,,
E01015269,,,,,,
E01015270,,,,,,
E01015271,,,,,,
E01019886,0.012667948,0.019308856,0.016449567,0.017525303,0.014090464,0.063703369
E01019887,0.026592341,0.018493361,0.01762462,0.018015526,0.008614408,0.079867929
E01019888,0.019490087,0.015687196,0.008942065,0.015972281,0,0.133492027
E01019889,0.011560422,0.006497896,0.010847047,0.022423147,0.017182927,0.093476167
E01019890,0,0,0.009105251,0.011836762,0.011662847,0.028956224
E01019891,0.065001225,0.058853013,0.014836726,0.010482095,0.015307551,0.032753663
E01019892,0.057231558,0.040942863,0.013947298,0.021980015,0.02500209,0.006038179
E01019893,0.049411735,0.049456893,0.017662089,0.02321296,0.020909282,0.008999818
E01019894,0.017394807,0.024254219,0.018111727,0.009371974,0.01689329,0.094879413
E01019895,0.007166798,0.006585705,0,0,0.011636954,0.070608192
E01019896,0.027321625,0.031432413,0.023782668,0.022217654,0.022857415,0.08728669
E01019897,0.003837336,0,0.007001689,0.006733479,0.008846588,0.054459656
E01019898,0.060713636,0.062933996,0.027134089,0.018015526,0.021267531,0.009331938
E01019899,0.005733436,0.005733436,0.014774248,0.021427142,0.021158617,0.097604082
E01019900,0.005767361,0.020148601,0.02432147,0.022736329,0.021292033,0.089050408
E01019901,0,0.069162635,0.066550546,0.067402896,0,0.03573158
E01019902,0.004237755,0.059129402,0.067078737,0.063596519,0.008368344,0.012970774
E01019903,0.065840904,0.055503655,0.031475582,0.02090354,0.017880499,0.033313586
E01019904,0.050680928,0.052183375,0.051389992,0.052785103,0.056058341,0.075149858
E01019905,0.050308547,0.052169544,0.051226765,0.052256357,0.051420956,0.074323126
E01019906,0.071706802,0.071291612,0.07220162,0.06807994,0.07006006,0.092829042
E01019907,0.051549074,0.046636213,0.052973929,0.051843741,0.058821771,0.082932279
E01019908,0.049115805,0.050676486,0.048832416,0.048025911,0.049665707,0.06329965
E01019909,0.039672495,0.030901793,0.027017091,0.022028341,0.034640303,0.070767059
E01019910,0.01920656,0.017219538,0.017098995,0.008094791,0.026720541,0.057893383
E01019911,0.05379298,0.048016404,0.051292788,0.042325888,0.06376658,0.094392524
E01019912,0.010336756,0.013830384,0.010847047,0.010276326,0.041005295,0.080631492
E01019913,0.051413852,0.062497128,0.067579296,0.040882609,0.07615232,0.117909252
E01019914,0.014914172,0.01538934,0.015000496,0.014261013,0.01799526,0.049453335
E01019915,0.028669094,0.030901793,0.022967183,0.017264175,0.045862858,0.075203183
E01019916,0.014745209,0.011384074,0.011066648,0.011720248,0.031143595,0.067539764
E01019917,0.016280963,0.019105109,0.012761926,0.015909682,0.037454271,0.061997964
E01019918,0.023325883,0.021842957,0.020299095,0.011636954,0.046119522,0.08464622
E01019919,0.028259395,0.028259395,0.02223548,0.01931464,0.027193174,0.058887586
E01019920,0.031623849,0.030698055,0.030398112,0.022148421,0.034879749,0.064856497
E01019921,0.018317139,0.024043881,0.021588223,0.014342144,0.021271579,0.058967171
E01019922,0.022081262,0.022081262,0.021081921,0.020764143,0.026458912,0.061729123
E01019923,0.047260929,0.048041586,0.047346622,0.047966862,0.049034184,0.076703818
E01019924,0.032920006,0.031220338,0.02790149,0.027438142,0.03246295,0.061834387
E01019925,0,0.015207526,0.021676733,0.015050232,0.019494949,0.004947634
E01019927,0.01861148,0.076703818,0.073688245,0.072663447,0.013440098,0
E01019928,0.004027618,0.062832457,0.061209313,0.061418943,0.013087436,0.004274928
E01019929,0,0.062720486,0.062306225,0.0658268,0.010964736,0
E01019930,0,0.073366487,0.070082597,0.067142975,0.018595203,0.005475753
E01019931,0,0.078085217,0.071632724,0.080534475,0.007328456,0.013944906
E01019932,0.010157561,0.078459152,0.074631001,0.072016689,0.014959874,0
E01019933,0,0.088184929,0.086285054,0.075016104,0.00798922,0
E01019934,0.004708617,0.064663581,0.062492639,0.064533883,0.008448788,0.004873419
E01019935,0.008780947,0.036680735,0.034897291,0.033237735,0.018300287,0.055042359
E01019936,0.00965035,0.038549374,0.038994474,0.036577229,0.043098824,0.089929215
E01019937,0.003734419,0.003883201,0.014396505,0.016217884,0.014396505,0.011177329
E01019938,0.009633965,0.054208033,0.05402726,0.051701767,0.006210126,0
E01019939,0.008875381,0.011955616,0.011493969,0.008572397,0.008289417,0
E01019940,0.00425626,0.012417328,0.030660511,0.027430372,0.018513132,0.007951919
E01019942,0.014281274,0.008122401,0.056438589,0.057745156,0.055675015,0.003154315
E01019943,0.003468624,0.003544303,0.058015534,0.056976882,0.058706867,0
E01019944,0,0.006919009,0.059939732,0.057265257,0.05611633,0.008499269
E01019945,0.014963671,0.021244546,0.018157615,0.015641504,0.004011043,0.045186951
E01019946,0.022857415,0.009746854,0.010829842,0.010480491,0.034089948,0.056811958
E01019947,0.016290253,0.012202432,0.006454863,0.025692437,0.014683151,0.042300895
E01019948,0,0.007924267,0.008549868,0.01476483,0.01476483,0.011466894
E01019949,0,0.008780947,0.020321691,0.00833064,0.02946734,0.035765629
E01019950,0.006541506,0.010982591,0.012202432,0.017358988,0.008122374,0.011333557
E01019951,0.005355406,0.018907572,0.022104237,0.018698173,0.013364669,0
E01019952,0.005699907,0.010459774,0.016690202,0.009655409,0.009984472,0.005297195
E01019953,0,0.019748117,0,0,0,0
E01019954,0.003583395,0.003248944,0.00587787,0.005977816,0.005998214,0.009688819
E01019955,0.011015456,0.016188199,0.014310172,0.011895892,0.015615528,0
E01019956,0,0,0.013211255,0.013211255,0.013620739,0
E01019957,0,0.01804978,0.018744007,0.049016647,0.057772036,0.022667201
E01019958,0.008061323,0.016585775,0.021922134,0.008061323,0.011170471,0
E01019959,0.010982591,0.046765021,0.054954476,0.053568699,0.015958039,0
E01019960,0.009550489,0.025482792,0.047119383,0.044537814,0.017442536,0.012391085
E01019961,0,0.020329672,0.005569623,0,0.005569623,0.023913267
E01019962,0.039534437,0.041307727,0.017920168,0.019507558,0.018031582,0.007803021
E01019963,0.015662574,0.026046785,0.026767803,0.00457598,0.00425626,0.057650181
E01019964,0.073965815,0.074126427,0.031851477,0.040047227,0.044765567,0.070275239
E01019965,0.062760769,0.063088827,0.019421537,0.012208229,0.01964138,0.058416054
E01019966,0.075638341,0.017394807,0,0,0,0.102547284
E01019967,0.07972317,0.077148278,0.050467551,0.045405128,0.013835149,0.072422038
E01019968,0.006329119,0.033932965,0.032919711,0.019794267,0.019564887,0.010336756
E01019969,0.011636954,0.031926953,0.020158488,0.00667592,0.012202432,0.012929295
E01019970,0.015647989,0.030587565,0.030397287,0.006454863,0.006247976,0.006585705
E01019971,0.029990742,0.039055208,0.050984802,0.04603914,0.022857415,0.054321329
E01019972,0.017082068,0.024391721,0.038589549,0.033159404,0.023754584,0.046213218
E01019973,0.018292986,0.026828006,0.051220856,0.056316325,0.013143378,0.022135581
E01019974,0.032730589,0.027519009,0.071216266,0.07371118,0.012035336,0.041050877
E01019975,0.021508182,0.023870169,0.050266957,0.052292519,0.014234644,0.044807199
E01019976,0.030431429,0.037732856,0.071018961,0.068422471,0.01861148,0.037024796
E01019977,0.016526226,0.017356934,0.066439023,0.0610088,0.004351266,0.034183836
E01019980,0.023046194,0.028295699,0.027479662,0.025213487,0.01735006,0.023908958
E01019981,0.025865985,0.026239773,0.035610748,0.038170973,0.017942646,0.036435387
E01019982,0.031416509,0.028224004,0.032756001,0.029632545,0.021116714,0.027776438
E01019983,0.035960996,0.033065762,0.040597932,0.029403674,0.024530995,0.020641262
E01019984,0.026554339,0.03134134,0.033418844,0.020211489,0.004801398,0.023748669
E01019985,0.017460312,0.025049595,0.038920489,0.036033095,0.017218552,0.0396418
E01019986,0.071050162,0.066012683,0.047870928,0.007707837,0,0.008061323
E01019987,0.093558267,0.0912611,0.059291328,0.041294879,0.009024863,0.028429035
E01019988,0.067353032,0.068155727,0.05916503,0.02538888,0,0.024790674
E01019989,0.074709811,0.083067647,0.053085838,0.006768642,0.021185723,0.023782668
E01019990,0.033417253,0.032753663,0.011812499,0.013007742,0.011263853,0.012007454
E01019991,0.034042569,0.033447236,0.02242982,0.013242098,0.015554956,0.013315516
E01019992,0.041533127,0.047958103,0.02514373,0,0.014771819,0.013327172
E01019993,0.065702839,0.065747443,0.023353616,0,0.012287732,0.011192379
E01019994,0.085362137,0.085746585,0.041176483,0.025018656,0.019519586,0.094141098
E01019995,0.090729487,0.08349094,0.069688771,0.061297114,0.019305211,0.090361019
E01019996,0.09228162,0.094607343,0.087927015,0.05147461,0,0.094472356
E01019997,0.067630034,0.087283244,0.052135824,0.01299582,0,0.058025389
E01019998,0.031747268,0.051302682,0.038321058,0.017264175,0.021903575,0.015532186
E01019999,0.050188887,0.068785554,0.060231039,0.028473488,0.008780947,0
E01020000,0.023112925,0.030416046,0.029791417,0.005212213,0.009602663,0.018292986
E01020001,0.058941381,0.079515464,0.059558143,0,0,0.02546716
E01020002,0.042263293,0.044157106,0.024470325,0.015440203,0.009886307,0.015723136
E01020003,0.051389992,0.053944284,0.031760677,0.011764745,0.017218552,0.007741785
E01020004,0.064705704,0.065174857,0.027490031,0.00987232,0.013364669,0
E01020005,0.031074711,0.034449743,0.022559115,0.022856546,0.01303594,0.012491313
E01020006,0.047899777,0.047832904,0.029332124,0.020706951,0.011550738,0.018761403
E01020007,0.074250928,0.075289047,0.040776393,0.034925452,0.048789029,0.070870918
E01020008,0.083332351,0.091641778,0.040807088,0.035741406,0.032596095,0.031169242
E01020009,0.067802649,0.071301786,0.052737866,0.026554339,0.016690202,0.023241245
E01020010,0.050925597,0.05108713,0.044985275,0.037509468,0.007161479,0.005848341
E01020011,0.086551329,0.084116937,0.073971675,0.062574971,0.011953492,0
E01020012,0.060469774,0.053730286,0.060082837,0.05488622,0.014455621,0.019486133
E01020013,0.074569825,0.077872617,0.071350858,0.053040399,0.006962032,0.007555695
E01020014,0.057059123,0.05694313,0.050792133,0.032036887,0.011462263,0.009346527
E01020015,0.048084684,0.048805742,0.038923619,0.035282613,0.004235107,0.007841873
E01020016,0.088397335,0.081820574,0.063633515,0.053618422,0.02066708,0.065936399
E01020017,0.046899206,0.041808994,0.056921937,0.05680224,0.020674547,0.056984331
E01020018,0.073380983,0.083919774,0.0674995,0.070870918,0.046405714,0.038549374
E01020019,0.122864488,0.056605146,0.037488251,0.034810487,0,0.060501555
E01020020,0.077788686,0.077058042,0.047162254,0.027020969,0,0.029766372
E01020021,0.086119638,0.07645363,0.069327129,0.03713462,0.010829842,0.060540688
E01020022,0.060916802,0.069702558,0.04181,0.011333557,0.018689435,0.050353196
E01020023,0.049221099,0.057939996,0.057328659,0.045963651,0.008946294,0.012908288
E01020024,0.071345826,0.090260192,0.07879293,0.04451858,0.024009683,0.019962946
E01020025,0.063865169,0.081486622,0.081886739,0.073869872,0.023078935,0.040989523
E01020026,0.063269214,0.062355647,0.066062583,0.021236856,0.015615528,0
E01020027,0.071382387,0.05676891,0.065915075,0.012859476,0,0
E01020029,0.028198832,0.035863858,0.052033011,0.04930434,0.023754584,0.0705124
E01020030,0.021267531,0.031220338,0.045691772,0.039492745,0.013007742,0.055579131
E01020031,0.029488619,0.031490645,0.059245564,0.05523487,0.018603384,0.042780813
E01020032,0.030529112,0.023516253,0.049949527,0.052199603,0.010585756,0.046848971
E01020033,0.055705286,0.055192742,0.047297795,0.035119412,0.008795631,0.011639559
E01020035,0.069729269,0.067360179,0.046494291,0.026474901,0.007057277,0.005484656
E01020036,0.056331287,0.062512284,0.038741571,0.009914744,0.012208952,0.014517773
E01020037,0.035473903,0.046960295,0.03305784,0.015771399,0.01310874,0.015909682
E01020038,0.06727776,0.073085404,0.051980181,0.012312258,0.006509074,0.011411919
E01020039,0.04445822,0.048288302,0.024666068,0.011540616,0.009920007,0.003337956
E01020040,0.071825906,0.078123938,0.049218007,0.022903937,0.006053939,0.027159838
E01020041,0.057624797,0.011122452,0.01069952,0.016628277,0.019669936,0.0140677
E01020042,0.069958418,0,0,0.005268562,0.011438758,0.016034455
E01020043,0.03418163,0.037932282,0.015354109,0.011821058,0.010982933,0.014058864
E01020044,0.062192898,0.055129443,0.065672536,0.054109868,0.017810546,0.027490031
E01020045,0.011909179,0.020380326,0.027017091,0.02409625,0.004201222,0.061062109
E01020046,0.018194419,0.025616397,0.063918146,0.063580462,0.005666768,0.010041509
E01020047,0.06431629,0.05278729,0.059116874,0.060547527,0.039663576,0.02608649
E01020048,0.063921383,0.051570797,0.048397651,0.060959357,0.052368151,0.025812505
E01020049,0.0781633,0.10258842,0.10140098,0.044949184,0.033905139,0.009555739
E01020050,0.071560802,0.069098018,0.067403341,0.023520014,0,0.008875381
E01020051,0.025921247,0.077537174,0.077776739,0.055332031,0.033071698,0.039720382
E01020052,0.049119854,0.060453006,0.059783088,0.067359946,0.043300619,0.033330788
E01020053,0.029367023,0.054880217,0.056187174,0.058918966,0.021116714,0.009048273
E01020054,0.018392217,0.054648086,0.055130914,0.054359067,0.050137702,0.047261138
E01020055,0.009792431,0.06146632,0.066597303,0.069992636,0.068741233,0.063850939
E01020056,0.024025108,0.040249377,0.062340068,0.061906887,0.036097859,0.032955408
E01020057,0.024025108,0.051222846,0.061160839,0.058111052,0.05728734,0.059283461
E01020058,0.011066648,0.042478908,0.068774959,0.068188932,0.065953612,0.065526689
E01020059,0.049966082,0.044142663,0.043272326,0.025476122,0.015986839,0.013972816
E01020060,0.073226398,0,0,0.017717095,0.021345143,0.019280566
E01020061,0.055058225,0.005391131,0.004964777,0.009236159,0.01152805,0.015726472
E01020062,0.013830384,0.017492778,0.016407901,0.010649891,0.01738826,0.010649891
E01020063,0.00725616,0.016678614,0.037425826,0.034731432,0.010795631,0.004882042
E01020064,0.015930822,0.026293254,0.030430035,0.020061492,0.01271034,0.003164556
E01020065,0.059267103,0.045543819,0.046566833,0.05973489,0.036020458,0.021416088
E01020066,0.046132678,0.036915964,0.041115974,0.046833828,0.027161609,0.020333677
E01020067,0.048756395,0.029870417,0.034579683,0.047862622,0.02978416,0.005627222
E01020068,0.075592678,0.0274882,0.025663352,0.034604594,0.043678874,0.037250727
E01020069,0.065722398,0.004410333,0.008024522,0.017680099,0.01776278,0.014452304
E01020070,0.048468585,0.011670387,0.01263294,0.010528438,0.010717985,0.012578338
E01020071,0.060361427,0.059124614,0.03735162,0.033649059,0.027667878,0.066543528
E01020072,0.063546023,0.025118022,0.010766443,0.008098463,0.010575194,0.010864685
E01020073,0.069194007,0.005326142,0.009984472,0.012138441,0.011118317,0.008289417
E01020074,0.00648506,0.006321798,0.05170181,0.049985696,0.00585828,0.006039432
E01020075,0,0.011493969,0.014310172,0.012455898,0.004471026,0.004130015
E01020076,0.059036734,0.023802651,0.018810852,0.021577248,0.011396181,0.01263294
E01020077,0.063250672,0.02992257,0.048429109,0.040842885,0.020465702,0.025700642
E01020078,0.02538888,0.062226365,0.063731836,0.065421075,0.019280566,0.047116655
E01020079,0.036089392,0.057685007,0.062504442,0.071062537,0.024100109,0.040351478
E01020080,0.063285657,0.088168845,0.091826656,0.064812531,0.026056698,0.045757062
E01020081,0.033509276,0.064331721,0.056412563,0.074434305,0.025350574,0.038477376
E01020082,0.081890816,0.069370059,0.070540088,0.066241213,0.007219886,0.007114486
E01020083,0.051990257,0.028262553,0.027531562,0.025478433,0.011675903,0.012567896
E01020084,0.018101381,0.018726065,0.010216598,0.010982591,0.059372411,0.078077242
E01020085,0.003691983,0.003544303,0.009331938,0.003807357,0.047372757,0.061583045
E01020086,0.009058329,0.00949888,0.013440098,0.012859476,0.043085086,0.06148509
E01020087,0.008408374,0.020008407,0.012521393,0.008656833,0.018543228,0.009248978
E01020088,0.012470538,0.013638207,0.015706183,0.017078054,0.062298182,0.063137511
E01020089,0.010492254,0.054128399,0.052376586,0.051798207,0.021083323,0.025067535
E01020090,0.008830793,0.06532845,0.061058654,0.059105883,0.03218862,0.043785638
E01020091,0.011560422,0.072869655,0.070663826,0.068667848,0.031780874,0.07338622
E01020092,0.007797478,0.089319821,0.08504149,0.080876035,0.031926953,0.082036889
E01020093,0.015207526,0.069815612,0.065179848,0.063689074,0.027661101,0.046436934
E01020094,0.013211255,0.020441677,0.00667592,0.007062931,0.06845039,0.082143875
E01020095,0.004370779,0.016526226,0.01727798,0.019882661,0.060406462,0.065636095
E01020096,0.005050175,0.02764557,0.00987232,0.00987232,0.05126158,0.073641766
E01020097,0.008685261,0.010803871,0.006509074,0.003807357,0.04285571,0.043811339
E01020098,0.023738374,0.007001689,0,0.003946087,0.017196158,0.012571863
E01020099,0.075192231,0.073684236,0.077327589,0.072695111,0.073661638,0.048373406
E01020100,0.084460475,0.08655583,0.095201341,0.090558556,0.0820126,0.044649974
E01020101,0.067653014,0.06961269,0.066318608,0.061217339,0.058788613,0.024216475
E01020102,0,0.009368652,0.01130762,0.009295511,0.029946557,0.060839947
E01020103,0.003506055,0.048375697,0.014131225,0.016171524,0.035117617,0.053159707
E01020104,0.007951919,0.047776811,0.011836762,0.009368652,0.035723641,0.05826322
E01020105,0.007173123,0.009832865,0.015970336,0.018191318,0.054335867,0.0510665
E01020106,0.010829842,0.024758545,0.023770028,0.029888841,0.080508339,0.095069392
E01020107,0.019199331,0.021789564,0.027490031,0.019678909,0.071251995,0.07874556
E01020108,0.045440182,0.056751917,0.055787218,0.056445745,0.045083808,0.026547972
E01020109,0.009347344,0.067211759,0.068067726,0.06532845,0.018188058,0.023508951
E01020110,0.006800294,0.04340771,0.046295781,0.04555674,0.026277733,0.030745757
E01020111,0.064428816,0.065787935,0.06609743,0.06589231,0.058399584,0.059368606
E01020112,0.062075943,0.060857336,0.062454491,0.066295192,0.068290476,0.06844442
E01020113,0.064068213,0.067816105,0.066657894,0.066565065,0.066489019,0.071579755
E01020114,0.068592994,0.068830131,0.071477266,0.074430438,0.071826436,0.080239595
E01020115,0.076730079,0.077628679,0.080946628,0.081948329,0.076572276,0.075703257
E01020116,0.05741598,0.056928071,0.059067339,0.059525644,0.063781734,0.06289019
E01020117,0.072865267,0.074201142,0.076552355,0.072886851,0.072863708,0.072306872
E01020118,0.058757578,0.059918553,0.05885598,0.058107725,0.061571995,0.061505924
E01020119,0.021185723,0.027321625,0.037141684,0.042647204,0.063801124,0.064857184
E01020120,0,0,0.003777843,0,0.030528852,0.060645012
E01020121,0,0.003396109,0.006081219,0.007986202,0.024621223,0.053414218
E01020122,0.004998379,0.009708738,0,0,0.034340855,0.061878085
E01020123,0.004873419,0.02575141,0.012138441,0.012688018,0.044489261,0.063567361
E01020124,0.00798922,0.029726738,0.009462964,0.007924267,0.050316227,0.087989942
E01020125,0,0.028001283,0.025446224,0.007674683,0.044996143,0.08244492
E01020126,0.084237235,0.087376086,0.069562253,0.066657568,0.09197887,0.033660483
E01020127,0.030140161,0.039319037,0.042280461,0.043729281,0.055256634,0.049428942
E01020128,0.004219409,0.017527623,0.014904951,0.013058045,0.019331914,0.063662642
E01020129,0.012391085,0.028943679,0.012929295,0.013440098,0.027336232,0.066684213
E01020130,0,0.026312242,0.010168771,0.008250509,0.029521631,0.066113679
E01020131,0.011764745,0.008980031,0.008685261,0.008409228,0.030252372,0.034836903
E01020132,0.011606006,0.02160957,0.024784543,0.018363926,0.064260395,0.06669607
E01020133,0,0.012391085,0.005157058,0.016315911,0.079704914,0.076545086
E01020134,0.006053939,0.014683151,0.012790407,0.005326142,0.070735621,0.071802336
E01020135,0.051485946,0.053612609,0.007510245,0.00732253,0.024951154,0.026771255
E01020136,0.047522343,0.050243382,0.004471026,0.004274928,0.028876737,0.028553437
E01020137,0.059948907,0.05828459,0.010459774,0.014959874,0.020888667,0.022104237
E01020138,0.025614002,0.034121324,0.033889264,0.013720445,0.008685261,0.003636878
E01020139,0.005297195,0.008875381,0.018275569,0.02689187,0.059931399,0.063960425
E01020140,0.007328456,0.018152945,0.007166798,0.007328456,0.079988012,0.090753569
E01020141,0.011176848,0.019145907,0.015862304,0.016037386,0.048754182,0.053820987
E01020142,0.019256818,0.012883781,0.014089528,0.012851969,0.009090345,0.017578694
E01020143,0.055945398,0.030564043,0.030192939,0.031772849,0.003706021,0.006864966
E01020144,0.053205102,0.069855735,0.017615809,0.013412872,0,0
E01020145,0.043867249,0.080024124,0.064727309,0.06140323,0.005801691,0
E01020146,0.060545057,0.096527502,0,0,0,0.011203286
E01020147,0.047747192,0.004708617,0.010864685,0.008328693,0.007845445,0.012470538
E01020148,0.011636954,0.028454197,0.006585705,0.006962032,0.012641202,0
E01020149,0,0.050687283,0.047909912,0,0.006541506,0
E01020150,0.057468473,0.068112395,0.069367608,0.067142975,0.018802289,0.024100109
E01020151,0.088828461,0.089051132,0.088635592,0.088419754,0.085700757,0
E01020152,0.091185803,0.113906701,0.109375608,0.107092721,0.12046461,0
E01020153,0.138051889,0.140092779,0.156149967,0.13813436,0.137665285,0
E01020154,0.06695489,0.070160117,0.071853971,0.073078056,0.070887835,0
E01020155,0.076015064,0.081011906,0.080081462,0.081619948,0.083220313,0
E01020156,0.068207449,0.024219578,0.020008407,0.024835136,0.009550489,0.013216322
E01020157,0.054943648,0.035127979,0.033418778,0.034247707,0.00738405,0.028751122
E01020158,0.059855664,0,0,0.004027618,0.008024522,0
E01020159,0.008614408,0.004731475,0,0,0.004754555,0.004554597
E01020160,0.009530175,0.014330165,0.014478869,0.003609938,0,0.003962128
E01020161,0.002648595,0.043619344,0.041803239,0.006415559,0.004964777,0.002737874
E01020162,0.009688819,0.014529125,0.012298774,0,0,0
E01020163,0.002714995,0.020727221,0.018431361,0,0,0
E01020164,0.003807357,0.02428314,0.025381875,0.006733479,0.007173123,0.010168771
E01020165,0,0.032972277,0.034908695,0,0,0
E01020166,0.007741785,0.050131175,0.042843948,0,0,0
E01020167,0.003837336,0.01693983,0.022456612,0,0,0
E01020168,0.019937675,0.016217884,0.019065866,0.012034187,0.010454561,0.059410695
E01020169,0.017123246,0.02037206,0.019218274,0.016523907,0.020468627,0.052952658
E01020170,0.039368902,0.076186921,0.016500934,0.022613509,0.020774422,0.009708738
E01020171,0,0.005871591,0.014244016,0,0,0
E01020172,0.008572397,0.044699794,0.047121886,0.008135946,0.007674186,0.027430372
E01020173,0,0.089068596,0.086689333,0,0,0.018890282
E01020174,0.009550489,0.005414911,0.005733436,0.010397902,0.010649891,0.041024891
E01020175,0.040414082,0.033964834,0.033716082,0.029939291,0.033582392,0
E01020176,0.064342435,0.011560422,0.01663157,0.020441677,0.007166798,0.007219886
