Area,Label,2014-15,2015-16
E02004185,North Devon 011,0.076246556,0.076246556
E02004186,North Devon 012,0.048734911,0.102683275
E02004187,North Devon 013,0,0.034810487
E02004188,North Devon 014,0.088610119,0
E02004189,South Hams 001,,0.194077249
E02004190,South Hams 002,0.156687995,0
E02004191,South Hams 003,0,0
E02004192,South Hams 004,0.194077249,0.180388157
E02004193,South Hams 005,0.09092654,0
E02004194,South Hams 006,0.195139355,0.139246846
E02004195,South Hams 007,0,0.103067742
E02004196,South Hams 008,0.13848552,0.069621791
E02004197,South Hams 009,0.074977448,0
E02004198,South Hams 010,0.064980236,0.107307785
E02004199,South Hams 011,0.195139355,0
E02004200,South Hams 012,0.194077249,0.121840276
E02004201,Teignbridge 001,0,0
E02004202,Teignbridge 002,0.130881584,0.142666003
E02004203,Teignbridge 003,,0
E02004204,Teignbridge 004,0.099036203,0.031441694
E02004205,Teignbridge 005,0.092250994,0.107307785
E02004206,Teignbridge 006,0.129864283,0.089763143
E02004207,Teignbridge 007,0.150001778,0.097359895
E02004208,Teignbridge 008,0.202330045,0.076246556
E02004209,Teignbridge 009,0.087651473,0.137014716
E02004210,Teignbridge 010,0,0.099036203
E02004211,Teignbridge 011,0.08122574,0.064980236
E02004212,Teignbridge 012,0,0.190982133
E02004213,Teignbridge 013,0,0.088610119
E02004214,Teignbridge 014,0.216771913,0.124068488
E02004215,Teignbridge 015,0,0.097471421
E02004216,Teignbridge 016,0.060918888,0.08122574
E02004217,Teignbridge 017,0.142666003,0.053180223
E02004218,Teignbridge 018,0.195139355,0
E02004219,Teignbridge 019,0,0.088610119
E02004220,Torridge 001,0.167706426,0.098440685
E02004221,Torridge 002,0.184062489,0.180283179
E02004222,Torridge 003,0.174789274,0.069621791
E02004223,Torridge 004,0.064974001,0.09570962
E02004224,Torridge 005,0,0.134639482
E02004225,Torridge 006,0,0.117929063
E02004226,Torridge 007,0.125062627,0.190028838
E02004227,Torridge 008,0.05129995,0.136012622
E02004228,Torridge 009,0.108301974,0
E02004229,West Devon 001,0.162455922,0
E02004230,West Devon 002,0.234087242,0.09092654
E02004231,West Devon 003,0,0
E02004232,West Devon 004,0.233260489,0.150001778
E02004233,West Devon 005,0.025649753,0.091855806
E02004234,West Devon 006,0.158986984,0
E02004235,West Devon 007,0.125062627,0.054149999
E02006840,Torbay 019,,
TOWN01,Ashburton-Buckfastleigh,0.142666003,0.053180223
TOWN02,Axminster,0.079703505,0.11024497
TOWN03,Barnstaple,0.03422995,0.055144562
TOWN04,Bideford-Northam,0.072579269,0.062238111
TOWN05,Braunton,0.081584539,0.08655831
TOWN06,Crediton,0.100426452,0.04563299
TOWN07,Cullompton,0.097359895,0.079994971
TOWN08,Dartmouth,0,0.11395771
TOWN09,Dawlish,0.089521213,0.079896348
TOWN10,Exeter (Wider),0.039729403,0.036853256
TOWN11,Exmouth,0.056309695,0.049190586
TOWN12,Great Torrington,0.034810487,0.108829936
TOWN13,Holsworthy,0.062658075,0.084645378
TOWN14,Honiton,0.092897742,0.039015956
TOWN15,Ilfracombe,0.07582864,0.115593984
TOWN16,Ivybridge,0.071642252,0.034420654
TOWN17,Kingsbridge,0.108829936,0.079994971
TOWN18,Lynton-Lynmouth,,0
TOWN19,Moretonhampstead,,
TOWN20,Newton Abbot,0.041206348,0.040810297
TOWN21,Okehampton,0.122316968,0.071642252
TOWN22,Ottery St Mary,0.167186377,0.079703505
TOWN23,Seaton,0.040612314,0.082254545
TOWN24,Sidmouth,0.108829936,0.061839807
TOWN25,South Molton,0.037488251,0.025649753
TOWN26,Tavistock,0.059678397,0.06025205
TOWN27,Teignmouth,0.074664679,0.068451825
TOWN28,Tiverton,0.04092766,0.081137258
TOWN29,Totnes,0.086892052,0.01804978
DIV1,Alphington & Cowick ED,0.081584539,0.075692651
DIV2,Ashburton & Buckfastleigh ED,0.11931304,0.046192862
DIV3,Axminster ED,0.087651473,0.131688536
DIV4,Barnstaple North ED,0.015978483,0.09516113
DIV5,Barnstaple South ED,0.106260752,0.082254545
DIV6,Bickleigh & Wembury ED,0.08122574,0.07016041
DIV7,Bideford East ED,0.081584539,0.100236441
DIV8,Bideford West & Hartland ED,0.064980236,0.092211228
DIV9,Bovey Rural ED,0.094796364,0.060769777
DIV10,Braunton Rural ED,0.081584539,0.08655831
DIV11,Broadclyst ED,0.129950883,0.0389878
DIV12,Chudleigh & Teign Valley ED,0.114620548,0
DIV13,Chulmleigh & Landkey ED,0.07016041,0.053180223
DIV14,Combe Martin Rural ED,0.087583657,0.131325102
DIV15,Crediton ED,0.150001778,0.031441694
DIV16,"Creedy, Taw & Mid Exe ED",0.054149999,0.062658075
DIV17,Cullompton & Bradninch ED,0.174789274,0.117929063
DIV18,Dartmouth & Marldon ED,0.092250994,0.11024497
DIV19,Dawlish ED,0.094237922,0.075189706
DIV20,Duryard & Pennsylvania ED,0,0.229544427
DIV21,Exminster & Haldon ED,0.130881584,0.129950883
DIV22,Exmouth & Budleigh Salterton Coastal ED,0.092730596,0.094796364
DIV23,Exmouth ED,0.061839807,0.043948781
DIV24,Exwick & St Thomas ED,0,0.10580677
DIV25,Feniton & Honiton ED,0.069655791,0.030459131
DIV26,Fremington Rural ED,0.056605146,0.094796364
DIV27,Hatherleigh & Chagford ED,0.08122574,0
DIV28,Heavitree & Whipton Barton ED,0.122185179,0.027074753
DIV29,Holsworthy Rural ED,0.062658075,0.084645378
DIV30,Ilfracombe ED,0.076246556,0.137014716
DIV31,Ipplepen & The Kerswells ED,0.094534603,0.027074753
DIV32,Ivybridge ED,0.09092654,0
DIV33,Kingsbridge ED,0.106260752,0.076354331
DIV34,Kingsteignton & Teign Estuary ED,0.076354331,0.118861047
DIV35,Newton Abbot North ED,0.06403755,0.129864283
DIV36,Newton Abbot South ED,0.056605146,0.081584539
DIV37,Northam ED,0.138571861,0.111469248
DIV38,Okehampton Rural ED,0.179535297,0.090646344
DIV39,Otter Valley ED,0.158986984,0.156687995
DIV40,Pinhoe & Mincinglake ED,0,0.087651473
DIV41,Salcombe ED,0.163428531,0.054149999
DIV42,Seaton & Colyton ED,0.037488251,0.072074585
DIV43,Sidmouth ED,0.11902849,0.05664781
DIV44,South Brent & Yealmpton ED,0.09092654,0.034810487
DIV45,South Molton ED,0,0
DIV46,St David's & Haven Banks ED,0.094534603,0.122864488
DIV47,St Sidwells & St James ED,0.124068488,0.159283311
DIV48,Tavistock ED,0.025649753,0.091855806
DIV49,Teignmouth ED,0.077426755,0.071843411
DIV50,Tiverton East ED,0.156687995,0.190982133
DIV51,Tiverton West ED,0,0.100426452
DIV52,Torrington Rural ED,0.054839264,0.11943229
DIV53,Totnes & Dartington ED,0.078882863,0.027848324
DIV54,Wearside & Topsham ED,0.124405398,0.031441694
DIV55,Whimple & Blackdown ED,0.234087242,0.042378092
DIV56,Willand & Uffculme ED,0,0.054149999
DIV57,Wonford & St Loyes ED,0.08122574,0.165438024
DIV58,Yelverton Rural ED,0.110282677,0.031441694
CHSCTAXE,"Axe Valley, Seaton and Sidmouth CHSCT",0.059748487,0.051813156
CHSCTBARNSTAPLE,Barnstaple CHSCT,0.035741406,0.060436403
CHSCTBIDEFORD,Bideford and Northam CHSCT,0.063514953,0.058263703
CHSCTBRAUNTON,Braunton and Ilfracombe CHSCT,0.058025389,0.068915456
CHSCTCREDITON,Crediton CHSCT,0.102521512,0.037357608
CHSCTCULLOMPTON,Cullompton CHSCT,0.07398282,0.05162464
CHSCTDAWLISH,Dawlish and Teignmouth CHSCT,0.061294595,0.05098257
CHSCTEXETERCHALL,Exeter - County Hall CHSCT,0.059550449,0.049928915
CHSCTEXETERSYCAMORE,Exeter - Sycamores CHSCT,0.052537497,0.059197527
CHSCTEXMOUTH,Exmouth and Budleigh CHSCT,0.056309695,0.049190586
CHSCTHONITON,Honiton and Ottery St Mary CHSCT,0.089102444,0.04451849
CHSCTIVYBRIDGE,Ivybridge CHSCT,0.072166689,0.013924097
CHSCTKINGSBRIDGE,Kingsbridge CHSCT,0.108829936,0.079994971
CHSCTNABBOT,Newton Abbot CHSCT,0.045671307,0.054288982
CHSCTOKE,Okehampton CHSCT,0.115593984,0.043152448
CHSCTSMOLTON,South Molton and Chulmleigh CHSCT,0.067676646,0.05664781
CHSCTTAVISTOCK,Tavistock CHSCT,0.057232721,0.062350717
CHSCTTEIGN,Teign Valley and South Dartmoor CHSCT,0.078146775,0.036078441
CHSCTTIVERTON,Tiverton CHSCT,0.04092766,0.086718099
CHSCTTORRINGTON,Torrington and Holsworthy CHSCT,0.038921013,0.070207904
CHSCTTOTNES,Totnes and Dartmouth CHSCT,0.062753451,0.05767404
Eastern,Eastern LCP,,
Northern,Northern LCP,,
Southern,Southern LCP,,
Western,Western LCP,,
