Area,2012,2013,2014,2015,2016
E01015258,,,,,
E01015259,,,,,
E01015260,,,,,
E01015261,,,,,
E01015262,,,,,
E01015263,,,,,
E01015264,,,,,
E01015265,,,,,
E01015266,,,,,
E01015267,,,,,
E01015268,,,,,
E01015269,,,,,
E01015270,,,,,
E01015271,,,,,
E01019886,91,88,58,68,197
E01019887,58,69,70,101,182
E01019888,29,17,17,30,36
E01019889,28,22,23,49,54
E01019890,35,22,16,9,31
E01019891,14,25,15,25,19
E01019892,27,59,147,213,411
E01019893,51,42,43,75,107
E01019894,14,7,10,9,38
E01019895,0,2,14,6,2
E01019896,33,21,26,10,12
E01019897,69,30,29,24,46
E01019898,13,3,34,7,14
E01019899,27,10,28,32,73
E01019900,16,18,14,21,20
E01019901,6,10,13,23,6
E01019902,42,46,31,16,46
E01019903,27,28,25,12,7
E01019904,51,56,36,62,62
E01019905,21,19,4,15,4
E01019906,13,8,29,30,4
E01019907,22,17,10,18,18
E01019908,45,46,71,65,137
E01019909,16,25,8,15,46
E01019910,26,46,24,54,53
E01019911,14,11,10,7,16
E01019912,26,20,27,20,20
E01019913,3,6,1,13,1
E01019914,149,89,79,104,215
E01019915,10,28,14,13,39
E01019916,59,58,74,81,116
E01019917,33,34,30,32,14
E01019918,43,41,17,30,57
E01019919,55,40,42,55,54
E01019920,69,45,51,43,51
E01019921,56,35,33,66,43
E01019922,67,61,73,91,185
E01019923,81,55,43,35,95
E01019924,24,55,66,60,89
E01019925,19,6,25,7,17
E01019927,28,53,45,64,123
E01019928,97,48,63,50,44
E01019929,13,30,26,61,49
E01019930,21,32,14,22,60
E01019931,16,12,4,22,13
E01019932,76,88,50,52,67
E01019933,28,23,20,35,36
E01019934,45,33,50,93,59
E01019935,9,12,2,14,2
E01019936,19,19,14,14,24
E01019937,62,31,47,64,62
E01019938,15,28,26,35,38
E01019939,12,9,9,19,37
E01019940,0,7,2,16,15
E01019942,60,42,43,28,48
E01019943,26,51,12,37,60
E01019944,43,30,35,33,104
E01019945,23,16,46,65,56
E01019946,11,23,16,21,11
E01019947,78,31,40,23,58
E01019948,16,21,9,13,11
E01019949,23,9,8,19,37
E01019950,55,37,17,57,45
E01019951,13,8,24,11,21
E01019952,17,22,32,18,24
E01019953,39,44,35,35,47
E01019954,91,99,85,95,143
E01019955,55,64,28,43,44
E01019956,6,34,24,27,34
E01019957,10,11,3,15,14
E01019958,46,30,24,21,42
E01019959,23,18,17,7,12
E01019960,46,11,14,14,15
E01019961,15,20,25,17,19
E01019962,29,29,17,17,45
E01019963,31,10,11,2,23
E01019964,0,7,12,13,7
E01019965,16,24,14,27,61
E01019966,10,17,7,26,0
E01019967,17,12,4,8,22
E01019968,20,20,19,23,47
E01019969,26,28,31,34,36
E01019970,17,23,21,15,16
E01019971,71,38,41,39,70
E01019972,51,49,33,37,100
E01019973,20,12,7,14,18
E01019974,35,42,19,22,21
E01019975,137,114,55,145,201
E01019976,19,13,19,26,8
E01019977,41,30,32,53,29
E01019980,90,100,83,94,130
E01019981,106,80,105,89,166
E01019982,94,70,100,85,136
E01019983,33,22,20,46,40
E01019984,6,20,15,20,22
E01019985,130,93,60,107,134
E01019986,44,21,16,15,14
E01019987,35,26,36,36,59
E01019988,17,24,40,45,45
E01019989,15,12,8,15,16
E01019990,83,87,98,82,151
E01019991,84,79,83,137,130
E01019992,76,64,54,51,87
E01019993,2,5,4,11,25
E01019994,40,27,33,37,21
E01019995,46,68,35,38,58
E01019996,9,9,9,17,46
E01019997,5,9,10,7,9
E01019998,45,14,34,23,17
E01019999,17,15,12,16,6
E01020000,45,23,29,49,52
E01020001,4,1,6,0,0
E01020002,56,40,32,63,56
E01020003,14,46,81,71,71
E01020004,15,14,4,14,23
E01020005,143,129,135,116,230
E01020006,73,64,95,70,81
E01020007,12,12,4,11,20
E01020008,7,25,21,14,45
E01020009,12,15,26,18,48
E01020010,164,137,126,181,214
E01020011,30,22,17,22,13
E01020012,52,60,75,51,122
E01020013,95,51,32,47,25
E01020014,193,150,115,116,261
E01020015,198,182,211,143,217
E01020016,62,55,40,51,56
E01020017,73,69,50,18,38
E01020018,32,23,30,34,39
E01020019,14,6,11,13,5
E01020020,25,6,28,21,36
E01020021,11,15,8,1,25
E01020022,49,33,43,35,37
E01020023,15,16,6,36,47
E01020024,4,52,73,17,9
E01020025,15,29,14,21,33
E01020026,26,15,20,16,18
E01020027,48,33,10,21,35
E01020029,20,26,16,28,18
E01020030,70,67,55,74,85
E01020031,42,51,49,48,47
E01020032,37,38,24,36,46
E01020033,67,67,76,81,135
E01020035,30,26,13,35,191
E01020036,78,64,57,85,75
E01020037,129,67,99,70,163
E01020038,15,15,39,32,88
E01020039,184,120,105,135,164
E01020040,35,24,23,25,29
E01020041,86,64,85,118,161
E01020042,55,15,22,10,20
E01020043,94,58,50,82,93
E01020044,11,26,9,21,12
E01020045,26,23,14,39,41
E01020046,9,21,15,38,20
E01020047,24,26,46,35,37
E01020048,119,108,81,122,174
E01020049,23,6,6,5,1
E01020050,29,27,7,41,50
E01020051,28,24,28,15,58
E01020052,48,57,62,61,114
E01020053,58,58,81,92,113
E01020054,48,44,49,91,97
E01020055,132,81,84,79,95
E01020056,46,20,21,13,25
E01020057,109,115,76,68,145
E01020058,37,36,29,24,111
E01020059,42,42,32,56,38
E01020060,39,35,31,52,99
E01020061,58,36,50,48,99
E01020062,4,12,16,30,10
E01020063,76,57,27,71,126
E01020064,46,26,28,55,56
E01020065,96,81,58,63,120
E01020066,65,71,53,59,85
E01020067,196,174,155,153,225
E01020068,14,21,18,10,30
E01020069,30,14,18,40,32
E01020070,22,34,19,27,79
E01020071,30,35,26,69,52
E01020072,7,26,13,15,14
E01020073,29,29,29,56,47
E01020074,37,28,27,23,13
E01020075,18,19,20,5,30
E01020076,42,22,27,43,72
E01020077,29,25,12,1,21
E01020078,56,74,56,56,89
E01020079,37,36,62,112,88
E01020080,23,18,37,2,31
E01020081,31,23,37,52,80
E01020082,18,16,43,33,2
E01020083,77,32,44,67,71
E01020084,27,25,28,31,83
E01020085,46,27,22,41,51
E01020086,22,13,17,10,30
E01020087,40,27,26,33,31
E01020088,33,44,31,21,14
E01020089,27,41,32,29,59
E01020090,17,27,5,3,27
E01020091,4,17,11,13,20
E01020092,10,4,10,18,5
E01020093,45,19,40,22,46
E01020094,47,60,46,54,70
E01020095,106,56,88,111,246
E01020096,44,42,32,51,12
E01020097,24,14,20,21,11
E01020098,22,25,25,50,39
E01020099,11,12,6,13,41
E01020100,7,24,13,12,33
E01020101,54,49,39,73,130
E01020102,32,14,21,40,24
E01020103,68,119,114,149,293
E01020104,72,55,68,107,188
E01020105,35,32,18,39,61
E01020106,8,2,8,3,13
E01020107,28,33,27,29,41
E01020108,42,24,26,19,37
E01020109,17,17,8,11,24
E01020110,88,61,71,46,57
E01020111,168,65,77,102,89
E01020112,88,83,64,90,264
E01020113,50,88,95,59,122
E01020114,42,23,25,39,74
E01020115,17,14,21,21,36
E01020116,102,46,57,82,117
E01020117,15,14,23,23,40
E01020118,73,43,59,63,118
E01020119,9,12,5,22,47
E01020120,18,12,8,5,26
E01020121,75,66,60,106,102
E01020122,1,4,21,25,23
E01020123,38,64,41,62,199
E01020124,21,13,10,21,100
E01020125,4,6,19,5,17
E01020126,4,19,19,12,20
E01020127,6,7,13,15,24
E01020128,12,8,41,32,15
E01020129,73,50,61,60,88
E01020130,84,29,43,52,56
E01020131,24,61,38,49,28
E01020132,16,24,17,24,26
E01020133,29,11,5,25,36
E01020134,74,48,39,77,136
E01020135,19,44,44,75,77
E01020136,110,42,54,55,58
E01020137,32,31,46,62,60
E01020138,22,44,26,48,113
E01020139,100,58,54,87,50
E01020140,19,25,20,50,81
E01020141,122,150,105,123,281
E01020142,30,36,57,37,66
E01020143,32,21,26,26,57
E01020144,4,4,9,3,17
E01020145,12,24,27,27,69
E01020146,4,6,5,17,17
E01020147,16,12,7,9,10
E01020148,6,11,14,6,15
E01020149,7,27,38,36,61
E01020150,27,23,28,9,9
E01020151,30,18,18,16,25
E01020152,7,9,10,10,10
E01020153,7,2,8,2,11
E01020154,21,50,27,40,70
E01020155,47,71,41,62,161
E01020156,15,31,11,22,40
E01020157,16,20,28,52,44
E01020158,16,32,10,23,43
E01020159,15,1,7,31,40
E01020160,41,39,32,40,54
E01020161,116,71,46,72,112
E01020162,40,29,38,27,60
E01020163,29,15,29,43,72
E01020164,31,44,31,35,37
E01020165,48,24,25,15,31
E01020166,9,10,10,5,14
E01020167,3,4,11,19,27
E01020168,37,66,37,38,53
E01020169,29,53,38,35,25
E01020170,12,24,9,13,9
E01020171,1,4,9,9,19
E01020172,11,32,24,18,31
E01020173,7,10,13,11,6
E01020174,14,14,8,7,10
E01020175,3,2,9,21,35
E01020176,26,10,8,12,3
E01020177,73,73,68,48,78
E01020178,31,13,16,14,10
E01020179,7,14,7,10,14
E01020180,46,65,66,66,96
E01020181,34,89,60,58,58
E01020182,35,65,39,52,71
E01020183,12,28,24,23,18
E01020184,30,42,22,25,29
E01020185,3,13,19,15,28
E01020186,2,5,7,6,6
E01020187,37,23,33,28,23
E01020188,20,23,14,20,35
E01020189,37,32,54,45,57
E01020190,10,37,40,22,57
E01020191,15,26,21,16,60
E01020192,3,10,17,9,33
E01020193,5,5,21,22,19
E01020194,18,14,25,22,32
E01020195,62,60,39,49,83
E01020196,38,54,50,63,77
E01020197,29,16,14,9,5
E01020198,63,39,41,62,93
E01020199,48,57,50,85,52
E01020200,12,6,13,11,11
E01020201,8,20,16,21,5
E01020202,25,13,19,20,82
E01020203,17,14,12,5,5
E01020204,66,79,79,52,112
E01020205,0,11,9,5,23
E01020206,10,33,36,19,35
E01020207,17,31,41,54,127
E01020208,77,44,50,42,50
E01020209,37,35,55,44,66
E01020210,1,5,7,7,14
E01020211,153,74,99,87,84
E01020212,92,96,65,37,142
E01020213,58,80,76,88,74
E01020214,36,45,34,31,42
E01020215,3,0,11,12,6
E01020216,140,87,88,127,132
E01020217,67,60,51,62,65
E01020218,47,64,55,33,79
E01020219,73,97,91,81,89
E01020220,60,35,38,36,33
E01020221,15,25,22,26,52
E01020222,2,8,12,10,17
E01020223,40,41,35,59,43
E01020224,85,77,58,65,101
E01020225,50,59,66,55,117
E01020226,9,30,26,42,82
E01020227,16,26,16,16,8
E01020228,15,32,27,33,31
E01020229,32,26,38,42,55
E01020230,25,31,23,26,70
E01020231,10,13,34,38,68
E01020232,69,59,42,45,88
E01020233,9,16,10,13,13
E01020234,41,47,48,71,90
E01020235,18,37,38,30,27
E01020236,14,5,12,21,17
E01020237,27,13,9,8,11
E01020238,19,9,7,12,13
E01020239,28,31,19,14,25
E01020240,18,17,29,35,44
E01020241,25,13,43,23,22
E01020242,16,12,29,41,50
E01020243,23,14,20,16,17
E01020244,36,32,40,25,64
E01020245,20,8,17,26,28
E01020246,32,28,25,39,49
E01020247,68,61,61,104,45
E01020248,35,26,25,26,91
E01020249,8,10,16,7,8
E01020250,23,31,23,18,25
E01020251,57,21,6,5,34
E01020252,35,54,32,21,22
E01020253,10,23,20,15,33
E01020254,38,42,52,29,115
E01020255,38,32,34,47,28
E01020256,37,46,10,12,26
E01020257,10,12,11,9,27
E01020258,14,13,21,26,38
E01020259,6,16,14,29,13
E01020260,18,6,13,23,14
E01020261,24,9,12,17,12
E01020262,9,11,10,17,30
E01020263,7,4,5,10,6
E01020264,35,38,47,28,47
E01020265,28,11,18,16,64
E01020266,29,31,29,27,22
E01020267,6,17,17,24,18
E01020268,26,16,26,22,40
E01020269,30,42,33,17,33
E01020270,43,16,20,32,48
E01020271,67,46,42,29,53
E01020272,212,199,170,69,216
E01020273,10,10,15,16,12
E01020274,1,11,10,7,6
E01020275,24,7,24,12,22
E01020276,10,10,19,25,29
E01020277,155,136,96,149,225
E01020278,13,41,34,51,94
E01020279,165,131,115,177,358
E01020280,137,101,77,100,118
E01020281,10,17,33,32,34
E01020282,52,28,32,34,69
E01020283,38,37,13,21,29
E01020284,76,91,158,99,243
E01020285,109,88,59,118,157
E01020286,24,26,23,35,101
E01020287,5,3,12,24,44
E01020288,39,25,28,50,38
E01020289,18,5,13,16,33
E01020290,7,29,11,18,43
E01020291,18,27,29,26,73
E01020292,25,7,46,49,10
E01020293,67,65,44,25,53
E01020294,96,91,92,114,168
E01020295,30,23,42,18,44
E01020296,23,4,14,6,4
E01020297,41,59,53,72,62
E01020298,54,18,33,27,64
E01020299,11,19,18,47,52
E01020300,17,11,13,17,22
E01020301,12,38,49,29,65
E01020302,95,45,49,34,61
E01020303,28,39,12,30,36
E01020304,57,30,43,29,75
E01020305,26,17,20,49,39
E01020306,25,20,17,13,9
E01020307,90,73,66,62,113
E01020308,3,17,8,29,25
E01020309,26,9,27,37,62
E01020310,32,22,22,41,30
E01020311,14,37,26,36,63
E01020312,117,38,13,13,14
E01020313,56,48,64,30,49
E01020314,17,18,20,21,22
E01020315,34,14,19,23,22
E01020316,0,5,13,9,30
E01020317,7,6,19,25,8
E01020318,10,13,20,10,8
E01020319,26,24,14,34,78
E01020320,11,15,7,1,37
E01020321,30,67,43,55,45
E01020322,67,34,23,64,142
E01020323,83,37,22,61,107
E01020324,29,8,9,19,21
E01020325,44,37,48,28,73
E01020326,69,60,48,73,122
E01020327,63,37,35,67,102
E01020328,91,105,90,143,185
E01020329,47,12,20,22,19
E01020330,93,41,30,48,108
E01020331,45,35,37,15,41
E01020332,47,36,20,28,53
E01020333,24,27,31,42,51
E01020334,49,57,39,38,59
E01020335,15,26,20,34,31
E01020336,4,11,15,6,3
E01020337,34,26,32,38,82
E01020338,58,56,50,33,64
E01020339,2,12,20,8,45
E01020340,30,25,9,34,75
E01020341,14,12,22,27,32
E01020342,70,29,31,23,55
E01032628,15,13,19,31,62
E01032657,,,,,
E01032658,,,,,
E01033232,22,24,17,33,56
E01033233,25,25,20,46,76
E01033234,45,41,25,35,63
E01033235,18,14,12,9,13
E01033236,1,4,10,3,0
E07000040,2737,2478,2373,2930,4331
E07000041,3719,3210,3114,3424,4963
E07000042,2104,1795,1703,2152,2976
E07000043,2443,2087,2062,2620,4209
E07000044,1146,1371,1217,1280,1943
E07000045,2898,2773,2760,2744,4058
E07000046,1672,1446,1470,1751,2767
E07000047,1286,971,883,1072,1783
E10000008,18005,16131,15582,17973,27030
E06000026,,,,,
E06000027,,,,,
IMDQ1,2126,1816,1680,1798,2882
IMDQ2,6553,5795,5452,6545,9973
IMDQ3,5222,4704,4468,5058,7579
IMDQ4,2850,2723,2757,3331,4733
IMDQ5,1254,1093,1225,1241,1863
E02003122,,,,,
E02003123,,,,,
E02003124,,,,,
E02003125,,,,,
E02003126,,,,,
E02003127,,,,,
E02003128,,,,,
E02003129,,,,,
E02003130,,,,,
E02003131,,,,,
E02003132,,,,,
E02003133,,,,,
E02003134,,,,,
E02003135,,,,,
E02003136,,,,,
E02003137,,,,,
E02003138,,,,,
E02003139,,,,,
E02003140,,,,,
E02003141,,,,,
E02003142,,,,,
E02003143,,,,,
E02003144,,,,,
E02003145,,,,,
E02003146,,,,,
E02003147,,,,,
E02003148,,,,,
E02003149,,,,,
E02003150,,,,,
E02003151,,,,,
E02003152,,,,,
E02003153,,,,,
E02003154,,,,,
E02003155,,,,,
E02003156,,,,,
E02003157,,,,,
E02003158,,,,,
E02003159,,,,,
E02003161,,,,,
E02003163,,,,,
E02003164,,,,,
E02003165,,,,,
E02003166,,,,,
E02003167,,,,,
E02003168,,,,,
E02003169,,,,,
E02003170,,,,,
E02003171,,,,,
E02004129,74,86,61,59,106
E02004130,177,197,165,244,285
E02004131,147,122,107,155,166
E02004132,132,77,92,76,151
E02004133,216,213,175,274,469
E02004134,119,154,230,325,544
E02004135,86,79,83,98,138
E02004136,141,139,101,133,264
E02004137,54,40,53,43,58
E02004138,183,121,90,133,162
E02004139,202,229,180,191,258
E02004140,62,75,51,63,90
E02004141,116,57,104,131,141
E02004142,29,34,60,47,82
E02004143,107,100,79,125,88
E02004144,101,128,113,141,252
E02004145,116,60,79,49,98
E02004146,297,251,266,295,463
E02004147,190,173,163,198,241
E02004148,188,143,121,150,275
E02004149,91,55,72,85,99
E02004150,226,206,218,290,378
E02004151,304,293,306,315,467
E02004152,104,69,100,77,112
E02004153,353,305,278,352,462
E02004154,142,142,186,153,249
E02004155,470,296,300,330,445
E02004156,253,242,188,178,212
E02004157,43,106,102,91,135
E02004158,306,296,199,331,397
E02004159,186,154,124,172,451
E02004160,221,177,182,204,242
E02004161,667,544,524,532,762
E02004162,185,158,145,148,269
E02004163,168,167,190,166,283
E02004164,90,79,40,85,92
E02004165,140,139,164,111,211
E02004166,131,104,74,99,169
E02004167,398,370,356,369,572
E02004168,243,241,236,342,431
E02004169,118,103,90,180,145
E02004170,326,276,238,262,448
E02004171,181,139,106,185,182
E02004172,96,93,112,147,135
E02004173,143,101,99,144,212
E02004174,238,150,188,228,379
E02004175,315,185,187,252,463
E02004176,76,104,77,110,224
E02004177,240,191,234,227,397
E02004178,76,68,39,33,88
E02004179,174,142,164,128,187
E02004180,57,63,52,41,64
E02004181,219,141,115,213,248
E02004182,294,291,259,338,678
E02004183,107,125,102,139,328
E02004184,341,275,348,440,664
E02004185,80,79,58,93,162
E02004186,171,135,148,213,289
E02004187,209,192,202,262,234
E02004188,84,96,77,131,183
E02004189,27,61,79,83,164
E02004190,162,153,150,158,194
E02004191,157,289,211,224,272
E02004192,54,80,42,57,95
E02004193,276,197,190,216,353
E02004194,89,80,111,72,132
E02004195,105,148,96,128,266
E02004196,57,82,64,85,150
E02004197,43,45,68,58,76
E02004198,103,151,129,118,135
E02004199,48,29,33,42,55
E02004200,25,56,44,39,51
E02004201,40,40,45,50,59
E02004202,115,82,158,150,208
E02004203,30,50,59,76,86
E02004204,144,156,155,155,185
E02004205,136,129,137,151,281
E02004206,83,132,123,147,161
E02004207,132,110,119,101,222
E02004208,132,91,110,121,192
E02004209,154,194,172,139,250
E02004210,344,325,292,143,349
E02004211,119,62,60,77,76
E02004212,188,181,203,174,219
E02004213,87,117,97,104,245
E02004214,352,275,263,247,329
E02004215,215,202,196,240,339
E02004216,189,221,186,168,264
E02004217,240,226,194,268,310
E02004218,143,125,127,176,193
E02004219,55,55,64,57,90
E02004220,86,95,114,156,165
E02004221,103,51,68,85,116
E02004222,199,146,142,166,221
E02004223,556,524,475,615,1106
E02004224,117,59,130,123,96
E02004225,198,140,146,153,236
E02004226,50,96,58,119,168
E02004227,302,237,241,236,417
E02004228,61,98,96,98,242
E02004229,177,176,121,193,346
E02004230,294,195,175,280,414
E02004231,121,86,76,113,238
E02004232,136,115,114,98,211
E02004233,231,239,207,219,343
E02004234,120,55,81,94,116
E02004235,207,105,109,75,115
E02006840,,,,,
TOWN01,240,226,194,268,310
TOWN02,276,276,220,327,536
TOWN03,1260,1097,1077,1455,2386
TOWN04,1070,887,934,1167,1751
TOWN05,208,186,177,142,238
TOWN06,477,344,399,519,726
TOWN07,693,507,441,555,816
TOWN08,135,175,127,171,347
TOWN09,255,293,300,323,506
TOWN10,3918,3404,3488,3849,5611
TOWN11,1069,912,904,1065,1564
TOWN12,234,199,178,236,341
TOWN13,363,335,337,334,659
TOWN14,410,421,359,480,553
TOWN15,669,485,505,596,1101
TOWN16,450,435,447,488,812
TOWN17,203,270,254,215,272
TOWN18,4,19,19,12,20
TOWN19,30,39,50,71,63
TOWN20,1741,1688,1619,1595,2411
TOWN21,570,500,405,616,1051
TOWN22,255,229,205,263,495
TOWN23,261,171,148,195,286
TOWN24,339,343,302,329,431
TOWN25,271,244,253,345,304
TOWN26,730,508,504,492,795
TOWN27,514,448,444,319,571
TOWN28,1002,999,903,1140,1562
TOWN29,358,491,389,406,512
DIV1,308,306,254,308,368
DIV2,278,271,261,328,421
DIV3,250,252,214,305,512
DIV4,557,474,406,602,938
DIV5,404,358,418,528,980
DIV6,75,113,152,138,236
DIV7,555,458,401,549,902
DIV8,317,271,346,355,521
DIV9,165,184,190,159,298
DIV10,208,186,177,142,238
DIV11,132,157,264,332,558
DIV12,149,147,158,190,207
DIV13,140,121,134,207,201
DIV14,157,179,147,165,299
DIV15,375,220,302,371,524
DIV16,172,210,144,239,287
DIV17,466,354,309,357,566
DIV18,159,228,138,185,361
DIV19,219,261,260,298,442
DIV20,147,93,109,135,176
DIV21,147,107,188,183,255
DIV22,304,203,200,199,373
DIV23,742,693,658,801,1135
DIV24,686,592,509,688,932
DIV25,358,338,316,437,530
DIV26,175,144,125,175,326
DIV27,215,225,175,245,477
DIV28,552,373,423,458,653
DIV29,363,335,337,334,659
DIV30,555,376,421,479,860
DIV31,235,190,195,251,290
DIV32,276,197,190,216,353
DIV33,151,180,162,160,190
DIV34,268,287,217,188,326
DIV35,459,423,438,450,622
DIV36,502,487,451,433,656
DIV37,189,146,182,241,281
DIV38,430,310,289,378,625
DIV39,226,186,194,262,382
DIV40,473,464,491,545,773
DIV41,87,136,118,108,170
DIV42,267,181,161,218,292
DIV43,277,312,255,265,369
DIV44,182,184,192,214,295
DIV45,247,249,234,322,367
DIV46,266,275,257,197,291
DIV47,283,265,306,264,360
DIV48,231,239,207,219,343
DIV49,476,416,402,264,541
DIV50,533,507,469,499,753
DIV51,342,318,332,425,550
DIV52,248,236,204,272,404
DIV53,216,333,265,259,338
DIV54,213,209,209,237,521
DIV55,181,156,111,111,180
DIV56,216,186,147,261,296
DIV57,791,633,556,592,889
DIV58,410,197,212,230,338
CHSCTAXE,876,790,670,851,1253
CHSCTBARNSTAPLE,1094,965,957,1302,2107
CHSCTBIDEFORD,1172,987,980,1221,1982
CHSCTBRAUNTON,881,690,701,750,1359
CHSCTCREDITON,459,309,370,480,684
CHSCTCULLOMPTON,775,621,516,682,906
CHSCTDAWLISH,749,698,700,613,1020
CHSCTEXETERCHALL,1797,1591,1703,2018,2939
CHSCTEXETERSYCAMORE,2160,1830,1823,1884,2811
CHSCTEXMOUTH,1069,912,904,1065,1564
CHSCTHONITON,614,608,521,668,941
CHSCTIVYBRIDGE,561,505,508,527,847
CHSCTKINGSBRIDGE,203,270,254,215,272
CHSCTNABBOT,1470,1455,1340,1348,2010
CHSCTOKE,614,501,438,651,1011
CHSCTSMOLTON,314,310,308,437,414
CHSCTTAVISTOCK,697,530,532,512,866
CHSCTTEIGN,522,503,504,577,751
CHSCTTIVERTON,983,972,887,1077,1577
CHSCTTORRINGTON,661,566,589,669,1048
CHSCTTOTNES,334,518,377,426,668
Eastern,,,,,
Northern,,,,,
Southern,,,,,
Western,,,,,
