Area,Label,2011-12,2012-13,2013-14,2014-15,2015-16
E02004160,Exeter 012,0.223016325,0.282862934,0.245126766,0.31779116,0.247983897
E02004161,Exeter 013,0.20553518,0.200703651,0.213898846,0.35245285,0.23634215
E02004162,Exeter 014,0.190982133,0.254150544,0.257847285,0.274120636,0.249712095
E02004163,Exeter 015,#,0.356095462,0.306569354,0.400855794,0.301462832
E02004164,Mid Devon 001,0.242789182,0.245126766,0.271269363,0.337621923,0.317471082
E02004165,Mid Devon 002,0.265465072,0.236009327,0.248871451,0.245126766,0.213898846
E02004166,Mid Devon 003,0.285272018,0.231635762,0.2528179,0.229142937,0.263699156
E02004167,Mid Devon 004,0.195644694,0.158696373,0.17437984,0.154372513,0.161097615
E02004168,Mid Devon 005,0.132130234,0.11601779,0.125243989,0.186639468,0.130986776
E02004169,Mid Devon 006,0.282819171,0.246762103,0.239820738,0.282862934,0.2528179
E02004170,Mid Devon 007,0.242188535,0.237889814,0.248871451,0.291477032,0.265465072
E02004171,Mid Devon 008,#,0.251960339,0.229544427,#,#
E02004172,Mid Devon 009,0.190028838,0.226430896,0.219063616,0.271269363,0.253489889
E02004173,Mid Devon 010,0.289055362,0.328458921,0.328458921,0.240755548,0.21905985
E02004174,Mid Devon 011,0.15741165,0.156982423,0.166732948,0.197978526,0.184080395
E02004175,North Devon 001,#,0.247052638,0.335937671,0.345016117,0.306569354
E02004176,North Devon 002,#,#,0.52182375,#,#
E02004177,North Devon 003,#,0.345016117,0.459258126,0.52182375,0.401509671
E02004178,North Devon 004,#,0.336267117,0.369416648,0.474567912,0.459258126
E02004179,North Devon 005,#,0.356095462,0.35245285,0.36737161,0.337015287
E02004180,North Devon 006,#,0.409616397,0.308497108,0.400855794,0.321858462
E02004181,North Devon 007,0,0.459258126,0.400855794,#,#
E02004182,North Devon 008,0.306569354,0.247052638,0.193422814,#,0.377871351
E02004183,North Devon 009,0.291477032,0.247052638,0.176466912,0.301462832,0.321870826
E02004184,North Devon 010,0.142081571,0.169480602,0.157954394,0.195976335,0.160656031
E02004185,North Devon 011,0.25898814,0.263699156,0.249712095,0.307362308,0.271269363
E02004186,North Devon 012,0.328458921,0.264648469,0.258476237,0.336267117,0.321870826
E02004187,North Devon 013,0.257024188,0.198732763,0.161097615,0.307362308,0.228065867
E02004188,North Devon 014,#,0.409616397,0.423864851,0.52182375,#
E02004189,South Hams 001,0.474567912,0.369416648,0.459258126,#,0.52182375
E02004190,South Hams 002,0.118861047,0.163999684,0.173861876,0.188745194,0.210683589
E02004191,South Hams 003,0.150638341,0.154085084,0.148968113,0.200828454,0.162363189
E02004192,South Hams 004,#,0.380136784,0.35245285,0.459258126,0.377871351
E02004193,South Hams 005,0.210204129,0.173885017,0.149284899,0.178709575,0.157974914
E02004194,South Hams 006,#,#,#,#,#
E02004195,South Hams 007,#,0.459258126,0.52182375,#,0.423864851
E02004196,South Hams 008,#,0.409616397,0.371385404,#,#
E02004197,South Hams 009,0.400855794,0.400855794,0.377871351,0.52182375,0.459258126
E02004198,South Hams 010,0.153221894,0.118686313,0.0787051,0.138836122,0.090251101
E02004199,South Hams 011,0.343547049,0.336267117,0.345016117,0.423864851,#
E02004200,South Hams 012,#,#,#,#,#
E02004201,Teignbridge 001,#,0.289055362,0.311660948,0.311660948,0.28705736
E02004202,Teignbridge 002,#,#,#,#,0.356095462
E02004203,Teignbridge 003,#,#,0.380136784,0.474567912,0.52182375
E02004204,Teignbridge 004,0.218531193,0.239457413,0.198611358,0.283374358,0.216982714
E02004205,Teignbridge 005,0.121088266,0.126403122,0.133368431,0.149944669,0.128769841
E02004206,Teignbridge 006,0.158769742,0.188273038,0.199021972,#,0.208809939
E02004207,Teignbridge 007,0.36737161,0.345016117,0.356095462,#,0.435866054
E02004208,Teignbridge 008,0.184062489,0.177810177,0.206942956,0.240755548,0.253659905
E02004209,Teignbridge 009,0.25898814,0.219639422,0.176008347,0.264648469,0.207037432
E02004210,Teignbridge 010,0.234721867,0.248871451,0.205454355,0.293689963,0.221027601
E02004211,Teignbridge 011,0.400855794,0.401509671,0.35245285,0.423864851,0.369416648
E02004212,Teignbridge 012,0.26930602,0.285272018,0.336267117,0.371385404,0.306569354
E02004213,Teignbridge 013,#,#,#,0.369416648,0.321870826
E02004214,Teignbridge 014,0.21317951,0.189162716,0.175121539,0.254150544,0.192190307
E02004215,Teignbridge 015,0.178552894,0.172801569,0.179252841,0.226430896,0.184080395
E02004216,Teignbridge 016,0.435866054,0.371385404,0.317471082,0.401509671,0.377871351
E02004217,Teignbridge 017,0.306663648,0.293689963,0.236009327,0.280891134,0.207649075
E02004218,Teignbridge 018,0.210683589,0.219063616,0.219281147,0.22482995,0.197978526
E02004219,Teignbridge 019,0.289055362,0.270653906,0.282862934,0.289055362,0.401509671
E02004220,Torridge 001,0.151533041,0.177810177,0.172913979,0.183813191,0.174578761
E02004221,Torridge 002,0.11276253,0.132277583,0.127275383,0.143046665,0.129598942
E02004222,Torridge 003,0.201997786,0.23634215,0.239457413,0.280891134,0.220566844
E02004223,Torridge 004,0.12607968,0.143495426,0.125296641,0.170066922,0.167474668
E02004224,Torridge 005,0.36737161,0.308497108,0.247052638,0.247052638,0.336267117
E02004225,Torridge 006,#,#,#,0.459258126,#
E02004226,Torridge 007,0.247983897,0.236036833,0.277130234,0.35245285,#
E02004227,Torridge 008,#,0.300624902,0.247510825,0.284336574,0.254150544
E02004228,Torridge 009,0.287116056,0.283374358,0.271269363,0.26377516,0.239809417
E02004229,West Devon 001,0.19396507,0.198715452,0.170066922,0.20967708,0.182511155
E02004230,West Devon 002,0.172244946,0.22804215,0.23634215,0.27377082,0.248871451
E02004231,West Devon 003,0.26377516,0.27377082,0.2528179,0.293689963,0.236009327
E02004232,West Devon 004,0.423864851,0.409616397,0.369416648,0.52182375,0.459258126
E02004233,West Devon 005,0.130406454,0.133218984,0.13225063,0.159025842,0.14267152
E02004234,West Devon 006,0.199880755,0.239809417,0.219422103,0.246036046,0.253999937
E02004235,West Devon 007,0.335937671,0.371385404,0.356095462,#,#
E02006840,Torbay 019,,,,,
TOWN01,Ashburton-Buckfastleigh,0.306663648,0.293689963,0.236009327,0.280891134,0.207649075
TOWN02,Axminster,0.143133983,0.183820558,0.189177154,#,0.202803131
TOWN03,Barnstaple,0.102742689,0.095383656,0.083513231,0.120158476,0.094122748
TOWN04,Bideford-Northam,0.070385468,0.074879902,0.070485586,0.080290405,0.074294838
TOWN05,Braunton,0.236635676,0.271269363,0.293689963,0.31779116,0.293689963
TOWN06,Crediton,0.116412789,0.117751803,0.119537488,0.132150296,0.124052652
TOWN07,Cullompton,0.14232336,0.130109697,0.13199627,0.145848055,0.142296476
TOWN08,Dartmouth,#,0.356095462,0.321870826,0.435866054,0.337621923
TOWN09,Dawlish,0.098121122,0.104813797,0.109484026,0.126873003,0.111338305
TOWN10,Exeter (Wider),0.058872322,0.050282392,0.046656023,0.066425443,0.049557409
TOWN11,Exmouth,0.079922823,0.084146717,0.08691161,0.113249977,0.09148902
TOWN12,Great Torrington,0.377871351,0.284914153,0.337015287,0.284914153,0.369416648
TOWN13,Holsworthy,0.18955494,0.186155785,0.167474668,0.187577582,0.176679889
TOWN14,Honiton,0.129598942,0.082857434,0.083857893,0.14866533,0.052058058
TOWN15,Ilfracombe,0.194808933,0.15240726,0.17437984,0.198732763,0.205705866
TOWN16,Ivybridge,0.145147412,0.112293983,0.105413394,0.132130234,0.111613615
TOWN17,Kingsbridge,0.134495536,0.107981449,0.07390678,0.123402627,0.105481947
TOWN18,Lynton-Lynmouth,0,0,0,0,0
TOWN19,Moretonhampstead,#,#,#,#,#
TOWN20,Newton Abbot,0.080019575,0.07089288,0.063375289,0.077279609,0.064871145
TOWN21,Okehampton,0.111048203,0.114879971,0.108718142,0.132893021,0.115689969
TOWN22,Ottery St Mary,0.176473064,0.161449265,0.107048456,0.200360838,0.153750072
TOWN23,Seaton,0.35245285,0.35245285,0.345016117,0.380136784,0.335937671
TOWN24,Sidmouth,0.236614003,0.200703651,0.168433471,0.263699156,0.236009327
TOWN25,South Molton,0.229786968,0.163516914,0.157908108,0.257847285,0.208536312
TOWN26,Tavistock,0.103286696,0.106139036,0.103601577,0.128940155,0.117164653
TOWN27,Teignmouth,0.146969838,0.139520797,0.141411631,0.182007347,0.153380408
TOWN28,Tiverton,0.084973383,0.066169578,0.076119512,0.094313175,0.075431624
TOWN29,Totnes,0.104605105,0.113838091,0.112708088,0.143702225,0.128094367
DIV1,Alphington & Cowick ED,0.139730884,0.174053599,0.163793216,0.194773484,0.166844454
DIV2,Ashburton & Buckfastleigh ED,0.22804215,0.21479365,0.196522413,0.215000717,0.15266858
DIV3,Axminster ED,0.148114696,0.155919363,0.172904882,#,0.201997786
DIV4,Barnstaple North ED,0.220270784,0.148185129,0.130986776,0.337015287,0.258476237
DIV5,Barnstaple South ED,0.136871545,0.16088726,0.152282657,0.179965885,0.145879221
DIV6,Bickleigh & Wembury ED,0.295320971,0.247510825,0.257847285,0.300624902,0.247052638
DIV7,Bideford East ED,0.127059619,0.132255398,0.122565422,0.152612662,0.146094282
DIV8,Bideford West & Hartland ED,0.20553518,0.20864402,0.195245312,0.198732763,0.198611358
DIV9,Bovey Rural ED,0.295320971,0.271269363,0.254150544,0.371385404,0.345016117
DIV10,Braunton Rural ED,0.236635676,0.271269363,0.293689963,0.31779116,0.293689963
DIV11,Broadclyst ED,0.337015287,0.301462832,0.207649075,0.246762103,0.247510825
DIV12,Chudleigh & Teign Valley ED,0.219422103,0.227362129,0.195644694,0.246762103,0.192190307
DIV13,Chulmleigh & Landkey ED,0.267471986,0.185301968,0.208536312,0.307362308,0.280891134
DIV14,Combe Martin Rural ED,0.337621923,0.317471082,0.247052638,0.345016117,0.337015287
DIV15,Crediton ED,0.120726056,0.126754348,0.130073122,0.148870093,0.136695701
DIV16,"Creedy, Taw & Mid Exe ED",0.31779116,0.264648469,0.31779116,0.299607012,0.299607012
DIV17,Cullompton & Bradninch ED,0.181125036,0.188181036,0.187300753,0.213458591,0.213346504
DIV18,Dartmouth & Marldon ED,0.26930602,0.293689963,0.280891134,0.321870826,0.27377082
DIV19,Dawlish ED,0.099034135,0.104813797,0.110013109,0.127413765,0.112008529
DIV20,Duryard & Pennsylvania ED,0.242188535,0.245126766,0.213898846,0.335937671,0.236009327
DIV21,Exminster & Haldon ED,#,0.26930602,0.282819171,0.251960339,0.253659905
DIV22,Exmouth & Budleigh Salterton Coastal ED,0.165344193,0.178882278,0.188077545,0.210374572,0.145581049
DIV23,Exmouth ED,0.096840436,0.101232506,0.104435958,0.144727003,0.112410947
DIV24,Exwick & St Thomas ED,0.174578761,0.149284899,0.144860733,0.229786968,0.141562305
DIV25,Feniton & Honiton ED,0.128122609,0.072829247,0.078368888,0.144220175,0.050629408
DIV26,Fremington Rural ED,0.213458591,0.213898846,0.205705866,0.257847285,0.208536312
DIV27,Hatherleigh & Chagford ED,0.154954273,0.156407191,0.130986776,0.173528959,0.141576907
DIV28,Heavitree & Whipton Barton ED,0.174578761,0.179252841,0.207037432,0.245126766,0.213898846
DIV29,Holsworthy Rural ED,0.18955494,0.186155785,0.167474668,0.187577582,0.176679889
DIV30,Ilfracombe ED,0.218531193,0.176008347,0.246762103,0.2528179,0.23356459
DIV31,Ipplepen & The Kerswells ED,0.190078095,0.178909486,0.173095396,0.187577582,0.167850349
DIV32,Ivybridge ED,0.210204129,0.173885017,0.149284899,0.178709575,0.157974914
DIV33,Kingsbridge ED,0.13960593,0.101476127,0.079009198,0.138015125,0.099634669
DIV34,Kingsteignton & Teign Estuary ED,0.21479365,0.185666511,0.169303571,0.228065867,0.17689231
DIV35,Newton Abbot North ED,0.166844454,0.151122427,0.152790133,0.184049375,0.156407191
DIV36,Newton Abbot South ED,0.179707037,0.164708274,0.148538475,0.175121539,0.15662527
DIV37,Northam ED,0.09255047,0.106108219,0.101643603,0.111880963,0.103215398
DIV38,Okehampton Rural ED,0.173442351,0.205950057,0.194021036,0.228589851,0.207037432
DIV39,Otter Valley ED,0.161817301,0.163882907,0.1469742,0.202087835,0.170737581
DIV40,Pinhoe & Mincinglake ED,0.170923363,0.133753574,0.125777499,0.198611358,0.1469742
DIV41,Salcombe ED,0.311660948,0.306569354,0.264648469,0.369416648,0.377871351
DIV42,Seaton & Colyton ED,0.35245285,0.35245285,0.321870826,0.380136784,0.335937671
DIV43,Sidmouth ED,0.268956546,0.236009327,0.218019361,0.306569354,0.271269363
DIV44,South Brent & Yealmpton ED,0.125518069,0.169480602,0.172801569,0.187007072,0.210683589
DIV45,South Molton ED,0.242188535,0.198732763,0.200703651,0.283374358,0.236009327
DIV46,St David's & Haven Banks ED,#,0.257024188,0.245126766,0.474567912,0.245126766
DIV47,St Sidwells & St James ED,0.14630033,0.125777499,0.097137626,0.183795526,0.149499809
DIV48,Tavistock ED,0.130406454,0.133218984,0.13225063,0.159025842,0.14267152
DIV49,Teignmouth ED,0.151079287,0.146174225,0.150013578,0.191033637,0.163882907
DIV50,Tiverton East ED,0.164863628,0.116552866,0.149284899,0.156476951,0.144860733
DIV51,Tiverton West ED,0.111896178,0.101516962,0.10549241,0.143032917,0.102048573
DIV52,Torrington Rural ED,0.229786968,0.211288018,0.239457413,0.268956546,0.369416648
DIV53,Totnes & Dartington ED,0.150638341,0.149448422,0.146082326,0.201197836,0.156478019
DIV54,Wearside & Topsham ED,0.311660948,0.293689963,0.284336574,0.335937671,0.239820738
DIV55,Whimple & Blackdown ED,0.239809417,0.239820738,0.207649075,0.282819171,0.267255919
DIV56,Willand & Uffculme ED,0.194832632,0.154068735,0.141658252,0.172913979,0.165803572
DIV57,Wonford & St Loyes ED,0.163999684,0.173095396,0.172029585,0.245126766,0.169558383
DIV58,Yelverton Rural ED,0.181948014,0.198085015,0.187300753,0.234721867,0.231222262
CHSCTAXE,"Axe Valley, Seaton and Sidmouth CHSCT",0.128366192,0.132686189,0.133101483,0.159631553,0.142406512
CHSCTBARNSTAPLE,Barnstaple CHSCT,0.112555079,0.11037976,0.093857637,0.136369729,0.108198708
CHSCTBIDEFORD,Bideford and Northam CHSCT,0.068602919,0.071366049,0.06715945,0.077157751,0.07001964
CHSCTBRAUNTON,Braunton and Ilfracombe CHSCT,0.153922139,0.122410995,0.143032917,0.171628766,0.159511677
CHSCTCREDITON,Crediton CHSCT,0.11770351,0.117751803,0.119362037,0.132893021,0.123941465
CHSCTCULLOMPTON,Cullompton CHSCT,0.139521693,0.123300424,0.127039064,0.140942081,0.134727164
CHSCTDAWLISH,Dawlish and Teignmouth CHSCT,0.082828675,0.083560431,0.085853773,0.103047678,0.088419287
CHSCTEXETERCHALL,Exeter - County Hall CHSCT,0.086641832,0.077050266,0.071079082,0.095769644,0.071002359
CHSCTEXETERSYCAMORE,Exeter - Sycamores CHSCT,0.081601587,0.071931646,0.064656468,0.090614435,0.074313348
CHSCTEXMOUTH,Exmouth and Budleigh CHSCT,0.079922823,0.084146717,0.08691161,0.113249977,0.09148902
CHSCTHONITON,Honiton and Ottery St Mary CHSCT,0.102681597,0.072218899,0.061986807,0.11835225,0.067829435
CHSCTIVYBRIDGE,Ivybridge CHSCT,0.140919563,0.119458508,0.108387853,0.138793024,0.120787893
CHSCTKINGSBRIDGE,Kingsbridge CHSCT,0.134495536,0.107981449,0.07390678,0.123402627,0.105481947
CHSCTNABBOT,Newton Abbot CHSCT,0.08075852,0.071226837,0.063827522,0.077631037,0.066039569
CHSCTOKE,Okehampton CHSCT,0.121911593,0.128032127,0.11150225,0.132634218,0.111896178
CHSCTSMOLTON,South Molton and Chulmleigh CHSCT,0.172683146,0.149829172,0.162661968,0.213876822,0.198611358
CHSCTTAVISTOCK,Tavistock CHSCT,0.100938874,0.102759199,0.101116494,0.128136464,0.116411859
CHSCTTEIGN,Teign Valley and South Dartmoor CHSCT,0.120269951,0.145655194,0.153344549,0.163719865,0.170923363
CHSCTTIVERTON,Tiverton CHSCT,0.08285788,0.065214514,0.073833036,0.092519409,0.072535898
CHSCTTORRINGTON,Torrington and Holsworthy CHSCT,0.17132097,0.128864749,0.133306052,0.14387103,0.147623032
CHSCTTOTNES,Totnes and Dartmouth CHSCT,0.134844775,0.13509696,0.125434675,0.165069729,0.137633541
Eastern,Eastern LCP,,,,,
Northern,Northern LCP,,,,,
Southern,Southern LCP,,,,,
Western,Western LCP,,,,,
