Area,2011,2012,2013,2014,2015,2016,2017,2018
E01015202,,,,,,,,
E01015203,,,,,,,,
E01015204,,,,,,,,
E01015205,,,,,,,,
E01015206,,,,,,,,
E01015207,,,,,,,,
E01015208,,,,,,,,
E01015209,,,,,,,,
E01015210,,,,,,,,
E01015211,,,,,,,,
E01015212,,,,,,,,
E01015213,,,,,,,,
E01015214,,,,,,,,
E01015215,,,,,,,,
E01015216,,,,,,,,
E01015217,,,,,,,,
E01015218,,,,,,,,
E01015219,,,,,,,,
E01015220,,,,,,,,
E01015221,,,,,,,,
E01015222,,,,,,,,
E01015223,,,,,,,,
E01015224,,,,,,,,
E01015225,,,,,,,,
E01015226,,,,,,,,
E01015227,,,,,,,,
E01015228,,,,,,,,
E01015229,,,,,,,,
E01015230,,,,,,,,
E01015231,,,,,,,,
E01015232,,,,,,,,
E01015233,,,,,,,,
E01015234,,,,,,,,
E01015235,,,,,,,,
E01015236,,,,,,,,
E01015237,,,,,,,,
E01015238,,,,,,,,
E01015239,,,,,,,,
E01015240,,,,,,,,
E01015241,,,,,,,,
E01015242,,,,,,,,
E01015243,,,,,,,,
E01015244,,,,,,,,
E01015245,,,,,,,,
E01015246,,,,,,,,
E01015247,,,,,,,,
E01015248,,,,,,,,
E01015249,,,,,,,,
E01015250,,,,,,,,
E01015251,,,,,,,,
E01015252,,,,,,,,
E01015253,,,,,,,,
E01015254,,,,,,,,
E01015255,,,,,,,,
E01015256,,,,,,,,
E01015257,,,,,,,,
E01015258,,,,,,,,
E01015259,,,,,,,,
E01015260,,,,,,,,
E01015261,,,,,,,,
E01015262,,,,,,,,
E01015263,,,,,,,,
E01015264,,,,,,,,
E01015265,,,,,,,,
E01015266,,,,,,,,
E01015267,,,,,,,,
E01015268,,,,,,,,
E01015269,,,,,,,,
E01015270,,,,,,,,
E01015271,,,,,,,,
E01019886,#,0.016835017,#,#,0.018181818,0.016949153,0.023188406,0.019283747
E01019887,#,#,#,#,#,0.023809524,0.053921569,0.048543689
E01019888,0.074380165,0.072072072,0.049180328,0.080357143,0.073394495,0.1,0.088888889,0.090909091
E01019889,0,#,#,#,0.043209877,#,#,#
E01019890,#,#,#,0,0,0,#,#
E01019891,#,0.024509804,#,0.022321429,0.022026432,0.026431718,#,0.024
E01019892,#,#,0.028169014,#,#,0.019300362,0.046489564,0.05
E01019893,#,0.027118644,0.023333333,#,0.02247191,0.033898305,0.020044543,0.04789272
E01019894,#,#,#,0.051020408,#,#,#,#
E01019895,0,0,0,0,0,#,#,#
E01019896,0,0,#,#,0,0,#,#
E01019897,0.018726592,#,#,#,#,#,0.022304833,#
E01019898,0.042253521,0.041284404,0.048888889,0.040358744,0.058823529,0.038095238,#,0.026819923
E01019899,#,0.028901734,#,#,0,0,0,#
E01019900,#,#,0.029585799,#,#,0,#,#
E01019901,0,0,0,0,0,0,0,0
E01019902,#,0,#,#,0,#,#,#
E01019903,#,#,0,0,#,#,0,#
E01019904,0.02811245,0.030888031,0.035573123,0.037344398,0.03125,0.022123894,0.026785714,0.025862069
E01019905,#,#,#,#,0.019011407,0.032,#,#
E01019906,0.027027027,0.029585799,0.028571429,0.027472527,#,#,#,#
E01019907,#,0,#,#,#,#,#,#
E01019908,#,#,0,0,#,0.016666667,#,#
E01019909,0.032085561,#,#,#,#,0.024390244,0.042253521,0.033653846
E01019910,0.020242915,#,#,0.028368794,#,#,0.019933555,0.019672131
E01019911,#,#,#,#,#,0.056603774,0.07079646,0.06779661
E01019912,0.030674847,0.059459459,0.076470588,0.029069767,0.043209877,0.052631579,0.073619632,0.0375
E01019913,0.051546392,#,0.057471264,#,#,#,0,0
E01019914,#,#,#,0.025510204,0.033854167,0.03125,0.043589744,0.038363171
E01019915,#,0.025510204,#,0.028571429,0.037914692,#,#,0.031914894
E01019916,0.186046512,0.184357542,0.162436548,0.124401914,0.148837209,0.18226601,0.152777778,0.173515982
E01019917,0.041493776,0.04296875,0.02734375,#,#,0.030534351,0.039215686,#
E01019918,0.111111111,0.06875,0.049382716,0.038961039,0.055944056,0.046357616,0.045454545,0.054421769
E01019919,0.030434783,0.056034483,0.073913043,0.082608696,0.064220183,0.05982906,0.072580645,0.048192771
E01019920,0.051643192,0.050925926,0.057268722,0.047008547,0.056768559,0.055793991,#,0.025974026
E01019921,#,0,0,#,#,0.026515152,0.037037037,0.037878788
E01019922,#,#,#,#,0.019305019,0.022813688,0.019607843,0.027237354
E01019923,#,#,#,#,0.030612245,#,#,#
E01019924,#,#,#,0.026086957,0.034334764,0.029535865,0.040723982,0.029411765
E01019925,0,0,0,0,0,0,0,0
E01019927,0.035928144,#,#,0.048484848,0.053254438,0.05988024,0.056497175,0.051724138
E01019928,0,#,#,#,#,#,0.027027027,#
E01019929,#,#,#,#,#,#,0.023041475,0.023041475
E01019930,#,0.029761905,#,0.03030303,#,#,#,0.033707865
E01019931,#,#,#,#,#,#,#,#
E01019932,0.045714286,0.088235294,0.098265896,0.084415584,0.05952381,0.064327485,0.056603774,0.067039106
E01019933,0.046666667,#,#,#,#,#,0,0
E01019934,0.027272727,0.022222222,0.033816425,0.022624434,0.030172414,0.03271028,0.024038462,0.033980583
E01019935,0.054545455,0.056603774,#,#,#,#,#,#
E01019936,0,0,0,#,#,#,0,0
E01019937,#,#,#,#,#,0,#,#
E01019938,#,#,#,#,#,#,#,#
E01019939,0,0,0,#,#,#,#,#
E01019940,#,#,#,#,#,#,#,#
E01019942,#,#,#,#,#,#,#,0.019230769
E01019943,#,#,#,#,#,#,0,#
E01019944,#,0.025,0.021186441,0.023622047,0.027131783,0.038327526,0.043478261,0.039007092
E01019945,#,#,0.019762846,0.024691358,#,#,#,#
E01019946,0.048543689,#,#,#,#,#,#,#
E01019947,0.18115942,0.175182482,0.157534247,0.138888889,0.178807947,0.163265306,0.12345679,0.114457831
E01019948,0,#,#,0.040650407,#,0.042016807,0.050420168,0.052173913
E01019949,#,#,#,#,0.042735043,0.051282051,0.043859649,#
E01019950,#,#,#,#,#,#,#,#
E01019951,#,#,#,0.028089888,#,#,#,#
E01019952,#,#,#,#,0,#,#,#
E01019953,#,#,#,#,#,#,0,0
E01019954,0.026086957,0.019305019,#,0.023333333,0.030100334,0.034013605,0.04778157,0.03630363
E01019955,0.043269231,0.05,0.060185185,0.048076923,0.049261084,0.04,0.064516129,0.047619048
E01019956,0.088435374,0.094594595,0.069444444,0.051851852,0.060150376,0.067669173,0.100775194,0.103703704
E01019957,#,#,#,#,#,#,0,#
E01019958,#,#,#,0.02955665,#,0.02293578,#,0.024875622
E01019959,#,#,#,#,#,#,0,0
E01019960,0,#,#,#,0.025380711,#,0,0
E01019961,0,#,#,#,#,#,#,#
E01019962,#,#,0.01529052,#,#,#,#,#
E01019963,#,#,#,#,0,0,0,#
E01019964,0,0,0,0,0,0,0,#
E01019965,0.034782609,0.024590164,#,#,0.018796992,#,#,0.019011407
E01019966,0,0,0,0,0,0,0,0
E01019967,0,0,0,0,0,0,#,#
E01019968,0.055900621,0.051282051,0.045454545,0.075,0.048484848,0.041176471,0.029069767,0.047058824
E01019969,#,#,#,#,#,0.034246575,0.034722222,0.048913043
E01019970,#,0.052287582,0.032894737,0.03164557,#,#,0.051282051,0.060810811
E01019971,0.139344262,0.123893805,0.160714286,0.165217391,0.162162162,0.18018018,0.163461538,0.20952381
E01019972,#,#,#,0.027027027,0.056122449,0.074468085,0.089473684,0.087431694
E01019973,0.028089888,0.038888889,0.032608696,0.03125,#,#,0.027624309,0.039215686
E01019974,0.032467532,#,#,#,0.032894737,0.047945205,0.054794521,0.034482759
E01019975,0.032142857,0.051851852,0.063670412,0.051282051,0.045283019,0.049618321,0.097744361,0.092250923
E01019976,0.046875,0.043478261,0.033783784,0.052980132,#,#,0.057692308,0.047619048
E01019977,0.027906977,0.03539823,0.052401747,0.064220183,0.060913706,0.060185185,0.098214286,0.105263158
E01019980,0.1328125,0.137096774,0.140562249,0.133587786,0.167938931,0.174825175,0.16442953,0.180124224
E01019981,0.037878788,0.049242424,0.053719008,0.052419355,0.06,0.064,0.075396825,0.069230769
E01019982,0.02892562,0.03875969,0.058823529,0.076923077,0.10546875,0.106060606,0.113970588,0.116104869
E01019983,0.07106599,0.046875,0.050251256,0.056122449,0.064516129,0.057142857,0.058441558,0.048192771
E01019984,0.034146341,#,#,0.028985507,0.064676617,0.063106796,0.068965517,0.06372549
E01019985,0.034351145,0.045977011,0.05019305,0.06,0.059288538,0.084291188,0.115702479,0.122047244
E01019986,0.054347826,0.035532995,0.054455446,0.068493151,0.07239819,0.065789474,0.045248869,0.059633028
E01019987,0.130434783,0.146788991,0.12962963,0.176,0.180327869,0.153225806,0.166666667,0.205882353
E01019988,0.086757991,0.056074766,0.08372093,0.066037736,0.073529412,0.088669951,0.10106383,0.082417582
E01019989,0.098684211,0.105960265,0.128205128,0.06,0.060810811,0.0625,0.087591241,0.098360656
E01019990,0.054726368,0.058536585,0.067873303,0.086206897,0.081300813,0.077220077,0.085271318,0.098360656
E01019991,0.035460993,0.056537102,0.058823529,0.060283688,0.074626866,0.136363636,0.126865672,0.182170543
E01019992,0.03125,0.037037037,0.044444444,0.034188034,0.078947368,0.109649123,0.100877193,0.104545455
E01019993,#,0.056910569,0.055555556,0.071428571,0.069444444,0.0703125,0.083916084,0.107594937
E01019994,0.148514851,0.138613861,0.165048544,0.192307692,0.165137615,0.115789474,0.133333333,0.175257732
E01019995,0.25,0.297619048,0.344444444,0.355769231,0.4,0.385416667,0.406593407,0.408602151
E01019996,0.163636364,0.163934426,0.263157895,0.208333333,0.183098592,0.261538462,0.257575758,0.196721311
E01019997,0.243589744,0.195121951,0.17721519,0.121621622,0.263888889,0.306666667,0.297297297,0.38028169
E01019998,0.283333333,0.302857143,0.294444444,0.272222222,0.302083333,0.282051282,0.257894737,0.287234043
E01019999,0.058823529,0.054054054,0.093220339,0.100775194,0.1,0.093220339,0.09009009,0.060869565
E01020000,0.165714286,0.196531792,0.2,0.20212766,0.239583333,0.262032086,0.224043716,0.243243243
E01020001,0.150943396,0.183486239,0.160714286,0.147826087,0.144067797,0.135135135,0.103448276,0.143939394
E01020002,#,0.027522936,0.030172414,0.044,0.0390625,0.037037037,0.044217687,0.063492063
E01020003,#,#,0.026785714,0.025641026,0.022123894,0.044534413,0.082644628,0.072340426
E01020004,0.03030303,0.030150754,0.02617801,0.03125,0.028409091,0.039325843,#,0.059405941
E01020005,0.048346056,0.052631579,0.058659218,0.068965517,0.063636364,0.044776119,0.0375,0.047058824
E01020006,0.094276094,0.111864407,0.137614679,0.143266476,0.133333333,0.159021407,0.18902439,0.167701863
E01020007,0.19047619,0.277777778,0.21875,0.28358209,0.253521127,0.279411765,0.298701299,0.303797468
E01020008,0.123809524,0.158878505,0.178571429,0.196261682,0.190909091,0.293103448,0.32038835,0.344086022
E01020009,0.076086957,0.06185567,0.062827225,0.079207921,0.082474227,0.072164948,0.086206897,0.12849162
E01020010,0.022222222,0.037735849,0.050666667,0.059620596,0.064171123,0.088452088,0.123152709,0.128953771
E01020011,#,#,#,#,0.034722222,0.034965035,#,#
E01020012,0.021367521,#,0.02173913,0.043668122,0.0625,0.040178571,0.055793991,0.095238095
E01020013,0.081761006,0.106145251,0.122222222,0.125,0.190751445,0.219354839,0.221428571,0.184615385
E01020014,0.036666667,0.059375,0.086538462,0.095394737,0.097315436,0.123333333,0.149659864,0.148264984
E01020015,0.042394015,0.037783375,0.041958042,0.050970874,0.051980198,0.060913706,0.096385542,0.093023256
E01020016,0.103448276,0.136363636,0.164383562,0.176470588,0.228571429,0.294736842,0.235294118,0.224719101
E01020017,0.157894737,0.173553719,0.240875912,0.316176471,0.266666667,0.258064516,0.243478261,0.232323232
E01020018,0.12371134,0.149425287,0.139534884,0.207317073,0.28,0.341772152,0.37037037,0.367816092
E01020019,#,#,#,0.225806452,#,#,0.2,0.275862069
E01020020,0.161290323,0.174603175,0.245901639,0.202898551,0.169014085,0.107692308,0.163636364,0.220338983
E01020021,0.202702703,0.283018868,0.257142857,0.342465753,0.350649351,0.435897436,0.433333333,0.279411765
E01020022,0.280487805,0.359550562,0.386363636,0.488095238,0.411111111,0.430232558,0.425531915,0.402439024
E01020023,0.043668122,0.063291139,0.063241107,0.045454545,0.052208835,0.102766798,0.093984962,0.098859316
E01020024,0.063157895,0.065217391,0.067961165,#,0.045045045,0.074074074,0.050505051,#
E01020025,0.065789474,0.096385542,0.130434783,0.264367816,0.208791209,0.170212766,0.194174757,0.128712871
E01020026,#,#,0.025974026,0.031818182,0.04587156,0.081632653,0.091397849,0.097826087
E01020027,0.024752475,0.024509804,0.03960396,0.052910053,0.061111111,0.091891892,0.078125,0.091836735
E01020029,0.075892857,0.055,0.068965517,0.07486631,0.059139785,0.051546392,0.126315789,0.130208333
E01020030,0.147783251,0.158139535,0.144736842,0.2,0.186721992,0.229249012,0.266409266,0.256603774
E01020031,0.062146893,0.06122449,0.051546392,0.072815534,0.072463768,0.060085837,0.115226337,0.113821138
E01020032,0.133802817,0.113636364,0.066176471,0.083916084,0.16,0.149659864,0.162650602,0.178343949
E01020033,0.025751073,0.019607843,#,0.022653722,0.025641026,0.030534351,0.041763341,0.043879908
E01020035,0.046511628,0.057971014,0.043902439,0.053097345,0.066666667,0.100278552,0.111650485,0.10430839
E01020036,0.043478261,0.05511811,0.071146245,0.065843621,0.066115702,0.095833333,0.088235294,0.068376068
E01020037,0.030888031,0.030769231,0.043824701,0.05982906,0.061983471,0.058333333,0.06614786,0.090909091
E01020038,#,0.024752475,0.035897436,0.088082902,0.075471698,0.059322034,0.1,0.141141141
E01020039,0.031055901,0.03030303,0.037383178,0.03514377,0.061290323,0.058219178,0.092150171,0.098305085
E01020040,#,#,0.0375,0.041420118,0.06097561,0.084848485,0.074534161,0.070588235
E01020041,0.034482759,0.023648649,0.03180212,0.04290429,0.076190476,0.085106383,0.095108696,0.091152815
E01020042,#,#,0.023923445,#,#,0.027027027,0.024038462,0.047393365
E01020043,#,0.018072289,0.033536585,0.026785714,0.023738872,0.02266289,0.023188406,0.018518519
E01020044,#,#,#,#,#,#,0,#
E01020045,0,#,0,0,0,0,#,#
E01020046,0,0,0,0,0,0,#,0
E01020047,0.026315789,0.03030303,0.052173913,0.052208835,0.066115702,0.047619048,0.051724138,0.043478261
E01020048,0.080168776,0.092,0.075949367,0.097165992,0.091254753,0.096296296,0.115384615,0.111842105
E01020049,0,#,#,#,#,#,0,0
E01020050,0,0,0,0,0,0,#,#
E01020051,#,#,0,#,#,#,0.034246575,#
E01020052,#,0.031111111,0.043859649,0.064102564,0.050847458,0.064220183,0.060085837,0.06302521
E01020053,0.018181818,0.017667845,0.040133779,0.044067797,0.034965035,0.039568345,0.051470588,0.049429658
E01020054,#,#,0.03202847,0.035031847,0.021021021,0.035087719,0.044386423,0.047146402
E01020055,0.064257028,0.048192771,0.082304527,0.093117409,0.077922078,0.091346154,0.132075472,0.11627907
E01020056,#,#,#,#,#,#,0.025179856,0.028125
E01020057,0.106976744,0.11637931,0.116,0.133333333,0.158088235,0.162790698,0.146103896,0.13803681
E01020058,#,#,0.037209302,0.049019608,0.060747664,0.079812207,0.092920354,0.090534979
E01020059,#,#,#,0,0,0,#,#
E01020060,0.068571429,0.060773481,0.048387097,0.065217391,0.090909091,0.1,0.092307692,0.087557604
E01020061,0.128279883,0.133136095,0.111782477,0.110429448,0.141242938,0.123287671,0.129834254,0.143678161
E01020062,#,#,#,#,#,#,0.047904192,0.053254438
E01020063,0,0.014164306,#,0.018292683,0.02484472,0.035928144,0.034188034,0.035812672
E01020064,0.03202847,0.024647887,0.031690141,0.052287582,0.051446945,0.05,0.093959732,0.048701299
E01020065,#,#,0.042704626,0.039855072,0.049122807,0.049122807,0.06440678,0.071428571
E01020066,0.038990826,0.058962264,0.071895425,0.081196581,0.080962801,0.079908676,0.09352518,0.090261283
E01020067,#,#,0.021226415,0.023696682,0.027272727,0.036446469,0.046666667,0.054117647
E01020068,#,#,#,#,#,#,0.026315789,#
E01020069,#,#,#,#,#,#,#,#
E01020070,#,0.019920319,0.024390244,0.036144578,0.034782609,0.030973451,0.027027027,#
E01020071,0,#,#,#,#,0,0,0
E01020072,#,0,#,#,#,0,0,0
E01020073,#,0,#,#,0,0,0,0
E01020074,0,#,0,0,0,0,0.016666667,0
E01020075,#,#,#,#,#,#,#,#
E01020076,#,0.01953125,0.020408163,0.020746888,#,#,#,#
E01020077,#,#,#,0,0,0,#,#
E01020078,0.028169014,0.022624434,#,0.035,0.055276382,0.055813953,0.064814815,0.095454545
E01020079,0,0,0,0,0,#,#,0.040609137
E01020080,0,0,#,#,#,#,#,0.065934066
E01020081,#,#,#,0.027472527,0.062176166,0.059459459,0.041884817,0.057142857
E01020082,0,0,0,0,0,0,0,0
E01020083,0.024390244,0.024064171,0.016853933,0.024725275,0.034759358,0.042105263,0.036082474,0.041025641
E01020084,#,#,#,0.02970297,0.034883721,0.0375,0.036144578,0.038709677
E01020085,#,#,#,0.018181818,0.019607843,#,#,0.024193548
E01020086,0,#,0,0,#,#,0.034146341,#
E01020087,#,0,#,0,0,0,0,0
E01020088,0,0,0,0,0,0,0,#
E01020089,0.04,0.025179856,0.02166065,#,0.022580645,0.01875,0.014577259,0.016348774
E01020090,0,#,0,#,#,#,#,#
E01020091,#,#,#,#,#,#,#,#
E01020092,#,#,0,#,#,#,0,0
E01020093,0,#,#,#,#,#,0.024154589,#
E01020094,0.074074074,0.140350877,0.165413534,0.197183099,0.171232877,0.217391304,0.173913043,0.168918919
E01020095,0.020242915,0.027522936,0.031390135,0.069868996,0.050228311,0.069672131,0.067729084,0.047619048
E01020096,0.038251366,0.04,0.03626943,0.028571429,0.033707865,#,0.074074074,0.074468085
E01020097,0,#,#,#,#,#,#,#
E01020098,#,0,#,#,#,#,#,#
E01020099,0,0,0,0,0,0,#,#
E01020100,0,0,0,0,0,0,0,#
E01020101,0,#,#,#,#,#,#,#
E01020102,0.027586207,#,0.034602076,0.019685039,0.031128405,0.0390625,0.0375,0.024489796
E01020103,#,#,0.017985612,0.027108434,0.020348837,0.02247191,0.020527859,0.022922636
E01020104,0.019920319,0.020576132,#,#,#,#,#,#
E01020105,#,#,0.020408163,0.020661157,0.021097046,#,#,#
E01020106,0,0,#,#,#,#,#,#
E01020107,0,0,#,#,#,0.040935673,#,#
E01020108,#,#,#,#,#,#,#,0
E01020109,0,#,#,0,#,#,#,#
E01020110,0.039106145,0.031161473,0.037142857,0.035135135,0.029673591,0.023188406,0.026315789,0.019337017
E01020111,#,0,#,#,#,#,0.01754386,#
E01020112,0.061674009,0.040540541,0.048034934,0.028806584,0.035714286,0.031818182,0.023584906,0.02283105
E01020113,#,0.023923445,0.027522936,0.048780488,0.03196347,#,0.027777778,#
E01020114,0,#,0,#,#,#,0,#
E01020115,0,0,0,#,0,#,#,#
E01020116,#,#,0.018382353,#,0.02189781,#,0,#
E01020117,#,#,#,#,#,#,#,0
E01020118,0,0,0,#,#,0.024561404,0,#
E01020119,#,#,#,#,#,#,0.043103448,#
E01020120,0.066202091,0.051470588,0.050387597,0.053231939,0.03875969,0.040160643,0.037174721,0.02745098
E01020121,0,#,0,0,0,0,#,0
E01020122,0,0,0,0,#,#,#,0.021459227
E01020123,#,#,#,#,#,#,#,0.022026432
E01020124,#,#,#,#,#,0.073170732,0.075757576,0.096774194
E01020125,#,#,#,#,#,0,#,#
E01020126,0.044871795,0.046979866,0.03649635,0.053030303,0.054263566,0.048780488,#,#
E01020127,#,#,#,#,#,#,#,#
E01020128,#,#,#,#,0,#,#,0.021367521
E01020129,0.040816327,0.031088083,#,0.031914894,#,#,#,#
E01020130,0.057777778,0.068548387,0.042372881,0.026315789,0.051282051,0.046948357,0.054545455,0.050691244
E01020131,0,#,0,0,0,0,0,0
E01020132,#,#,0.029268293,0.04784689,0.043269231,0.033980583,0.022624434,0.027522936
E01020133,#,#,#,0.03125,0.031746032,0.039325843,0.033333333,#
E01020134,0.033898305,0.028901734,#,#,0.043010753,#,0.027472527,#
E01020135,0.024590164,#,#,0.02173913,#,#,#,#
E01020136,#,0.028846154,#,#,#,0.030701754,0.044444444,0.041198502
E01020137,0.090909091,0.100558659,0.091891892,0.08045977,0.05952381,0.056603774,0.071823204,0.058479532
E01020138,0,#,0,#,#,#,#,0
E01020139,0.032967033,0.038888889,0.027173913,0.03030303,0.043478261,0.0657277,0.040540541,0.038461538
E01020140,#,0.035714286,0.045112782,#,#,#,#,#
E01020141,0.04491018,0.038997214,0.041297935,0.04519774,0.049275362,0.04178273,0.051282051,0.045977011
E01020142,#,#,#,0,#,#,#,#
E01020143,0.019607843,0.017064846,#,#,#,#,0.041825095,#
E01020144,0.086956522,0.082352941,0.080745342,0.060402685,0.074074074,0.06870229,0.055555556,0.050847458
E01020145,0.053691275,0.031847134,#,#,#,#,0.053571429,0.059210526
E01020146,0.081395349,0.078651685,0.053763441,#,0.054945055,#,#,#
E01020147,0,0,#,#,#,#,#,#
E01020148,0,0,0,0,0,#,#,0
E01020149,#,0,#,0,0,#,#,#
E01020150,0.028985507,#,0.041237113,0.030927835,0.025773196,#,0.05027933,0.029850746
E01020151,0.047619048,0.056451613,0.05,#,#,#,#,#
E01020152,0.075757576,0.096774194,#,0.086956522,0.085714286,0.115942029,0.109090909,0.129032258
E01020153,0,0,#,0,0,#,#,#
E01020154,#,#,#,#,0,#,#,0
E01020155,#,#,#,0.032894737,0.031446541,0.032894737,0.054421769,0.046052632
E01020156,#,#,0,#,0,#,0,0
E01020157,#,#,#,#,0.02247191,0.025104603,0.046218487,#
E01020158,#,#,#,#,0,#,0,#
E01020159,0,#,#,#,0,#,0,0
E01020160,#,#,#,#,#,#,#,#
E01020161,0.029891304,0.027624309,0.038043478,0.031331593,0.021680217,0.018867925,0.016949153,0.022346369
E01020162,#,#,0,#,0,0,#,#
E01020163,0.013623978,#,#,#,0.014662757,0.024539877,0.022580645,0.01552795
E01020164,0.030612245,0.032967033,0.0234375,#,#,#,0.020408163,#
E01020165,0.025089606,0.022727273,0.026415094,0.036231884,0.030188679,0.032786885,0.028,0.032
E01020166,0,#,#,#,0,#,#,#
E01020167,#,0,0,0,0,0,#,#
E01020168,#,#,0,#,#,0.017857143,0.025179856,0.039007092
E01020169,0.025641026,0.031518625,0.042613636,0.043715847,0.058823529,0.089456869,0.078369906,0.057228916
E01020170,#,#,#,#,#,0,0,0
E01020171,0.052023121,0.053254438,0.044303797,0.048192771,0.041916168,0.045977011,0.065088757,0.052325581
E01020172,0,#,#,0.034825871,0.041666667,0.041666667,0.03930131,0.030567686
E01020173,0,0,#,#,#,0,#,#
E01020174,#,#,#,#,#,#,#,0.032608696
E01020175,0,#,#,#,#,#,#,#
E01020176,#,#,0,0,0,#,#,#
E01020177,0,0,0,#,#,#,#,#
E01020178,#,0,#,0,0,#,#,#
E01020179,0,0,0,0,0,0,0,#
E01020180,0.028571429,0.023809524,0.025925926,0.034364261,0.029304029,0.020618557,0.030716724,0.019933555
E01020181,#,#,#,#,#,0,0,0
E01020182,#,#,#,0,0,0,#,#
