Area,2011,2012,2013,2014,2015,2016,2017,2018
E01015202,,,,,,,,
E01015203,,,,,,,,
E01015204,,,,,,,,
E01015205,,,,,,,,
E01015206,,,,,,,,
E01015207,,,,,,,,
E01015208,,,,,,,,
E01015209,,,,,,,,
E01015210,,,,,,,,
E01015211,,,,,,,,
E01015212,,,,,,,,
E01015213,,,,,,,,
E01015214,,,,,,,,
E01015215,,,,,,,,
E01015216,,,,,,,,
E01015217,,,,,,,,
E01015218,,,,,,,,
E01015219,,,,,,,,
E01015220,,,,,,,,
E01015221,,,,,,,,
E01015222,,,,,,,,
E01015223,,,,,,,,
E01015224,,,,,,,,
E01015225,,,,,,,,
E01015226,,,,,,,,
E01015227,,,,,,,,
E01015228,,,,,,,,
E01015229,,,,,,,,
E01015230,,,,,,,,
E01015231,,,,,,,,
E01015232,,,,,,,,
E01015233,,,,,,,,
E01015234,,,,,,,,
E01015235,,,,,,,,
E01015236,,,,,,,,
E01015237,,,,,,,,
E01015238,,,,,,,,
E01015239,,,,,,,,
E01015240,,,,,,,,
E01015241,,,,,,,,
E01015242,,,,,,,,
E01015243,,,,,,,,
E01015244,,,,,,,,
E01015245,,,,,,,,
E01015246,,,,,,,,
E01015247,,,,,,,,
E01015248,,,,,,,,
E01015249,,,,,,,,
E01015250,,,,,,,,
E01015251,,,,,,,,
E01015252,,,,,,,,
E01015253,,,,,,,,
E01015254,,,,,,,,
E01015255,,,,,,,,
E01015256,,,,,,,,
E01015257,,,,,,,,
E01015258,,,,,,,,
E01015259,,,,,,,,
E01015260,,,,,,,,
E01015261,,,,,,,,
E01015262,,,,,,,,
E01015263,,,,,,,,
E01015264,,,,,,,,
E01015265,,,,,,,,
E01015266,,,,,,,,
E01015267,,,,,,,,
E01015268,,,,,,,,
E01015269,,,,,,,,
E01015270,,,,,,,,
E01015271,,,,,,,,
E01019886,#,0.022012873,#,#,0.023736086,0.022159124,0.021989052,0.020042898
E01019887,#,#,#,#,#,0.030876357,0.040509215,0.038915983
E01019888,0.062122627,0.065005226,0.054792288,0.066709156,0.066106393,0.071885461,0.078764332,0.080381615
E01019889,0,#,#,#,0.043790264,#,#,#
E01019890,#,#,#,0,0,0,#,#
E01019891,#,0.031758056,#,0.028997758,0.028624542,0.030208313,#,0.027503261
E01019892,#,#,0.026578562,#,#,0.011853403,0.014509094,0.014025421
E01019893,#,0.02561459,0.024149232,#,0.021324943,0.020567729,0.017664142,0.021997081
E01019894,#,#,#,0.064037992,#,#,#,#
E01019895,0,0,0,0,0,#,#,#
E01019896,0,0,#,#,0,0,#,#
E01019897,0.024431532,#,#,#,#,#,0.025608699,#
E01019898,0.036438924,0.035637092,0.036901585,0.034869733,0.039666041,0.035585035,#,0.027656222
E01019899,#,0.037253561,#,#,0,0,0,#
E01019900,#,#,0.038104206,#,#,0,#,#
E01019901,0,0,0,0,0,0,0,0
E01019902,#,0,#,#,0,#,#,#
E01019903,#,#,0,0,#,#,0,#
E01019904,0.028949628,0.029064207,0.030879396,0.032360836,0.032074291,0.028747876,0.030600853,0.029575975
E01019905,#,#,#,#,0.024794757,0.030076697,#,#
E01019906,0.034915006,0.038104206,0.036842309,0.035471707,#,#,#,#
E01019907,#,0,#,#,#,#,#,#
E01019908,#,#,0,0,#,0.019254944,#,#
E01019909,0.036439918,#,#,#,#,0.031607628,0.036438924,0.034453877
E01019910,0.026362432,#,#,0.026761673,#,#,0.022946286,0.022651893
E01019911,#,#,#,#,#,0.06253394,0.06393993,0.061422641
E01019912,0.039455506,0.044437843,0.0507465,0.037462645,0.043790264,0.044926044,0.051447465,0.04233211
E01019913,0.064656912,#,0.071571192,#,#,#,0,0
E01019914,#,#,#,0.020902513,0.023341773,0.022700811,0.025285904,0.024122371
E01019915,#,0.03301502,#,0.032576171,0.035422884,#,#,0.03625299
E01019916,0.066322248,0.064689577,0.059067369,0.052541982,0.054732143,0.060100417,0.055035456,0.05677845
E01019917,0.033489037,0.032612184,0.028180841,#,#,0.028741676,0.031719089,#
E01019918,0.058799959,0.050931812,0.045600111,0.043909429,0.05131129,0.046822624,0.045954833,0.049993476
E01019919,0.031264467,0.037880201,0.041792672,0.043389527,0.041183646,0.038517279,0.039703955,0.034476508
E01019920,0.038880395,0.038366108,0.038671656,0.035544538,0.03835115,0.037725771,#,0.029700317
E01019921,#,0,0,#,#,0.027350716,0.03001895,0.030676685
E01019922,#,#,#,#,0.025168941,0.026178173,0.025554586,0.028074332
E01019923,#,#,#,#,0.034823817,#,#,#
E01019924,#,#,#,0.029825709,0.032194965,0.030369833,0.035172683,0.030246187
E01019925,0,0,0,0,0,0,0,0
E01019927,0.04062916,#,#,0.044812266,0.045429628,0.04748299,0.044947025,0.044191201
E01019928,0,#,#,#,#,#,0.030868258,#
E01019929,#,#,#,#,#,#,0.029907605,0.029907605
E01019930,#,0.038322965,#,0.03899456,#,#,#,0.038213114
E01019931,#,#,#,#,#,#,#,#
E01019932,0.042371611,0.053118372,0.054402781,0.05561157,0.047216634,0.047855659,0.048126358,0.047136075
E01019933,0.047119198,#,#,#,#,#,0,0
E01019934,0.031140375,0.028872276,0.034614365,0.029380829,0.031003529,0.033521321,0.03116477,0.034776353
E01019935,0.060401171,0.06253394,#,#,#,#,#,#
E01019936,0,0,0,#,#,#,0,0
E01019937,#,#,#,#,#,0,#,#
E01019938,#,#,#,#,#,#,#,#
E01019939,0,0,0,#,#,#,#,#
E01019940,#,#,#,#,#,#,#,#
E01019942,#,#,#,#,#,#,#,0.022154476
E01019943,#,#,#,#,#,#,0,#
E01019944,#,0.028617475,0.027560362,0.027081482,0.027968625,0.029214925,0.029723397,0.029714245
E01019945,#,#,0.025751872,0.028273852,#,#,#,#
E01019946,0.061112458,#,#,#,#,#,#,#
E01019947,0.074543541,0.074168216,0.069409014,0.067433904,0.070581061,0.069850985,0.060756156,0.058501574
E01019948,0,#,#,0.05166523,#,0.053314123,0.056094847,0.057930747
E01019949,#,#,#,#,0.054178581,0.056998065,0.055529004,#
E01019950,#,#,#,#,#,#,#,#
E01019951,#,#,#,0.036242162,#,#,#,#
E01019952,#,#,#,#,0,#,#,#
E01019953,#,#,#,#,#,#,0,0
E01019954,0.029825709,0.025168941,#,0.024149232,0.026268554,0.0276475,0.031088966,0.027723991
E01019955,0.037277601,0.037701139,0.040534484,0.038559028,0.039463953,0.037291968,0.045468136,0.044051118
E01019956,0.058043831,0.059025076,0.054557601,0.052064486,0.054929928,0.056901242,0.065387557,0.064170196
E01019957,#,#,#,#,#,#,0,#
E01019958,#,#,#,0.033662554,#,0.029774149,#,0.032218047
E01019959,#,#,#,#,#,#,0,0
E01019960,0,#,#,#,0.032852489,#,0,0
E01019961,0,#,#,#,#,#,#,#
E01019962,#,#,0.020029836,#,#,#,#,#
E01019963,#,#,#,#,0,0,0,#
E01019964,0,0,0,0,0,0,0,#
E01019965,0.032600101,0.028161136,#,#,0.024521337,#,#,0.024794757
E01019966,0,0,0,0,0,0,0,0
E01019967,0,0,0,0,0,0,#,#
E01019968,0.047561781,0.047261694,0.045954833,0.052344694,0.044812266,0.041820066,0.037462645,0.043557857
E01019969,#,#,#,#,#,0.043861961,0.044445836,0.041905963
E01019970,#,0.048138601,0.042198765,0.040656938,#,#,0.047261694,0.051486859
E01019971,0.074361279,0.075235739,0.08133984,0.080705121,0.081962971,0.084284408,0.08530688,0.090333717
E01019972,#,#,#,0.034915006,0.042075702,0.047320806,0.049916697,0.050668852
E01019973,0.036242162,0.039592956,0.037012434,0.035524051,#,#,0.035661236,0.036589945
E01019974,0.041672008,#,#,#,0.042198765,0.048343944,0.050316564,0.044151971
E01019975,0.027995321,0.033617145,0.036316705,0.03326436,0.032480739,0.033736037,0.042189457,0.0409154
E01019976,0.052360124,0.048752253,0.043293205,0.048741455,#,#,0.04899872,0.044051118
E01019977,0.03184211,0.033156395,0.037343892,0.041183646,0.043072211,0.040534484,0.046704009,0.047304003
E01019980,0.047806812,0.049180538,0.049467669,0.047274949,0.050876861,0.049078689,0.047060633,0.046413174
E01019981,0.030676685,0.033491697,0.036390414,0.035551358,0.037030781,0.037853031,0.039842058,0.037978546
E01019982,0.0297615,0.031363849,0.036341841,0.040596667,0.044265424,0.043570125,0.043888453,0.044634696
E01019983,0.045296677,0.040240819,0.040218985,0.042075702,0.045468136,0.045432385,0.049598016,0.044555652
E01019984,0.034939863,#,#,0.033033065,0.043383083,0.042390242,0.044040376,0.042781895
E01019985,0.029854275,0.032957743,0.03410929,0.037030781,0.036614327,0.040545881,0.047164081,0.046697558
E01019986,0.043326754,0.036305377,0.04088983,0.041960189,0.042510823,0.040399401,0.036389154,0.040182598
E01019987,0.075558274,0.080616127,0.078294167,0.07825158,0.079863114,0.075669486,0.083888922,0.091447647
E01019988,0.045409573,0.039827306,0.045367069,0.042280862,0.044846558,0.047845904,0.052256619,0.049873872
E01019989,0.058853979,0.060405427,0.062832768,0.05084152,0.051486859,0.052827756,0.060414396,0.067152731
E01019990,0.041082825,0.041481967,0.041603056,0.043792569,0.041469717,0.039521978,0.040984425,0.04445275
E01019991,0.02878452,0.033653619,0.034946234,0.034483684,0.038276853,0.045304165,0.045882255,0.052608252
E01019992,0.032074291,0.034633772,0.035769705,0.032062145,0.042954555,0.04794948,0.04663798,0.048187562
E01019993,#,0.056833604,0.055561536,0.056007726,0.054557601,0.058966888,0.058080324,0.059080325
E01019994,0.084582052,0.083008828,0.086007012,0.088950281,0.083237311,0.081951342,0.087993167,0.090451361
E01019995,0.109363476,0.109657306,0.107595554,0.099897412,0.10279085,0.104864703,0.108066049,0.106846257
E01019996,0.124393639,0.116950619,0.113602158,0.111896178,0.109630544,0.123855275,0.122485483,0.121699884
E01019997,0.11037976,0.102314048,0.102209443,0.096739475,0.117139038,0.117168866,0.117537957,0.12299761
E01019998,0.071820397,0.073874567,0.072376648,0.071216061,0.070259857,0.068723954,0.068326271,0.070354734
E01019999,0.058622775,0.059890434,0.067456037,0.065387557,0.068165213,0.067456037,0.069352319,0.060527749
E01020000,0.06353,0.067121795,0.065971398,0.064585139,0.066748279,0.069171076,0.067376145,0.068369356
E01020001,0.082576298,0.085569173,0.08133984,0.078276098,0.07655018,0.077938374,0.070283494,0.071680434
E01020002,#,0.031417327,0.031003529,0.033362917,0.031599786,0.03001895,0.030209049,0.032865372
E01020003,#,#,0.030600853,0.029330385,0.028747876,0.033751372,0.042108009,0.04095853
E01020004,0.03448394,0.034316475,0.033852388,0.035524051,0.036640066,0.04001923,#,0.042064401
E01020005,0.02612484,0.027485607,0.029612355,0.031913969,0.031995944,0.028000744,0.027088257,0.028238357
E01020006,0.039093593,0.041637453,0.04215981,0.041214922,0.040482834,0.044228196,0.046638472,0.045376822
E01020007,0.118612279,0.11812804,0.120946312,0.12332666,0.117238798,0.122046896,0.115076686,0.113739645
E01020008,0.078600021,0.083271029,0.083655764,0.087962017,0.085988652,0.091711049,0.099185701,0.105705676
E01020009,0.04827934,0.043700331,0.044346972,0.046234776,0.048004172,0.045951963,0.051991292,0.058047831
E01020010,0.021093282,0.024768489,0.027327008,0.02925698,0.029808217,0.031899512,0.03596938,0.036306913
E01020011,#,#,#,#,0.044445836,0.044743633,#,#
E01020012,0.027789955,#,0.028260805,0.035170955,0.04014174,0.034720204,0.037725771,0.043151239
E01020013,0.053994591,0.054644721,0.056959855,0.059710166,0.066570447,0.073450191,0.077904812,0.077508536
E01020014,0.027991852,0.031795792,0.036872434,0.038731092,0.03945122,0.042639369,0.045997173,0.043974356
E01020015,0.024616747,0.023769549,0.023544824,0.025890561,0.02638191,0.02836785,0.032548572,0.031492072
E01020016,0.108238182,0.106777695,0.10516001,0.11150225,0.115903581,0.102360994,0.10444182,0.100783024
E01020017,0.073281351,0.07942318,0.080441772,0.085217159,0.088447346,0.086285107,0.088841309,0.095605278
E01020018,0.08241825,0.09253374,0.091522347,0.103734631,0.115630422,0.11532722,0.114512577,0.110182174
E01020019,#,#,#,0.185157415,#,#,0.207037432,0.196522413
E01020020,0.115389523,0.116367774,0.127039064,0.114031618,0.107612272,0.101689292,0.124393639,0.126918411
E01020021,0.109492326,0.14045857,0.118471529,0.120369064,0.117197425,0.117054826,0.108660917,0.122046896
E01020022,0.110094338,0.108667239,0.109822236,0.111551924,0.108710987,0.111290586,0.106258634,0.114138545
E01020023,0.035170955,0.038950162,0.03742859,0.034419258,0.035415254,0.044178137,0.041626276,0.042632461
E01020024,0.069254849,0.071344705,0.067061214,#,0.056948281,0.066670995,0.063430767,#
E01020025,0.081100911,0.084727486,0.086326466,0.105456083,0.097900772,0.091434576,0.089657115,0.08132914
E01020026,#,#,0.029700317,0.032637864,0.036867977,0.047549324,0.05090491,0.052371905
E01020027,0.032063245,0.031758056,0.036937626,0.042238949,0.045601192,0.051158059,0.047456535,0.049420114
E01020029,0.042839381,0.041277644,0.044040376,0.047556872,0.044212236,0.04120429,0.055780421,0.055978756
E01020030,0.056417303,0.055771614,0.05248117,0.057606358,0.055030738,0.056789494,0.058251416,0.057018976
E01020031,0.046328794,0.043279575,0.04120429,0.044439083,0.044238097,0.038673804,0.046988056,0.046467685
E01020032,0.067237358,0.066856367,0.055729562,0.058080324,0.068649184,0.068115006,0.065104058,0.068992679
E01020033,0.029452668,0.025554586,#,0.023462578,0.022474039,0.022195185,0.023439311,0.023797806
E01020035,0.043075494,0.041102528,0.037799562,0.037815551,0.035485943,0.035841848,0.034457473,0.032367298
E01020036,0.032983286,0.035632268,0.038966417,0.038881701,0.039033218,0.044490393,0.043478392,0.040289058
E01020037,0.029064207,0.028955896,0.033235408,0.038517279,0.038188929,0.037604029,0.037650546,0.041334873
E01020038,#,0.032063245,0.036663574,0.049200174,0.044197458,0.038207989,0.042154741,0.042091418
E01020039,0.025314019,0.024717896,0.027006715,0.026866962,0.032769657,0.033360839,0.039089447,0.039821339
E01020040,#,#,0.04233211,0.042056609,0.04830033,0.053415139,0.05204218,0.049468376
E01020041,0.028016403,0.024467474,0.02770775,0.029345957,0.035055185,0.0355467,0.034679714,0.033893489
E01020042,#,#,0.031019894,#,#,0.034915006,0.03116477,0.03803568
E01020043,#,0.020846513,0.025676272,0.023451295,0.022498609,0.021502054,0.021989052,0.021350724
E01020044,#,#,#,#,#,#,0,#
E01020045,0,#,0,0,0,0,#,#
E01020046,0,0,0,0,0,0,#,0
E01020047,0.030079693,0.031133452,0.03718927,0.035415254,0.039033218,0.034083869,0.036883826,0.03502438
E01020048,0.042194523,0.042845147,0.041428578,0.043955661,0.041480418,0.041612799,0.042829353,0.040928664
E01020049,0,#,#,#,#,#,0,0
E01020050,0,0,0,0,0,0,#,#
E01020051,#,#,0,#,#,#,0.043861961,#
E01020052,#,0.031936422,0.035318758,0.039421591,0.036287712,0.041183646,0.038673804,0.038795505
E01020053,0.023736086,0.023079123,0.028921908,0.030110656,0.028395274,0.030126143,0.033381131,0.033613424
E01020054,#,#,0.027898804,0.026784162,0.021808871,0.025400886,0.025730977,0.025501505
E01020055,0.03799665,0.034476508,0.041946612,0.043325899,0.042433623,0.047625431,0.053124819,0.05057232
E01020056,#,#,#,#,#,#,0.026009836,0.024591863
E01020057,0.049208898,0.048415331,0.046332053,0.04644965,0.04888902,0.046651254,0.044468507,0.042275431
E01020058,#,#,0.034788774,0.039279594,0.040892567,0.04490027,0.045608939,0.04332653
E01020059,#,#,#,0,0,0,#,#
E01020060,0.048145048,0.045363692,0.04147692,0.045932572,0.050654235,0.051753734,0.04965343,0.045797096
E01020061,0.040081596,0.040927866,0.038992637,0.039164037,0.040695374,0.03818502,0.039054182,0.041320398
E01020062,#,#,#,#,#,#,0.044301952,0.045429628
E01020063,0,0.018579216,#,0.021095608,0.023520533,0.025989617,0.024769623,0.024649549
E01020064,0.027898804,0.025474568,0.0276132,0.031237036,0.030756811,0.031127357,0.038972148,0.030352793
E01020065,#,#,0.030703033,0.030336397,0.031924135,0.031924135,0.034347303,0.035686962
E01020066,0.022704677,0.02684988,0.027593392,0.02854983,0.028908093,0.029474133,0.032107134,0.031523441
E01020067,#,#,0.01868433,0.019449629,0.019882305,0.022066679,0.023785902,0.025981391
E01020068,#,#,#,#,#,#,0.03402498,#
E01020069,#,#,#,#,#,#,#,#
E01020070,#,0.025952227,0.027938377,0.031357924,0.032600101,0.031799733,0.030868258,#
E01020071,0,#,#,#,#,0,0,0
E01020072,#,0,#,#,#,0,0,0
E01020073,#,0,#,#,0,0,0,0
E01020074,0,#,0,0,0,0,0.021797078,0
E01020075,#,#,#,#,#,#,#,#
E01020076,#,0.025457071,0.026572434,0.027002632,#,#,#,#
E01020077,#,#,#,0,0,0,#,#
E01020078,0.032131732,0.029380829,#,0.035780998,0.041474315,0.039651544,0.041543027,0.046753835
E01020079,0,0,0,0,0,#,#,0.037836392
E01020080,0,0,#,#,#,#,#,0.046406553
E01020081,#,#,#,0.035471707,0.04391378,0.044437843,0.038974274,0.045432385
E01020082,0,0,0,0,0,0,0,0
E01020083,0.021403667,0.02112419,0.019467273,0.021690634,0.023946786,0.025371839,0.02371722,0.024743772
E01020084,#,#,#,0.033823689,0.039494194,0.04233211,0.040864014,0.043638444
E01020085,#,#,#,0.023736086,0.025554586,#,#,0.027719113
E01020086,0,#,0,0,#,#,0.034939863,#
E01020087,#,0,#,0,0,0,0,0
E01020088,0,0,0,0,0,0,0,#
E01020089,0.030442628,0.026009836,0.024886836,#,0.023388685,0.021612085,0.019111575,0.018894302
E01020090,0,#,0,#,#,#,#,#
E01020091,#,#,#,#,#,#,#,#
E01020092,#,#,0,#,#,#,0,0
E01020093,0,#,#,#,#,#,0.031311005,#
E01020094,0.066670995,0.077543215,0.074245256,0.075035706,0.071076855,0.078175394,0.073713494,0.070258245
E01020095,0.026362432,0.031417327,0.032213353,0.041115657,0.037865216,0.039537728,0.038498753,0.035985683
E01020096,0.038970279,0.040676102,0.0370289,0.036842309,0.038213114,#,0.047087059,0.047320806
E01020097,0,#,#,#,#,#,#,#
E01020098,#,0,#,#,#,#,#,#
E01020099,0,0,0,0,0,0,#,#
E01020100,0,0,0,0,0,0,0,#
E01020101,0,#,#,#,#,#,#,#
E01020102,0.026043952,#,0.028110171,0.02565285,0.029283275,0.031599786,0.032490722,0.028049315
E01020103,#,#,0.02348539,0.023726409,0.021126359,0.021324943,0.021308227,0.021742828
E01020104,0.025952227,0.026785807,#,#,#,#,#,#
E01020105,#,#,0.026572434,0.026893783,0.027446981,#,#,#
E01020106,0,0,#,#,#,#,#,#
E01020107,0,0,#,#,#,0.041586164,#,#
E01020108,#,#,#,#,#,#,#,0
E01020109,0,#,#,0,#,#,#,#
E01020110,0.025637409,0.02391,0.025535113,0.024197656,0.024218837,0.021989052,0.023050375,0.020097145
E01020111,#,0,#,#,#,#,0.022920523,#
E01020112,0.039640243,0.035020554,0.036285901,0.029642744,0.030997655,0.032637864,0.03059323,0.029641878
E01020113,#,0.031019894,0.031417327,0.039096945,0.032781862,#,0.031699246,#
E01020114,0,#,0,#,#,#,0,#
E01020115,0,0,0,#,0,#,#,#
E01020116,#,#,0.023992191,#,0.025152717,#,0,#
E01020117,#,#,#,#,#,#,#,0
E01020118,0,0,0,#,#,0.025387489,0,#
E01020119,#,#,#,#,#,#,0.054621382,#
E01020120,0.035252237,0.033381131,0.034235546,0.034470075,0.031363849,0.032454233,0.030126609,0.02828816
E01020121,0,#,0,0,0,0,#,0
E01020122,0,0,0,0,#,#,#,0.027906191
E01020123,#,#,#,#,#,#,#,0.028624542
E01020124,#,#,#,#,#,0.061187243,0.05915074,0.066169578
E01020125,#,#,#,#,#,0,#,#
E01020126,0.045393919,0.047419545,0.046617579,0.053180372,0.054344973,0.054371402,#,#
E01020127,#,#,#,#,#,#,#,#
E01020128,#,#,#,#,0,#,#,0.027789955
E01020129,0.03802141,0.035346368,#,0.03625299,#,#,#,#
E01020130,0.038997548,0.038937293,0.034169923,0.030079693,0.036583346,0.037694586,0.038795437,0.038197681
E01020131,0,#,0,0,0,0,0,0
E01020132,#,#,0.033344842,0.038382989,0.037277601,0.034776353,0.029380829,0.031417327
E01020133,#,#,#,0.035524051,0.036067968,0.04001923,0.042738989,#
E01020134,0.038420833,0.037253561,#,#,0.039976031,#,0.035471707,#
E01020135,0.028161136,#,#,0.028260805,#,#,#,#
E01020136,#,0.032879351,#,#,#,0.031529831,0.035769705,0.031319983
E01020137,0.052522983,0.053707526,0.051158059,0.050853534,0.047216634,0.048126358,0.047865142,0.046435138
E01020138,0,#,0,#,#,#,#,0
E01020139,0.037404199,0.039592956,0.035098623,0.03448394,0.037449982,0.042093967,0.035020554,0.033292446
E01020140,#,0.045661419,0.050491979,#,#,#,#,#
E01020141,0.028081349,0.025568413,0.027022802,0.027164316,0.028448782,0.026195921,0.028556779,0.027614467
E01020142,#,#,#,0,#,#,#,#
E01020143,0.022579471,0.022307331,#,#,#,#,0.031777872,#
E01020144,0.054637739,0.051961237,0.053373654,0.051162162,0.057931861,0.057709978,0.055561536,0.056542861
E01020145,0.049359553,0.040906047,#,#,#,#,0.045685665,0.050212099
E01020146,0.079144322,0.076707774,0.067256542,#,0.068636022,#,#,#
E01020147,0,0,#,#,#,#,#,#
E01020148,0,0,0,0,0,#,#,0
E01020149,#,0,#,0,0,#,#,#
E01020150,0.033033065,#,0.038396919,0.035170453,0.03334495,#,0.043018332,0.033986372
E01020151,0.060015518,0.056403182,0.055653855,#,#,#,#,#
E01020152,0.092249014,0.102056183,#,0.092764212,0.091571633,0.099790494,0.113379999,0.109475878
E01020153,0,0,#,0,0,#,#,#
E01020154,#,#,#,#,0,#,#,0
E01020155,#,#,#,0.042198765,0.040410841,0.042198765,0.049993476,0.04652975
E01020156,#,#,0,#,0,#,0,0
E01020157,#,#,#,#,0.025795752,0.028733879,0.034972866,#
E01020158,#,#,#,#,0,#,0,#
E01020159,0,#,#,#,0,#,0,0
E01020160,#,#,#,#,#,#,#,#
E01020161,0.022962168,0.022589822,0.024963747,0.022758416,0.02059,0.019619236,0.019575202,0.02120848
E01020162,#,#,0,#,0,0,#,#
E01020163,0.017881858,#,#,#,0.019221728,0.023239057,0.023388685,0.02033516
E01020164,0.026701992,0.028690085,0.026875403,#,#,#,0.026572434,#
E01020165,0.025919069,0.02608151,0.027250374,0.029388793,0.02842622,0.030791771,0.028837245,0.030076697
E01020166,0,#,#,#,0,#,#,#
E01020167,#,0,0,0,0,0,#,#
E01020168,#,#,0,#,#,0.023321179,0.026009836,0.029714245
E01020169,0.022474039,0.024176106,0.02669787,0.026306588,0.030565085,0.037236421,0.03514683,0.030700735
E01020170,#,#,#,#,#,0,0,0
E01020171,0.044433471,0.045429628,0.044846502,0.044555652,0.042537799,0.042603675,0.048387132,0.044678403
E01020172,0,#,#,0.035609551,0.03595356,0.03595356,0.033991361,0.031396589
E01020173,0,0,#,#,#,0,#,#
E01020174,#,#,#,#,#,#,#,0.037012434
E01020175,0,#,#,#,#,#,#,#
E01020176,#,#,0,0,0,#,#,#
E01020177,0,0,0,#,#,#,#,#
E01020178,#,0,#,0,0,#,#,#
E01020179,0,0,0,0,0,0,0,#
