Area,2013,2014,2015,2016,2017
E01015258,,,,,
E01015259,,,,,
E01015260,,,,,
E01015261,,,,,
E01015262,,,,,
E01015263,,,,,
E01015264,,,,,
E01015265,,,,,
E01015266,,,,,
E01015267,,,,,
E01015268,,,,,
E01015269,,,,,
E01015270,,,,,
E01015271,,,,,
E01019886,0.229209521,0.223016325,0.210064683,0.249712095,0.201997786
E01019887,0.246036046,#,0.229209521,0.28705736,0.229142937
E01019888,#,0.380136784,#,0.380136784,#
E01019889,0.277130234,0.289055362,0.267471986,0.343547049,#
E01019890,0.263723101,0.257024188,0.31779116,0.307362308,0.274120636
E01019891,0.20553518,0.223182405,0.317471082,0.251960339,0.356095462
E01019892,0.22482995,0.192226985,0.151995382,0.172801569,0.164484059
E01019893,0.242789182,0.18955494,0.229493929,0.210718366,0.190078095
E01019894,0.328458921,#,#,0.371385404,0.343547049
E01019895,0.36737161,0.35245285,0.35245285,0.35245285,0.289055362
E01019896,0.35245285,0.36737161,#,0.371385404,#
E01019897,0.26377516,0.277130234,0.251293464,0.229786968,0.25898814
E01019898,0.299607012,0.247983897,0.371385404,0.321858462,0.263723101
E01019899,0.267471986,0.240755548,#,0.263723101,0.343547049
E01019900,0.227327744,0.300624902,0.293689963,0.307362308,0.289055362
E01019901,0.306569354,0.26377516,0.337015287,0.283374358,0.328458921
E01019902,0.239809417,0.223276695,0.270653906,0.215861129,0.285272018
E01019903,0.20864402,0.274120636,0.242188535,0.274120636,0.268956546
E01019904,0.194227924,0.253659905,0.20553518,0.227362129,0.291477032
E01019905,0.20551737,0.20095403,0.239457413,0.248871451,0.228065867
E01019906,0.311660948,0.254150544,#,0.306663648,0.52182375
E01019907,0.287116056,0.229786968,0.356095462,0.306569354,0.343547049
E01019908,0.149066467,0.183947492,0.20875822,0.198715452,0.234693229
E01019909,0.239809417,0.306569354,0.253659905,0.265465072,0.242789182
E01019910,0.249712095,0.274120636,0.215861129,0.22484384,0.284336574
E01019911,0.377871351,#,0.459258126,#,0.317471082
E01019912,0.257024188,0.317471082,0.306663648,0.401509671,0.293689963
E01019913,#,#,#,0.409616397,0.380136784
E01019914,0.194227924,0.191465688,0.20203199,0.191926383,0.169265899
E01019915,0.257024188,0.249712095,0.27377082,0.321858462,0.25898814
E01019916,0.22804215,#,0.263723101,0.287116056,0.337621923
E01019917,0.205950057,0.295320971,0.199021972,0.241045872,0.248001024
E01019918,0.282862934,0.306663648,0.240755548,0.284336574,0.227327744
E01019919,#,0.23634215,0.337621923,0.245126766,0.213458591
E01019920,0.202868409,0.280891134,0.210683589,0.230542609,0.306663648
E01019921,0.211288018,0.242789182,0.182325317,0.256741428,0.220270784
E01019922,0.16443231,0.213458591,0.17169211,0.193529038,0.242789182
E01019923,0.180828565,0.380136784,0.236635676,0.237672542,0.270653906
E01019924,0.240755548,0.248871451,0.263723101,0.229209521,0.253999937
E01019925,0.240755548,0.248001024,0.371385404,#,0.237889814
E01019927,0.21509223,#,#,0.21509223,0.269639459
E01019928,0.22804215,0.251960339,0.242789182,#,0.249712095
E01019929,0.234721867,0.253489889,0.337015287,0.234721867,0.284336574
E01019930,#,#,0.337621923,0.400855794,0.245126766
E01019931,0.284336574,0.308497108,#,0.328458921,0.35245285
E01019932,0.248001024,#,0.223016325,0.306569354,0.31779116
E01019933,#,0.251293464,#,#,0.435866054
E01019934,0.208809939,0.26930602,0.256741428,0.206942956,0.306569354
E01019935,0.423864851,0.400855794,0.377871351,#,#
E01019936,#,0.435866054,#,0,#
E01019937,0.215861129,0.229786968,0.20551737,0.270653906,0.247983897
E01019938,0.239809417,0.240755548,0.22484384,0.35245285,0.328458921
E01019939,0.371385404,0.253659905,0.228065867,0.307362308,0.26930602
E01019940,0.301462832,0.217112802,0.246762103,0.271269363,0.22482995
E01019942,0.192393216,0.183248587,0.249712095,0.210204129,0.196844105
E01019943,0.236614003,0.210204129,0.23634215,0.180165075,0.268956546
E01019944,0.203589483,0.219281147,0.237889814,0.192190307,0.337621923
E01019945,0.198715452,0.239809417,0.213346504,0.253659905,0.179535297
E01019946,0.35245285,0.36737161,0.423864851,0.321870826,#
E01019947,0.223016325,0.36737161,0.306569354,0.328458921,0.28705736
E01019948,0.31779116,0.343547049,0.299607012,0.35245285,#
E01019949,0.271269363,0.36737161,#,0.295320971,#
E01019950,0.248001024,0.240755548,0.247983897,0.317471082,0.312913972
E01019951,0.274120636,0.256741428,0.284336574,0.263699156,0.243949524
E01019952,0.282862934,0.306663648,0.306569354,0.287116056,0.223016325
E01019953,0.280891134,0.239965859,#,0.337015287,0.31779116
E01019954,0.189645638,0.21051808,0.226002685,0.219063616,0.195976335
E01019955,0.253489889,0.248001024,0.21051808,0.253999937,0.229142937
E01019956,0.371385404,0.35245285,0.301462832,0.301462832,0.36737161
E01019957,#,#,#,#,0.423864851
E01019958,0.248871451,0.31779116,0.284336574,0.241045872,0.243949524
E01019959,0.306569354,#,0.287116056,0.435866054,0.26930602
E01019960,#,0.328458921,0.474567912,0.300624902,0.401509671
E01019961,0.400855794,0.300624902,#,#,0
E01019962,0.215000717,0.20095403,0.175981262,0.198715452,0.213898846
E01019963,0.380136784,0.307362308,0.335937671,0.301462832,0.265465072
E01019964,#,#,#,0.336267117,#
E01019965,0.287116056,#,0.249712095,0.245126766,0.269639459
E01019966,#,0.371385404,0.459258126,#,0.35245285
E01019967,0.52182375,#,0.301462832,#,0.26930602
E01019968,0.321858462,0.31779116,0.307362308,0.295320971,0.293689963
E01019969,0.263699156,0.31779116,0.306569354,#,0.31779116
E01019970,0.321870826,0.22804215,0.282862934,0.293689963,0.31779116
E01019971,0.52182375,#,#,0.31779116,#
E01019972,0.343547049,0.229544427,0.26930602,0.282862934,0.28705736
E01019973,0.23356459,0.21905985,0.306569354,0.277130234,0.267471986
E01019974,#,0.328458921,#,0.291477032,0.295320971
E01019975,0.190028838,0.146435561,0.194227924,0.202330045,0.253999937
E01019976,0.306569354,0.377871351,0.249712095,0.337015287,0.423864851
E01019977,0.242789182,0.199905931,0.459258126,0.253659905,0.248001024
E01019980,0.31779116,0.239457413,0.306663648,0.274120636,#
E01019981,0.190078095,0.236635676,0.179535297,0.246036046,0.253659905
E01019982,0.284336574,0.263723101,#,#,0.226002685
E01019983,0.239809417,0.247983897,0.267471986,0.335937671,0.306569354
E01019984,0.474567912,0.291477032,0.27377082,0.280891134,0.300624902
E01019985,0.199880755,0.20203199,0.218531193,0.229142937,0.380136784
E01019986,0.27377082,0.400855794,0.35245285,0.299607012,0.301462832
E01019987,#,#,0.289055362,0.409616397,0.380136784
E01019988,0.219639422,0.25898814,0.223276695,0.268956546,0.282862934
E01019989,0.282862934,0.423864851,0.35245285,#,0.299607012
E01019990,0.236635676,0.237672542,0.371385404,0.242789182,0.239965859
E01019991,0.239965859,#,0.229142937,0.240755548,0.27377082
E01019992,0.239809417,0.220270784,0.248871451,0.231222262,0.263723101
E01019993,0.401509671,0.299607012,0.223016325,0.335937671,0.400855794
E01019994,#,#,#,0.377871351,0.52182375
E01019995,0.380136784,0.321870826,#,0.423864851,#
E01019996,0.52182375,#,#,0.459258126,#
E01019997,#,0.36737161,#,#,#
E01019998,0.328458921,#,0.377871351,0.306569354,0.36737161
E01019999,0.380136784,0.336267117,#,0.345016117,0.345016117
E01020000,0.267471986,0.26930602,0.234721867,0.291477032,0.337015287
E01020001,0.35245285,#,0.268956546,0.409616397,#
E01020002,0.253489889,0.251293464,0.218531193,0.265465072,0.337015287
E01020003,0.274120636,0.219422103,0.245126766,0.219639422,0.22484384
E01020004,0.317471082,0.234693229,0.337015287,0.282862934,0.284336574
E01020005,0.178118928,0.173442351,0.194785427,0.183248587,0.213346504
E01020006,0.205950057,0.19701521,0.198085015,0.237889814,0.211288018
E01020007,#,#,#,0.435866054,#
E01020008,0.312913972,0.400855794,#,0.306569354,#
E01020009,0.301462832,0.293689963,0.295320971,0.295320971,0.271269363
E01020010,0.202291325,0.155919363,#,0.194227924,0.229209521
E01020011,0.246036046,#,0.299607012,0.423864851,0.247983897
E01020012,0.253659905,0.195667244,0.20203199,0.199880755,0.287116056
E01020013,#,0.239965859,0.289055362,#,0.337621923
E01020014,0.226002685,0.21905985,0.142787897,0.231222262,0.210843693
E01020015,0.165514578,0.129864283,0.188745194,0.202868409,#
E01020016,#,0,#,#,#
E01020017,#,#,#,#,#
E01020018,#,0.28705736,#,#,#
E01020019,#,#,#,#,#DIV/0!
E01020020,#,0.52182375,#,0.400855794,#
E01020021,#,#,0.409616397,#,#
E01020022,#,#,0,#,#
E01020023,0.217112802,0.284336574,0.2528179,0.263699156,0.283374358
E01020024,0.423864851,0.321870826,#,0.409616397,0.35245285
E01020025,0.423864851,#,0.423864851,#,0
E01020026,0.199021972,0.256741428,0.23356459,0.22482995,0.270653906
E01020027,0.215861129,0.254150544,0.284336574,0.356095462,0.284336574
E01020029,0.249712095,#,0.199905931,0.267471986,0.321858462
E01020030,0.307362308,#,0.291477032,0.293689963,0.337621923
E01020031,0.227362129,0.265465072,#,#,0.277130234
E01020032,0.270653906,0.267471986,#,#,0.27377082
E01020033,0.216902688,0.215861129,0.226002685,0.192226985,0.18360456
E01020035,0.321870826,#,0.236614003,0.215000717,0.249712095
E01020036,0.220270784,0.249712095,0.239457413,0.21905985,0.215861129
E01020037,0.230542609,0.226002685,0.210843693,0.253999937,0.21905985
E01020038,0.254150544,0.280891134,0.253999937,0.234693229,0.236614003
E01020039,0.18955494,0.176363212,0.223016325,0.299607012,0.240755548
E01020040,0.435866054,#,0.328458921,#,0.356095462
E01020041,0.195976335,0.210683589,0.210374572,0.251960339,0.299607012
E01020042,0.23634215,0.307362308,0.251293464,0.239820738,0.337015287
E01020043,0.213346504,0.192393216,0.229493929,0.169378845,0.247510825
E01020044,0.317471082,0.27377082,0.251293464,0.435866054,0.254150544
E01020045,0.20864402,0.185333761,0.20551737,0.208536312,0.26377516
E01020046,0.299607012,0.258476237,0.216982714,0.321858462,0.283374358
E01020047,0.274120636,0.217789479,0.263723101,0.277130234,0.247052638
E01020048,0.23634215,0.253489889,0.282819171,0.25898814,0.35245285
E01020049,0.371385404,0.306663648,0.311660948,0.380136784,0.328458921
E01020050,0.240755548,#,0.241045872,0.293689963,0.306569354
E01020051,0.251293464,0.299607012,0.239457413,0.295320971,0.263699156
E01020052,#,0.210374572,0.243949524,0.337621923,0.248001024
E01020053,0.213458591,0.253489889,0.18106841,#,0.202868409
E01020054,0.269639459,0.231222262,0.217112802,0.26377516,0.268956546
E01020055,0.291477032,0.247983897,0.295320971,0.237889814,0.306569354
E01020056,0.213898846,0.237889814,0.23356459,0.192190307,0.180475813
E01020057,0.25898814,0.20875822,0.20875822,0.239457413,0.21051808
E01020058,0.205950057,0.274120636,0.231222262,0.267255919,0.239457413
E01020059,0.226430896,0.248001024,0.229493929,0.20864402,0.221027601
E01020060,0.253489889,0.337015287,#,0.248001024,0.269639459
E01020061,0.20864402,0.219063616,0.179707037,0.230542609,0.219639422
E01020062,0.212758461,0.321858462,0.236614003,0.335937671,0.300624902
E01020063,0.169378845,0.185118281,0.20095403,0.219281147,0.192190307
E01020064,0.227362129,0.22482995,0.181735889,0.229493929,0.241045872
E01020065,0.243949524,0.291477032,0.172904882,0.239965859,0.267471986
E01020066,0.178447917,0.162680124,0.169326274,0.160124518,0.172782378
E01020067,0.20203199,0.189177154,0.173861876,0.168145154,0.183947492
E01020068,0.263699156,0.335937671,#,0.317471082,0.306663648
E01020069,0.236614003,0.271269363,0.234721867,0.301462832,0.27377082
E01020070,0.282862934,0.205705866,0.21479365,0.228926827,0.246762103
E01020071,0.229786968,0.299607012,0.236036833,0.219639422,0.248871451
E01020072,0.230542609,0.257024188,0.263723101,0.300624902,0.210064683
E01020073,0.299607012,0.282862934,0.291477032,0.265465072,0.239965859
E01020074,0.192190307,0.223182405,0.228589851,0.123436119,0.203589483
E01020075,0.217388044,0.189162716,0.207037432,0.280891134,0.263699156
E01020076,0.242188535,0.239809417,0.25898814,0.188181036,0.263723101
E01020077,0.263699156,0.317471082,0.265465072,0.258476237,0.228589851
E01020078,0.229142937,0.274120636,0.269639459,0.291477032,0.263699156
E01020079,0.190982133,#,0.282819171,0.267471986,#
E01020080,0.257847285,0.36737161,0.306663648,0.312913972,0.328458921
E01020081,#,0.26930602,0.251293464,0.312913972,0.251293464
E01020082,0.248871451,#,#,#,0.311660948
E01020083,0.223276695,0.231222262,0.191465688,0.22482995,0.188069418
E01020084,0.21051808,0.236635676,0.282819171,0.317471082,0.267471986
E01020085,0.287116056,0.193529038,0.242188535,0.240755548,0.253999937
E01020086,0.242789182,0.239457413,0.28705736,0.277130234,0.267471986
E01020087,0.199021972,0.299607012,0.277130234,0.293689963,0.257024188
E01020088,0.25898814,0.234721867,0.229209521,0.210718366,0.26377516
E01020089,0.223276695,0.231222262,0.21479365,0.219639422,0.210204129
E01020090,0.226002685,0.337621923,0.306569354,0.293689963,0.254150544
E01020091,0.267471986,#,0.253489889,0.345016117,0.289055362
E01020092,#,0.336267117,0.282862934,0.312913972,0.321858462
E01020093,0.28705736,0.25898814,0.247983897,0.291477032,0.282819171
E01020094,0.474567912,#,#,0.284336574,#
E01020095,0.201997786,0.267471986,0.251293464,0.218531193,0.21509223
E01020096,0.282819171,0.223016325,0.253489889,0.229544427,0.251960339
E01020097,0.223276695,0.227327744,0.189885939,0.219639422,0.257024188
E01020098,0.202087835,0.229786968,0.205454355,0.219639422,0.27377082
E01020099,0.377871351,#,0.289055362,0.328458921,0.283374358
E01020100,0.291477032,0.287116056,0.400855794,#,#
E01020101,0.199905931,0.180828565,0.215861129,0.26377516,0.293689963
E01020102,0.196844105,0.22804215,0.284336574,0.205950057,0.239965859
E01020103,0.217789479,0.14102912,0.159283311,0.135888491,0.21509223
E01020104,#,#,#,#,#
E01020105,0.190028838,0.248001024,0.253489889,0.277130234,0.22804215
E01020106,#,0.423864851,0.356095462,#,0.36737161
E01020107,0.253659905,0.251960339,0.27377082,0.246036046,0.257024188
E01020108,0.22484384,0.26377516,0.195976335,0.223182405,0.223182405
E01020109,0.257024188,0.295320971,0.2528179,0.337015287,0.282862934
E01020110,0.190982133,0.191656926,0.234721867,0.213876822,0.256741428
E01020111,0.234721867,0.246036046,0.210843693,0.210374572,0.26377516
E01020112,0.25898814,#,0.184062489,0.282819171,#
E01020113,0.269639459,0.377871351,0.227327744,0.253999937,0.343547049
E01020114,0.35245285,0.190982133,0.236635676,0.236635676,0.371385404
E01020115,0.306569354,#,0.269639459,0.35245285,0.246036046
E01020116,0.220270784,0.229209521,0.251293464,0.236614003,0.240755548
E01020117,0.26377516,0.190028838,0.237672542,0.267471986,0.306569354
E01020118,0.231222262,#,0.219281147,0.194227924,0.201997786
E01020119,0.267471986,#,0.400855794,0.31779116,#
E01020120,0.256741428,0.197978526,0.263699156,0.241045872,0.236614003
E01020121,0.223276695,0.234693229,0.206942956,0.22804215,0.2528179
E01020122,0.26377516,0.287116056,0.243949524,0.306569354,0.274120636
E01020123,0.267471986,#,0.251293464,0.343547049,0.217789479
E01020124,0.23356459,0.295320971,#,#,0.295320971
E01020125,0.377871351,0.377871351,0.287116056,0.377871351,0.306663648
E01020126,#,#,0.265014437,#,0.246036046
E01020127,0.213458591,#,0.328458921,0.237889814,0.217112802
E01020128,0.237889814,0.207742696,0.26377516,0.205950057,0.211288018
E01020129,0.180828565,0.239457413,0.226002685,0.311660948,0.356095462
E01020130,0.210718366,0.227362129,0.253659905,0.190982133,0.335937671
E01020131,0.231222262,0.299607012,0.189645638,0.269639459,0.20095403
E01020132,0.26377516,0.18955494,#,0.251293464,0.239965859
E01020133,0.26377516,0.237672542,0.31779116,0.230542609,0.307362308
E01020134,0.227327744,#,#,0.26930602,#
E01020135,0.239965859,#,0.218531193,0.236614003,0.210718366
E01020136,0.247983897,0.267471986,0.21905985,0.293689963,0.243949524
E01020137,0.191656926,0.270653906,0.295320971,#,#
E01020138,0.223349791,0.234693229,0.177814314,0.219886282,0.20864402
E01020139,0.239457413,#,0.190982133,0.265014437,#
E01020140,0.321858462,0.28705736,0.311660948,0.306663648,0.289055362
E01020141,0.131688536,0.152654815,0.195667244,0.215000717,0.188273038
E01020142,0.165093205,0.242188535,0.176413724,0.205705866,0.201197836
E01020143,0.21479365,0.23634215,0.282862934,0.284336574,0.321870826
E01020144,0.423864851,#,#,#,#
E01020145,0.312913972,0.26930602,0.380136784,#,#
E01020146,#,#,#,#,#
E01020147,0.211288018,0.263723101,0.321858462,0.268956546,0.208536312
E01020148,0.274120636,0.271269363,0.35245285,0.287116056,0.308497108
E01020149,0.36737161,#,0.311660948,0.337621923,0.337621923
E01020150,0.270653906,0.239809417,0.280891134,0.253999937,0.306569354
E01020151,0.377871351,#,#,0.36737161,0.400855794
E01020152,#,#,0.35245285,0.423864851,#
E01020153,#,#,#,#,0.474567912
E01020154,0.180828565,0.202330045,0.20553518,0.282819171,0.284336574
E01020155,0.311660948,#,#,#,0.377871351
E01020156,0.253659905,0.356095462,0.263723101,0.337015287,0.345016117
E01020157,0.195245312,0.251960339,0.211288018,0.356095462,0.229493929
E01020158,0.257024188,0.23356459,0.317471082,0.210204129,0.246762103
E01020159,0.257847285,0.317471082,0.380136784,0.247510825,0.377871351
E01020160,0.17689231,0.27377082,0.206273953,0.23356459,0.205705866
E01020161,0.178594286,0.181948014,0.210064683,0.21905985,0.216902688
E01020162,0.237889814,0.194773484,0.234693229,0.230542609,0.194021036
E01020163,0.199634943,0.194808933,0.219886282,0.175981262,0.180545032
E01020164,0.21317951,0.213346504,0.240755548,0.236036833,0.306569354
E01020165,0.280891134,0.243949524,0.203589483,0.243949524,0.307362308
E01020166,0.245126766,0.204608662,0.257024188,0.236614003,0.271269363
E01020167,0.195644694,0.242188535,0.208536312,0.208536312,0.284336574
E01020168,0.210204129,0.195667244,0.236036833,0.249712095,0.220566844
E01020169,0.195245312,0.178882278,0.207742696,0.217112802,0.216982714
E01020170,0.284914153,0.337621923,0.36737161,0.312913972,#
E01020171,0.474567912,0.26377516,0.293689963,#,0.317471082
E01020172,0.236009327,0.26377516,0.336267117,0.371385404,0.284336574
E01020173,0.254150544,#,0.409616397,0.307362308,0.400855794
E01020174,0.289055362,0.291477032,0.271269363,0.247510825,0.337015287
E01020175,0.307362308,0.317471082,0.268956546,0.280891134,0.35245285
E01020176,0.236009327,0.371385404,0.337015287,0.335937671,0.321870826
E01020177,0.282862934,0.223016325,0.223276695,0.306663648,0.335937671
E01020178,0.231222262,0.328458921,0.247510825,0.285272018,0.207649075
E01020179,0.223276695,0.280891134,0.293689963,0.248871451,0.198611358
E01020180,0.234693229,0.206942956,0.306663648,0.242789182,0.198478141
E01020181,0.223276695,0.251293464,0.248001024,0.213346504,0.258476237
E01020182,0.291477032,0.210064683,0.241045872,#,0.230542609
E01020183,0.251293464,0.301462832,#,0.321858462,0.345016117
E01020184,0.256741428,0.277130234,0.321870826,0.35245285,0.337621923
E01020185,#,#DIV/0!,#DIV/0!,#,#
E01020186,#DIV/0!,#DIV/0!,#DIV/0!,#,#
E01020187,0.356095462,0.36737161,#,0.435866054,0.356095462
E01020188,0.226002685,0.289055362,0.242789182,0.284336574,0.27377082
E01020189,0.237672542,0.19396507,0.21051808,0.263699156,0.254150544
E01020190,0.247510825,0.263699156,0.226113507,0.263699156,0.236614003
E01020191,0.337015287,#,#,0.401509671,#
E01020192,0.328458921,0.328458921,#,0.377871351,0.35245285
E01020193,0.243949524,0.234721867,0.307362308,0.321858462,0.285272018
E01020194,0.254150544,0.328458921,0.295320971,0.285272018,0.295320971
E01020195,0.190078095,0.210718366,0.210374572,0.254150544,0.202803131
E01020196,0.295320971,0.26377516,0.267471986,0.215903034,0.306663648
E01020197,0.337015287,0.401509671,0.409616397,0.400855794,0.356095462
E01020198,0.267471986,#,0.20553518,0.26930602,#
E01020199,0.246036046,#,0.195569761,0.270653906,0.234721867
E01020200,#,0.409616397,0.474567912,#,0.459258126
E01020201,0.356095462,#,#,0.36737161,#
E01020202,0.295320971,0.284336574,0.282862934,0.223016325,0.277130234
E01020203,0.226113507,0.269639459,0.254150544,0.248001024,0.216982714
E01020204,0.236036833,0.199905931,0.217789479,0.328458921,0.191656926
E01020205,0.2528179,0.345016117,0.300624902,0.321858462,0.321858462
E01020206,0.243949524,0.253659905,0.268956546,0.284336574,0.229209521
E01020207,0.282819171,0.263723101,0.223349791,0.196090795,0.256741428
E01020208,0.229544427,#,0.243949524,0.226430896,0.289055362
E01020209,0.26377516,0.246036046,0.289055362,0.289055362,#
E01020210,#,0.28705736,0.35245285,0.380136784,0.321858462
E01020211,0.269639459,0.239809417,#,#,0.270653906
E01020212,0.170504577,0.190982133,#,#,0.337621923
E01020213,#,0.251960339,0.265014437,0.356095462,0.274120636
E01020214,0.267471986,0.234693229,0.300624902,0.312913972,0.277130234
E01020215,0.31779116,0.401509671,0.36737161,0.301462832,0.35245285
E01020216,0.229142937,0.201374651,0.195976335,0.176363212,0.187456391
E01020217,0.312913972,0.306663648,#,0.267471986,0.380136784
E01020218,0.28705736,0.289055362,#,0.337621923,0.299607012
E01020219,0.187007072,0.210718366,0.210374572,0.198715452,0.205705866
E01020220,0.210374572,#,0.256741428,0.274120636,0.229209521
E01020221,0.213346504,0.221027601,0.210064683,0.230542609,0.220270784
E01020222,0.282819171,0.380136784,0.282862934,0.308497108,0.401509671
E01020223,0.190078095,0.306569354,0.269639459,0.217789479,0.31779116
E01020224,0.265014437,0.291477032,#,0.25898814,0.306663648
E01020225,0.236635676,0.265465072,0.26930602,0.291477032,0.36737161
E01020226,0.287116056,#,0.435866054,0.287116056,0.31779116
E01020227,0.22484384,0.328458921,0.337015287,#,0.343547049
E01020228,#,#,#DIV/0!,0.282819171,#
E01020229,0.270653906,0.26930602,0.218531193,0.25898814,0.26377516
E01020230,0.328458921,0.287116056,0.287116056,0.31779116,#
E01020231,0.267471986,0.249712095,0.217789479,0.223349791,0.277130234
E01020232,0.201374651,0.237672542,0.160459112,0.23634215,0.229142937
E01020233,0.328458921,#,0.28705736,0.267471986,0.28705736
E01020234,0.165514578,#,#,0.18106841,#
E01020235,0.251960339,0.284336574,#,0.306569354,0.287116056
E01020236,0.299607012,0.263723101,0.299607012,0.26377516,#
E01020237,0.239457413,0.317471082,0.239457413,0.282862934,0.227327744
E01020238,0.280891134,#,0.435866054,0.35245285,0.307362308
E01020239,0.265465072,0.337015287,#,0.401509671,0.36737161
E01020240,0.269639459,#,0.306663648,0.301462832,0.274120636
E01020241,0.277130234,0.253659905,0.299607012,0.35245285,0.265014437
E01020242,0.401509671,0.247510825,0.251293464,0.200828454,0.265465072
E01020243,0.435866054,#,#,0.36737161,0.435866054
E01020244,0.251293464,0.240755548,0.337621923,0.227327744,0.251960339
E01020245,0.27377082,0.321858462,0.311660948,#,0.265465072
E01020246,#,0.36737161,0.306569354,0.423864851,#
E01020247,0.312913972,0.210843693,0.229544427,0.28705736,0.306569354
E01020248,#,0.283374358,#,0.312913972,#
E01020249,0.282862934,0.52182375,0.328458921,0.35245285,0.400855794
