Area,2012,2013,2014,2015,2016
E01015258,,,,,
E01015259,,,,,
E01015260,,,,,
E01015261,,,,,
E01015262,,,,,
E01015263,,,,,
E01015264,,,,,
E01015265,,,,,
E01015266,,,,,
E01015267,,,,,
E01015268,,,,,
E01015269,,,,,
E01015270,,,,,
E01015271,,,,,
E01019886,33.8517127,33.1467974,29.02471754,30.76150832,39.37419217
E01019887,48.21294627,50.72981158,49.74441914,54.38965271,55.21038971
E01019888,59.16179542,47.82670605,48.73373034,58.43756763,64.19325867
E01019889,42.25153927,38.35612104,38.18084656,49.2169373,48.7977909
E01019890,41.96682942,35.47988927,31.83343158,26.18354824,39.28463131
E01019891,31.9241351,39.17520562,32.69131171,39.04741635,35.485943
E01019892,34.02609542,34.80267426,31.77325984,35.26861645,30.10045018
E01019893,36.05936232,34.83464987,34.0153551,41.1462719,36.15998765
E01019894,65.04151254,50.99433037,57.53659026,55.72956221,83.82102481
E01019895,18.73952083,26.43326552,46.39940362,35.52405097,25.40522752
E01019896,60.14060779,53.70959167,57.46929833,42.2389491,50.29769651
E01019897,45.3826481,36.01962393,35.29253702,32.98917195,41.34387663
E01019898,24.13444745,14.84804885,31.09910917,17.8290499,23.13945622
E01019899,46.24848731,36.86797696,45.29669816,47.35950637,62.45424077
E01019900,35.5670946,36.27037197,32.24898535,37.11323044,35.88883832
E01019901,29.57597463,33.89427811,37.88020088,45.89964373,31.41732741
E01019902,38.52821383,38.28747906,33.80213625,26.65731481,41.34387663
E01019903,30.87398581,31.36221398,30.40634776,23.41190533,19.98894261
E01019904,47.52248596,51.10185787,44.10904444,52.32185322,51.1401449
E01019905,26.82736427,26.71243057,16.46096107,25.18133226,18.02986484
E01019906,33.01346294,27.61786434,43.93981334,44.44650896,21.58279989
E01019907,41.13270914,36.18848272,30.23504249,36.90892797,40.31430135
E01019908,28.7339919,29.5230145,32.5997875,31.58898024,41.16184549
E01019909,31.93504675,36.88110328,25.28115334,31.22696033,46.94554961
E01019910,36.60440096,43.29865852,34.43906912,45.49975792,43.22920148
E01019911,53.41513947,48.38713227,48.02478662,43.03010564,51.7121212
E01019912,44.50069344,43.79256915,50.38027348,45.61653345,45.80726035
E01019913,46.32319416,51.2230502,35.21565793,66.31858285,38.47484657
E01019914,44.74146899,38.25965814,34.67136132,37.93549741,45.061587
E01019915,29.1845727,42.25153927,33.1484014,32.32113316,46.02270875
E01019916,39.2120444,35.97052804,38.06208827,39.20283736,45.26193075
E01019917,35.86124901,35.95567607,34.38666145,35.18838234,26.34838951
E01019918,50.51282147,48.94094942,38.21181933,46.35548504,58.39993831
E01019919,39.27080416,36.00802818,37.74792762,41.39427623,41.04089015
E01019920,50.32775275,42.62606337,44.06747278,41.63127125,43.83095888
E01019921,43.01081915,38.56454309,36.84519388,46.45609803,40.84286552
E01019922,49.64468334,46.64862658,47.62971337,50.5407371,54.60882932
E01019923,58.98272597,53.53306112,52.06657424,48.77200923,65.09221252
E01019924,30.4260306,41.80474695,43.08931901,41.78435756,46.37402224
E01019925,35.1365304,25.33314854,39.56360835,25.7394211,34.83538085
E01019927,54.03340328,59.26683722,54.83762572,60.30976605,66.35721179
E01019928,52.96599329,45.03254274,52.55754566,49.07868918,45.18244925
E01019929,27.84316066,38.83812227,36.93808199,49.08692422,45.59277064
E01019930,44.87609714,52.17209146,37.60402906,43.82720886,56.05401885
E01019931,39.96761253,39.65154358,29.27306462,49.98098736,43.7933128
E01019932,57.69950246,62.68626466,56.73427245,57.35873459,57.84009988
E01019933,57.73026919,53.26894168,48.87063304,58.38557631,64.19325867
E01019934,47.91187121,45.27498476,48.93117983,57.49972441,53.29261298
E01019935,45.17643674,47.38435047,29.74294616,51.40145701,29.57463291
E01019936,53.55720545,57.25879669,54.32691053,54.32691053,67.87004111
E01019937,41.64133402,31.82556872,38.57365191,42.76885651,42.03415179
E01019938,24.48581092,29.51271847,29.49196764,32.85711397,33.68613955
E01019939,29.98495344,27.51929309,27.05916868,34.90737305,43.69237126
E01019940,12.905019,27.65622196,18.48514895,34.11247724,34.91262031
E01019942,38.48054394,36.18939336,37.30516609,32.00379229,40.86008567
E01019943,32.40559685,40.35874576,24.70141253,36.8541188,43.11753608
E01019944,39.87144725,34.11365195,37.61708203,36.84519388,48.48408758
E01019945,24.64870282,21.26821954,32.03207634,36.21274319,32.6473191
E01019946,53.42822505,65.53327712,56.98724793,62.01460898,53.1029416
E01019947,68.13891136,54.63776397,56.76909168,47.59466519,65.03397327
E01019948,51.44732706,53.4534277,43.24791161,48.61817673,44.89601179
E01019949,61.08558473,45.42962827,44.30195191,58.18591486,64.11070299
E01019950,70.89287963,62.71828442,52.73098407,73.63961993,71.71845925
E01019951,30.81316325,25.95693273,37.6350288,28.73208818,38.39143235
E01019952,38.7900119,45.58236528,47.02528197,38.67898509,45.6571306
E01019953,59.53932997,64.91678847,60.14095695,60.14095695,66.28425273
E01019954,47.16330627,46.81762592,41.32219344,42.7224794,47.27543176
E01019955,49.21468778,49.92159507,39.2157906,45.3790725,46.13576531
E01019956,34.15062671,57.63707538,51.42061686,53.41084323,59.37160039
E01019957,56.00772564,57.28660218,38.84187279,61.81624767,59.02507588
E01019958,46.38824093,39.55182082,37.51503387,35.80163531,45.5762228
E01019959,45.18412518,40.94361304,37.37602554,27.86370967,34.34462909
E01019960,44.40879519,27.99185153,29.36046355,29.36046355,29.43706318
E01019961,20.78033546,23.01861692,24.83755963,21.55636297,22.88050093
E01019962,24.8073925,25.40386519,21.02464754,21.02464754,30.32912169
E01019963,33.7149179,23.53984831,23.58548635,14.44737557,29.27797075
E01019964,12.99594665,25.47456755,29.20429224,30.01289941,25.56224475
E01019965,24.08781746,26.39058772,21.61249259,27.43643947,36.45308701
E01019966,42.2389491,55.87829483,44.31210329,66.46403865,23.9768209
E01019967,41.12269634,37.34389211,26.53624902,32.6001014,44.33950672
E01019968,39.37966479,39.0980759,37.60447571,40.16936026,50.59606463
E01019969,50.37793491,51.39493689,52.25861264,53.80887457,52.52862235
E01019970,33.80111192,37.31838125,34.79526143,30.93004107,33.54082171
E01019971,63.46882401,54.63535273,56.11598291,55.27825974,61.16101898
E01019972,44.79221038,41.68163941,36.34661332,37.84271028,51.55136062
E01019973,36.48801509,29.68737031,24.79421173,31.19096904,35.17478456
E01019974,54.08689308,57.59089043,44.84035177,47.09015,50.33052328
E01019975,48.36683041,46.96858603,36.53833911,48.10377659,48.80259715
E01019976,45.0285105,40.3577764,41.70218436,46.36156979,30.54966857
E01019977,40.40157262,38.14953147,39.95984221,47.28111649,39.69720267
E01019980,44.77469782,47.82162839,43.54612077,45.13735477,46.22682879
E01019981,49.40954603,48.87480594,50.77195471,48.79159906,53.6944332
E01019982,46.96469318,45.363648,48.22341943,46.18443673,52.31227474
E01019983,41.38144521,37.84495777,34.85830444,46.38824093,46.55465471
E01019984,24.45596949,33.26583292,31.42808715,34.74742876,36.98230309
E01019985,49.92092495,46.83098119,41.68512659,49.21057081,51.45918675
E01019986,43.02062979,32.3680424,31.73245951,31.02838608,30.58877729
E01019987,51.4850508,40.91360492,42.89190615,42.89190615,51.58465402
E01019988,35.43770785,38.75034,47.30440621,49.1262965,49.1262965
E01019989,35.16408036,33.44893768,31.16219715,38.33879407,40.45171902
E01019990,48.55803651,45.88208721,45.56127976,43.29620541,49.6022195
E01019991,43.4263267,41.13533757,42.02954223,47.78531226,46.38867345
E01019992,50.75643448,45.22060917,44.77171206,43.94890488,52.02688716
E01019993,27.54799066,33.85238753,29.55010933,40.13560133,50.78586148
E01019994,65.48909735,58.97030934,53.09773657,55.02367161,46.36592003
E01019995,64.86714775,67.60278897,58.87691107,60.31563424,70.5262432
E01019996,51.48685895,49.59801601,50.52485658,61.54633487,82.77536631
E01019997,45.66141898,50.84152001,58.73882225,52.80314963,60.27944719
E01019998,50.23912911,32.24898535,43.26587754,37.80641084,34.36801967
E01019999,46.73902667,44.64189499,39.13341731,43.0586173,33.03306496
E01020000,53.70581327,41.46442017,40.84284879,48.62339197,50.73878338
E01020001,34.06301423,27.5713754,38.84310858,20.85869535,20.62545148
E01020002,43.78458882,38.37589035,34.36677659,43.37399014,37.00893101
E01020003,26.94616984,41.67612873,50.97751727,49.17932408,50.46578455
E01020004,32.15285775,32.13997137,21.36126079,31.71117255,40.45015604
E01020005,41.03809602,40.71191251,42.1219157,40.45261692,46.38274578
E01020006,36.86771104,35.59161559,38.43364626,34.72829194,35.52667491
E01020007,52.34469368,50.58031878,34.24980501,46.32879411,54.71588998
E01020008,39.80495373,53.73302561,51.01870555,44.65973354,61.97787257
E01020009,29.29964785,31.22696033,38.70148316,34.032333,46.20914173
E01020010,43.45194034,41.29007265,41.92856701,45.17243487,46.09097721
E01020011,55.9333962,51.79621557,52.4622041,56.95985472,43.7933128
E01020012,42.40587523,43.54454947,47.53857283,42.13328773,52.67569762
E01020013,61.88273656,54.7916312,46.69567556,52.78292665,47.56966106
E01020014,51.3498508,51.63096878,49.79014598,49.87927081,45.37430035
E01020015,43.00943876,43.58561602,44.48707766,41.60351173,45.33647462
E01020016,70.84724146,69.25550311,64.9230634,68.94987764,64.98618206
E01020017,55.7309854,50.72981158,44.02071002,30.82708744,39.90523761
E01020018,59.327879,57.4755841,71.46248453,73.83467631,84.23495459
E01020019,101.1540395,86.0368713,97.31334964,101.4610057,90.99930053
E01020020,74.09255377,45.31635279,74.17238627,68.41021698,82.00158542
E01020021,56.91310537,65.52181847,45.60011087,27.73863947,67.908345
E01020022,79.43770393,76.91610362,79.44219766,75.94409841,84.3124002
E01020023,21.00421264,22.26333243,15.52858794,29.15672709,30.5750356
E01020024,20.93154887,45.07441851,50.85341312,31.22510058,24.51733898
E01020025,38.48983578,45.344913,37.45600191,42.97629141,49.96400833
E01020026,37.39251256,31.12735717,33.88509845,31.33488203,35.77516284
E01020027,47.58882654,39.09633811,26.34648513,34.05066071,42.61430483
E01020029,32.86537222,35.53417191,31.73245951,38.61226792,33.06559337
E01020030,48.60670712,44.65045525,41.90861175,46.01730286,45.38254591
E01020031,38.23189889,39.38187888,38.94043175,38.6649591,36.33606437
E01020032,52.01524823,51.7004146,46.19331855,52.72524242,58.02793237
E01020033,44.01482178,40.18765755,38.02454025,38.82482457,42.46018412
E01020035,30.05435214,27.48700562,19.33529864,27.80291235,39.56088771
E01020036,50.47313913,46.73006219,46.78735108,52.36582331,50.96402218
E01020037,55.1578933,47.74334673,52.59808143,48.11671966,54.40055008
E01020038,32.47378531,32.91176502,44.74502087,41.84850193,51.18683087
E01020039,48.41861448,44.03140437,43.44788829,46.1991205,51.25601836
E01020040,46.79581682,40.48246988,41.91473655,43.12417983,43.63919177
E01020041,36.30939206,33.40505186,35.23599201,39.07991145,41.70014825
E01020042,49.50081108,32.04728373,36.74297288,28.01640332,36.61024925
E01020043,35.64437902,30.96861101,29.98713454,35.73711756,35.99717232
E01020044,24.93937541,34.23256592,23.51947369,31.5426447,26.06513021
E01020045,34.72179507,35.37689337,30.10440037,43.01807038,42.00884533
E01020046,23.58805,32.27421148,28.08134908,39.03303979,31.44556351
E01020047,29.28779059,31.72805266,38.00618385,34.50576747,35.91543545
E01020048,44.33036462,42.98101885,41.37341599,46.31361206,47.13146441
E01020049,44.83459794,30.73397445,31.5576577,29.90760529,21.78988183
E01020050,34.61972773,31.91298966,21.18663614,39.11752212,42.07382778
E01020051,45.79132582,42.22367617,47.70006059,38.64206818,63.66323139
E01020052,37.65234334,39.47269768,40.32110735,40.10398575,49.2093823
E01020053,39.98078134,39.16341535,45.34859896,46.99635612,49.21297674
E01020054,30.39527886,27.56139341,28.95074119,36.04476203,35.37041761
E01020055,49.51310812,44.75091553,47.71562022,46.90176863,50.26971482
E01020056,34.53432585,26.22989811,26.6985673,22.48943345,27.03235309
E01020057,45.83815942,42.56019335,33.67842904,32.38596504,41.61665307
E01020058,34.67824116,33.1142565,32.91585409,30.74460897,51.57943305
E01020059,27.79613074,27.48714676,24.68067008,30.40965604,27.02968559
E01020060,48.80557731,45.56366352,43.3089899,51.20762457,60.4006783
E01020061,33.64413584,28.7346846,30.44291608,29.98986041,38.45764062
E01020062,20.12197314,31.23733415,34.94623443,43.40307853,30.01894966
E01020063,33.16016374,30.4969303,23.11002327,33.05875363,38.59110434
E01020064,32.43517934,26.12488517,26.73615813,34.22654736,33.75732956
E01020065,31.7346368,31.39473914,27.04925014,27.89664576,33.42793113
E01020066,21.57260438,21.37720006,19.91777329,20.77264906,23.4486721
E01020067,38.49179405,37.44297298,35.98582277,35.85424367,38.59971377
E01020068,34.59545933,40.6292807,35.89769758,29.38879339,44.90903319
E01020069,35.91931348,27.89541112,31.10176917,41.18855845,39.02002209
E01020070,28.88423851,34.84961921,29.6784172,33.65478257,48.47357318
E01020071,30.05435214,30.59001864,29.06798696,41.020433,39.17002365
E01020072,22.3335941,34.13636189,26.79377334,28.16241835,28.48061831
E01020073,45.344913,45.83323083,43.34261436,53.47703713,50.43508916
E01020074,29.70195966,26.96686331,27.13420035,25.57806556,21.00631863
E01020075,25.37203887,25.26040777,25.91825618,16.26805758,29.7762859
E01020076,35.66931084,27.684844,30.26744084,35.79682741,42.98590989
E01020077,35.39078063,32.65043909,25.9145388,13.53365494,31.9042483
E01020078,48.36892798,53.23437464,46.78360655,46.78360655,53.19750617
E01020079,42.51125433,42.63038014,51.1401449,58.18623494,57.18046478
E01020080,52.31055427,50.3666777,59.8501434,25.16058956,61.76862669
E01020081,41.00633353,38.30730302,47.34009968,52.66542847,56.4761095
E01020082,47.2013158,42.69187328,56.91091444,52.48117002,23.25696817
E01020083,31.4822811,23.79141424,26.0435108,30.44411368,30.88302305
E01020084,36.22334856,34.24080215,37.12615141,38.47644789,56.19007438
E01020085,35.08194912,28.64885998,26.33376471,33.06224811,38.45045776
E01020086,37.34717306,30.3080875,34.48368391,28.78451959,44.90903319
E01020087,42.3817371,35.59659464,35.74320883,38.87026446,37.59228753
E01020088,29.21891082,33.02799211,29.58923461,25.65167389,23.02726168
E01020089,25.55727268,27.75544865,24.36198678,23.475098,29.97008177
E01020090,31.51335096,37.4312637,21.04076383,18.28395375,38.60097713
E01020091,27.47018793,41.62314958,34.69385791,36.67894713,41.31313867
E01020092,39.09694502,29.97564516,42.66746853,51.60167081,31.90992106
E01020093,47.61736009,35.8423485,48.2359387,39.4207859,49.31169518
E01020094,57.33660827,62.6282114,56.98483616,59.56014054,66.18394158
E01020095,48.50459626,40.84192252,46.94113603,49.71486473,48.04610702
E01020096,46.98478416,44.23074203,42.65436976,49.67901169,32.13193427
E01020097,26.87404513,22.97157102,26.48464936,26.95740725,21.9193924
E01020098,29.03219268,30.56198146,32.38493588,41.32039777,37.93807375
E01020099,36.13516985,38.79543696,32.13173169,41.07398275,62.65392079
E01020100,39.59295629,54.49797065,46.89647948,45.69917851,66.24973562
E01020101,52.59047676,54.15749849,50.15097146,59.70993423,60.84474507
E01020102,29.93584513,22.6429976,24.84913666,31.49207203,29.07025591
E01020103,39.35549659,42.72524812,39.91671687,42.78103434,43.62676435
E01020104,41.31485618,46.51988161,50.93028068,56.44584795,50.53880342
E01020105,38.89095745,37.16160745,30.73659923,40.37694547,48.81882238
E01020106,54.5453477,36.11393242,53.05921219,40.47631265,57.68352186
E01020107,46.63987169,47.00976324,45.90585996,47.01407481,55.9066933
E01020108,32.83547775,26.5098179,27.61217475,24.62026366,30.8755684
E01020109,34.71735659,35.19430261,26.21975146,29.11706546,38.1227399
E01020110,30.19954153,25.77387208,27.56457901,23.38951356,26.62018689
E01020111,53.96417338,45.77888796,49.31142901,52.81100332,53.97874644
E01020112,56.74427556,51.80338578,53.0921467,57.57867954,8.912810044
E01020113,47.22591702,54.78037691,54.47998535,48.06650649,55.90198648
E01020114,48.05740237,38.82156967,41.19683808,47.84202391,61.31907161
E01020115,46.10970083,44.45136316,48.37205652,48.37205652,56.07827256
E01020116,51.10271236,40.06542091,45.31123366,50.39708733,55.49582209
E01020117,36.75210351,36.4514789,43.16446262,43.16446262,53.10324547
E01020118,44.15844011,39.04546173,44.41104084,45.33844316,53.12610592
E01020119,35.63709211,41.10252808,32.37435113,51.79621557,68.79253758
E01020120,25.00817595,22.58647037,19.50411107,16.84322419,29.56383241
E01020121,40.12801041,37.37272582,36.77979596,43.97181355,43.01824226
E01020122,14.70931434,20.51878049,35.45979717,37.69453735,35.05496396
E01020123,44.49638779,54.6614211,53.50809202,60.0458913,53.24882199
E01020124,52.2080081,43.7933128,38.73668487,49.44104371,73.46532917
E01020125,31.32906321,33.50294517,54.36876691,35.85279997,52.73098407
E01020126,27.59157097,46.39085388,48.92697134,42.06440069,53.91072476
E01020127,19.52108827,21.24725792,23.70105951,24.92389615,29.73274433
E01020128,35.99680601,26.48794267,41.07530353,37.68971089,29.79665625
E01020129,61.14763553,56.73427245,57.3668639,57.12005774,62.5182126
E01020130,48.04457186,34.8093421,38.34995884,40.92790072,42.68731079
E01020131,25.1463589,35.56809391,29.68207104,32.57162195,27.14251417
E01020132,28.64278288,33.74697501,31.13018259,35.16001015,37.85819391
E01020133,38.96821832,29.31344376,23.40299671,39.82682182,45.24955679
E01020134,60.23886249,49.6606312,44.74502087,54.78448338,60.97526995
E01020135,28.95517079,40.29355243,38.46198695,45.76967995,46.44823649
E01020136,56.18687246,40.51555492,42.82706349,43.08532137,45.56116049
E01020137,40.08048308,41.26456995,49.62387167,54.19405057,52.59950959
E01020138,24.83296632,31.45273715,26.40941958,33.07603346,41.98720291
E01020139,61.06394006,55.02280189,50.55033864,57.19591994,49.52643014
E01020140,51.75373354,53.97375008,52.3687195,68.36688398,73.21324689
E01020141,38.8964211,40.96746707,36.99692742,38.80445701,43.40232084
E01020142,25.07519053,25.0088053,28.98664005,24.64782363,29.87920828
E01020143,28.95270349,24.25289614,26.93746947,26.93746947,35.38179922
E01020144,15.95606138,16.59221772,23.6570271,17.09200716,29.09562182
E01020145,27.17029172,33.74697501,35.09054373,35.09054373,46.9634825
E01020146,27.59157097,29.57597463,27.67468261,40.95852997,41.96357452
E01020147,35.44116928,34.47650775,28.07433181,30.41523579,31.3638486
E01020148,29.57597463,37.21731179,41.36255888,31.5576577,42.50748344
E01020149,29.17704009,44.90747032,47.43894237,46.60407951,54.44022122
E01020150,35.69955158,32.86132732,35.44614078,23.86639861,24.29645188
E01020151,67.45079958,57.51774191,55.9906721,53.93195711,67.908345
E01020152,58.62277544,59.39804575,64.582096,64.582096,55.27320356
E01020153,52.06448576,36.36518537,58.2125299,40.60211962,66.43187453
E01020154,32.088167,44.99915329,38.72195438,44.30485487,52.460587
E01020155,57.54266419,67.64568656,56.11598291,62.67665678,59.29001835
E01020156,27.21940001,32.7842465,22.90164156,29.25698012,37.77993681
E01020157,21.26821954,23.31394197,25.69197214,32.28865267,30.32027728
E01020158,30.10872866,38.67879075,25.31401867,33.82354691,41.97840982
E01020159,32.3661016,15.66703836,23.61177378,39.28463131,41.42186297
E01020160,33.21147597,32.39612703,29.73393441,32.26001671,38.39752493
E01020161,37.66414668,33.59052968,28.75338388,33.81557691,39.98048023
E01020162,33.60015898,30.61467482,33.68613955,29.7558639,38.90846536
E01020163,26.57510184,21.75416234,28.16846326,32.54185674,39.68235713
E01020164,34.79200534,39.87182695,35.64579164,37.21064259,39.10061505
E01020165,37.47382744,27.9624234,28.86275474,24.00360677,31.98145543
E01020166,25.52279225,26.76634849,26.68130969,21.44666916,29.54298529
E01020167,16.18098402,17.77320542,26.70186906,32.27540127,37.31815508
E01020168,34.84977962,44.65752708,37.94446622,38.30023622,42.45539209
E01020169,25.40386519,31.45497952,27.93277069,27.08951223,24.53107539
E01020170,24.7696233,30.74460897,21.46045187,24.3250703,22.59961061
E01020171,19.30564316,26.76373167,33.56853967,33.56853967,42.19452323
E01020172,30.33639749,42.65436976,35.91162966,32.45096166,41.26456995
E01020173,40.01922979,45.92830717,51.59317719,48.93049195,44.74292092
E01020174,38.20798879,38.99068873,31.93041514,30.62017998,34.16992275
E01020175,20.78788195,19.09304818,28.58873121,38.12883083,44.68070821
E01020176,59.1292239,47.21663399,42.14205695,47.88879515,34.0315913
E01020177,56.68085318,53.62277907,55.05660412,49.81533266,55.54737359
E01020178,43.3089899,29.43941681,31.33488203,29.91491027,24.86428108
E01020179,27.86370967,35.10622962,26.00983613,29.1845727,32.13997137
E01020180,35.97809254,37.64256595,36.77014624,36.77014624,41.4022089
E01020181,37.13365861,48.90196269,44.5360158,44.05677927,43.83386354
E01020182,36.13656032,46.24068809,40.71808559,44.82943605,49.05406793
E01020183,38.6286207,49.77258286,50.11316556,49.41832717,47.62910783
E01020184,42.97058759,47.15206413,37.22475629,38.92045279,44.24456125
E01020185,27.14643596,41.62798527,51.75373354,47.92118364,56.9517915
E01020186,32.119218,37.88792708,38.7670422,37.01243395,38.4208325
E01020187,34.17353663,29.88442908,33.95589375,32.00379229,30.11835893
E01020188,28.56501565,29.42727276,25.43152825,28.86729351,37.11038969
E01020189,36.7580677,32.99657957,38.93540261,36.54966286,39.0222949
E01020190,20.90251254,33.92661393,35.2249455,28.37803647,33.63471208
E01020191,51.99129212,51.87376936,46.9502161,42.87446478,58.98242263
E01020192,20.78788195,31.71908881,39.84491415,32.23198204,54.15745418
E01020193,19.96986838,19.11157479,30.09282729,30.59933649,29.43336311
E01020194,32.96154766,29.8210554,34.94139062,33.39196595,37.16160745
E01020195,41.54424447,41.78435756,35.16373091,38.10395001,47.01927321
E01020196,40.35594589,45.25453036,45.25043482,48.62854705,50.29850821
E01020197,57.83310025,48.00417171,45.5130295,39.45680057,34.55347081
E01020198,48.89052649,42.38833449,42.73690371,48.79022731,53.46946369
E01020199,37.74223205,42.40434311,40.59300518,47.87031296,40.22618578
E01020200,62.94220248,48.75225321,62.32323621,59.22959253,62.18045717
E01020201,36.2487368,48.01469753,46.23477638,50.55786614,33.34495023
E01020202,48.92579342,38.35114954,38.55185587,39.23836766,53.90007669
E01020203,34.71735659,31.08896575,29.98495344,22.68666724,23.23993179
E01020204,37.52640572,40.38593777,39.04011776,33.82704911,45.03203118
E01020205,16.93314074,40.50921497,38.15571673,31.90992106,50.49248961
E01020206,26.93806111,40.14676717,40.88434137,32.66960181,42.09476451
E01020207,40.0002963,41.92447413,39.53648659,43.38168302,43.58836076
E01020208,55.22830444,46.41541602,47.92221192,45.30073939,49.52643014
E01020209,42.1314296,41.21507498,48.51313528,45.18244925,49.82680647
E01020210,28.96882193,36.24216234,39.38320139,39.38320139,49.02397158
E01020211,53.65709917,45.16493818,48.92582742,47.31512868,45.12992912
E01020212,59.59423667,60.14214606,58.6571764,49.83046551,61.95426838
E01020213,53.51895964,57.24345432,55.35431063,57.18046478,53.80977966
E01020214,48.0407382,52.79651159,49.004595,47.54194011,52.22538275
E01020215,29.35654432,19.84862788,44.43784303,45.69917851,35.17045268
E01020216,45.17277145,40.56855638,40.63348854,44.95532788,46.62036919
E01020217,50.58189254,48.4443908,46.70993607,49.5957153,46.71152233
E01020218,49.80099685,54.6614211,51.13343219,43.38100962,54.11381996
E01020219,35.96524172,38.48141592,37.31343208,35.90875308,37.17674254
